   n        time         Cl         Cd
  461912    85.05462   0.7645517   0.0222536
  461913    85.05480   0.7645581   0.0222295
  461914    85.05498   0.7645643   0.0222055
  461915    85.05515   0.7645703   0.0221816
  461916    85.05533   0.7645761   0.0221576
  461917    85.05551   0.7645816   0.0221338
  461918    85.05569   0.7645870   0.0221100
  461919    85.05587   0.7645921   0.0220862
  461920    85.05604   0.7645970   0.0220624
  461921    85.05622   0.7646017   0.0220388
  461922    85.05640   0.7646061   0.0220151
  461923    85.05658   0.7646104   0.0219915
  461924    85.05676   0.7646144   0.0219680
  461925    85.05693   0.7646182   0.0219445
  461926    85.05711   0.7646218   0.0219211
  461927    85.05729   0.7646252   0.0218977
  461928    85.05747   0.7646284   0.0218744
  461929    85.05765   0.7646314   0.0218511
  461930    85.05782   0.7646342   0.0218279
  461931    85.05800   0.7646368   0.0218047
  461932    85.05818   0.7646392   0.0217816
  461933    85.05836   0.7646415   0.0217586
  461934    85.05854   0.7646436   0.0217356
  461935    85.05871   0.7646455   0.0217127
  461936    85.05889   0.7646473   0.0216898
  461937    85.05907   0.7646489   0.0216671
  461938    85.05925   0.7646503   0.0216443
  461939    85.05943   0.7646517   0.0216217
  461940    85.05960   0.7646529   0.0215991
  461941    85.05978   0.7646540   0.0215766
  461942    85.05996   0.7646550   0.0215541
  461943    85.06014   0.7646558   0.0215317
  461944    85.06032   0.7646566   0.0215094
  461945    85.06049   0.7646573   0.0214871
  461946    85.06067   0.7646579   0.0214649
  461947    85.06085   0.7646584   0.0214428
  461948    85.06103   0.7646588   0.0214207
  461949    85.06121   0.7646592   0.0213987
  461950    85.06138   0.7646595   0.0213768
  461951    85.06156   0.7646598   0.0213549
  461952    85.06174   0.7646600   0.0213331
  461953    85.06192   0.7646602   0.0213114
  461954    85.06209   0.7646604   0.0212897
  461955    85.06227   0.7646605   0.0212682
  461956    85.06245   0.7646605   0.0212466
  461957    85.06263   0.7646606   0.0212252
  461958    85.06281   0.7646606   0.0212038
  461959    85.06298   0.7646606   0.0211825
  461960    85.06316   0.7646606   0.0211613
  461961    85.06334   0.7646606   0.0211402
  461962    85.06352   0.7646606   0.0211191
  461963    85.06370   0.7646605   0.0210982
  461964    85.06387   0.7646605   0.0210773
  461965    85.06405   0.7646604   0.0210564
  461966    85.06423   0.7646603   0.0210357
  461967    85.06441   0.7646603   0.0210151
  461968    85.06459   0.7646602   0.0209945
  461969    85.06476   0.7646601   0.0209741
  461970    85.06494   0.7646600   0.0209537
  461971    85.06512   0.7646599   0.0209334
  461972    85.06530   0.7646598   0.0209132
  461973    85.06548   0.7646597   0.0208931
  461974    85.06565   0.7646595   0.0208730
  461975    85.06583   0.7646594   0.0208531
  461976    85.06601   0.7646592   0.0208333
  461977    85.06619   0.7646591   0.0208135
  461978    85.06636   0.7646589   0.0207939
  461979    85.06654   0.7646586   0.0207743
  461980    85.06672   0.7646584   0.0207548
  461981    85.06690   0.7646581   0.0207354
  461982    85.06708   0.7646578   0.0207162
  461983    85.06725   0.7646575   0.0206969
  461984    85.06743   0.7646571   0.0206778
  461985    85.06761   0.7646567   0.0206588
  461986    85.06779   0.7646562   0.0206399
  461987    85.06797   0.7646557   0.0206210
  461988    85.06814   0.7646551   0.0206022
  461989    85.06832   0.7646545   0.0205836
  461990    85.06850   0.7646538   0.0205650
  461991    85.06868   0.7646531   0.0205464
  461992    85.06886   0.7646523   0.0205280
  461993    85.06903   0.7646514   0.0205097
  461994    85.06921   0.7646505   0.0204914
  461995    85.06939   0.7646495   0.0204732
  461996    85.06957   0.7646485   0.0204551
  461997    85.06974   0.7646473   0.0204371
  461998    85.06992   0.7646461   0.0204191
  461999    85.07010   0.7646448   0.0204012
  462000    85.07028   0.7646434   0.0203834
  462001    85.07046   0.7646420   0.0203657
  462002    85.07063   0.7646404   0.0203480
  462003    85.07081   0.7646387   0.0203304
  462004    85.07099   0.7646369   0.0203128
  462005    85.07117   0.7646350   0.0202954
  462006    85.07135   0.7646330   0.0202780
  462007    85.07152   0.7646309   0.0202606
  462008    85.07170   0.7646287   0.0202433
  462009    85.07188   0.7646263   0.0202261
  462010    85.07206   0.7646239   0.0202089
  462011    85.07223   0.7646213   0.0201918
  462012    85.07241   0.7646187   0.0201748
  462013    85.07259   0.7646159   0.0201578
  462014    85.07277   0.7646131   0.0201409
  462015    85.07295   0.7646101   0.0201240
  462016    85.07312   0.7646071   0.0201072
  462017    85.07330   0.7646040   0.0200905
  462018    85.07348   0.7646008   0.0200739
  462019    85.07366   0.7645976   0.0200573
  462020    85.07383   0.7645943   0.0200408
  462021    85.07401   0.7645909   0.0200243
  462022    85.07419   0.7645876   0.0200080
  462023    85.07437   0.7645841   0.0199917
  462024    85.07455   0.7645806   0.0199755
  462025    85.07472   0.7645771   0.0199593
  462026    85.07490   0.7645735   0.0199433
  462027    85.07508   0.7645699   0.0199273
  462028    85.07526   0.7645662   0.0199114
  462029    85.07544   0.7645625   0.0198955
  462030    85.07561   0.7645587   0.0198797
  462031    85.07579   0.7645548   0.0198640
  462032    85.07597   0.7645509   0.0198483
  462033    85.07615   0.7645469   0.0198327
  462034    85.07632   0.7645428   0.0198172
  462035    85.07650   0.7645386   0.0198017
  462036    85.07668   0.7645344   0.0197862
  462037    85.07686   0.7645300   0.0197708
  462038    85.07704   0.7645256   0.0197555
  462039    85.07721   0.7645211   0.0197402
  462040    85.07739   0.7645166   0.0197250
  462041    85.07757   0.7645121   0.0197098
  462042    85.07775   0.7645075   0.0196948
  462043    85.07792   0.7645030   0.0196798
  462044    85.07810   0.7644984   0.0196648
  462045    85.07828   0.7644940   0.0196500
  462046    85.07846   0.7644896   0.0196353
  462047    85.07864   0.7644853   0.0196207
  462048    85.07881   0.7644812   0.0196062
  462049    85.07899   0.7644773   0.0195918
  462050    85.07917   0.7644735   0.0195776
  462051    85.07935   0.7644700   0.0195636
  462052    85.07952   0.7644668   0.0195496
  462053    85.07970   0.7644638   0.0195359
  462054    85.07988   0.7644611   0.0195223
  462055    85.08006   0.7644587   0.0195088
  462056    85.08023   0.7644566   0.0194956
  462057    85.08041   0.7644548   0.0194825
  462058    85.08059   0.7644532   0.0194695
  462059    85.08077   0.7644520   0.0194568
  462060    85.08095   0.7644509   0.0194441
  462061    85.08112   0.7644501   0.0194316
  462062    85.08130   0.7644495   0.0194192
  462063    85.08148   0.7644489   0.0194069
  462064    85.08166   0.7644485   0.0193946
  462065    85.08183   0.7644480   0.0193824
  462066    85.08201   0.7644475   0.0193703
  462067    85.08219   0.7644469   0.0193581
  462068    85.08237   0.7644461   0.0193460
  462069    85.08255   0.7644450   0.0193338
  462070    85.08272   0.7644436   0.0193215
  462071    85.08290   0.7644418   0.0193091
  462072    85.08308   0.7644396   0.0192966
  462073    85.08326   0.7644368   0.0192840
  462074    85.08343   0.7644334   0.0192712
  462075    85.08361   0.7644294   0.0192583
  462076    85.08379   0.7644246   0.0192451
  462077    85.08397   0.7644191   0.0192317
  462078    85.08415   0.7644127   0.0192181
  462079    85.08432   0.7644055   0.0192042
  462080    85.08450   0.7643974   0.0191901
  462081    85.08468   0.7643883   0.0191757
  462082    85.08486   0.7643783   0.0191611
  462083    85.08503   0.7643673   0.0191462
  462084    85.08521   0.7643554   0.0191311
  462085    85.08539   0.7643424   0.0191157
  462086    85.08557   0.7643284   0.0191000
  462087    85.08574   0.7643135   0.0190841
  462088    85.08592   0.7642975   0.0190680
  462089    85.08610   0.7642806   0.0190517
  462090    85.08628   0.7642628   0.0190352
  462091    85.08646   0.7642440   0.0190184
  462092    85.08663   0.7642243   0.0190015
  462093    85.08681   0.7642037   0.0189844
  462094    85.08699   0.7641824   0.0189672
  462095    85.08717   0.7641602   0.0189498
  462096    85.08734   0.7641373   0.0189323
  462097    85.08752   0.7641136   0.0189146
