"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Points:0"	"Points:1"	"Points:2"
2.53795e-02	-1.01302e-03	1.25517e-03	-5.70092e-04	-8.03918e-01	-3.21590e-01	-4.87335e-01	0.00000e+00	3.74000e-02
1.92848e-03	1.49167e-04	8.84106e-05	-2.25267e-04	-1.25379e+00	-5.01524e-01	-4.87282e-01	2.24936e-03	3.74000e-02
7.47970e-03	1.95336e-04	3.53005e-04	-3.21145e-04	-1.12109e+00	-4.48443e-01	-4.87120e-01	4.49357e-03	3.74000e-02
1.53399e-02	2.33431e-04	7.32255e-04	-3.31458e-04	-1.22398e+00	-4.89601e-01	-4.86850e-01	6.72731e-03	3.74000e-02
1.68679e-02	3.09987e-04	7.87849e-04	-3.01357e-04	-1.24661e+00	-4.98652e-01	-4.86472e-01	8.94532e-03	3.74000e-02
1.84571e-02	3.22908e-04	8.57268e-04	-2.87680e-04	-1.30883e+00	-5.23541e-01	-4.85987e-01	1.11425e-02	3.74000e-02
1.89554e-02	3.73269e-04	8.61689e-04	-2.45943e-04	-1.39281e+00	-5.57134e-01	-4.85398e-01	1.33140e-02	3.74000e-02
1.80543e-02	3.70585e-04	8.09069e-04	-2.13297e-04	-1.41693e+00	-5.66779e-01	-4.84708e-01	1.54556e-02	3.74000e-02
1.66248e-02	3.64318e-04	7.30735e-04	-1.65526e-04	-1.47139e+00	-5.88564e-01	-4.83921e-01	1.75634e-02	3.74000e-02
1.44434e-02	3.33582e-04	6.23216e-04	-1.19517e-04	-1.48036e+00	-5.92151e-01	-4.83086e-01	1.95337e-02	3.74000e-02
1.20637e-02	2.84811e-04	5.14632e-04	-7.48958e-05	-1.48128e+00	-5.92520e-01	-4.82248e-01	2.13136e-02	3.74000e-02
9.63919e-03	2.33552e-04	4.06201e-04	-2.87854e-05	-1.47763e+00	-5.91056e-01	-4.81403e-01	2.29542e-02	3.74000e-02
7.23586e-03	1.71778e-04	3.05866e-04	1.02823e-05	-1.45712e+00	-5.82851e-01	-4.80549e-01	2.44897e-02	3.74000e-02
5.16055e-03	1.17971e-04	2.20506e-04	4.66811e-05	-1.44330e+00	-5.77323e-01	-4.79682e-01	2.59437e-02	3.74000e-02
3.44451e-03	6.95210e-05	1.53179e-04	7.39759e-05	-1.42267e+00	-5.69068e-01	-4.78800e-01	2.73339e-02	3.74000e-02
2.27380e-03	3.57873e-05	1.08387e-04	9.22390e-05	-1.40574e+00	-5.62298e-01	-4.77900e-01	2.86736e-02	3.74000e-02
1.65028e-03	1.83132e-05	8.47677e-05	9.92753e-05	-1.39119e+00	-5.56480e-01	-4.76979e-01	2.99733e-02	3.74000e-02
1.40064e-03	1.33358e-05	7.43588e-05	9.21572e-05	-1.37787e+00	-5.51149e-01	-4.76034e-01	3.12412e-02	3.74000e-02
1.25041e-03	1.40548e-05	6.54222e-05	7.32379e-05	-1.36948e+00	-5.47792e-01	-4.75063e-01	3.24839e-02	3.74000e-02
8.51736e-04	8.33083e-06	4.60889e-05	4.98193e-05	-1.36285e+00	-5.45142e-01	-4.74063e-01	3.37069e-02	3.74000e-02
1.17718e-04	-8.71846e-06	1.50568e-05	3.12282e-05	-1.35795e+00	-5.43180e-01	-4.73031e-01	3.49145e-02	3.74000e-02
-7.06554e-04	-3.03782e-05	-1.78492e-05	2.14455e-05	-1.35396e+00	-5.41585e-01	-4.71966e-01	3.61106e-02	3.74000e-02
-1.25176e-03	-4.50744e-05	-3.92555e-05	1.72583e-05	-1.34988e+00	-5.39951e-01	-4.70865e-01	3.72979e-02	3.74000e-02
-1.35664e-03	-4.71123e-05	-4.39417e-05	1.39890e-05	-1.34741e+00	-5.38962e-01	-4.69725e-01	3.84790e-02	3.74000e-02
-1.16758e-03	-4.03895e-05	-3.77906e-05	9.62262e-06	-1.34599e+00	-5.38394e-01	-4.68545e-01	3.96560e-02	3.74000e-02
-8.73985e-04	-3.02151e-05	-2.81899e-05	4.86389e-06	-1.34580e+00	-5.38321e-01	-4.67323e-01	4.08304e-02	3.74000e-02
-6.02262e-04	-2.07164e-05	-1.94729e-05	8.18429e-07	-1.34624e+00	-5.38496e-01	-4.66055e-01	4.20036e-02	3.74000e-02
-4.01836e-04	-1.38377e-05	-1.29409e-05	-1.55772e-06	-1.34668e+00	-5.38672e-01	-4.64741e-01	4.31766e-02	3.74000e-02
-2.45479e-04	-8.37675e-06	-7.97992e-06	-2.29498e-06	-1.34742e+00	-5.38970e-01	-4.63379e-01	4.43502e-02	3.74000e-02
-9.76607e-05	-3.00716e-06	-3.56990e-06	-2.48875e-06	-1.34831e+00	-5.39325e-01	-4.61966e-01	4.55251e-02	3.74000e-02
4.98743e-05	2.28958e-06	8.74871e-07	-2.58853e-06	-1.34947e+00	-5.39789e-01	-4.60502e-01	4.67015e-02	3.74000e-02
2.36561e-04	9.16848e-06	6.24678e-06	-2.45685e-06	-1.35095e+00	-5.40381e-01	-4.58983e-01	4.78799e-02	3.74000e-02
4.72286e-04	1.83540e-05	1.23216e-05	-2.80461e-06	-1.35282e+00	-5.41129e-01	-4.57409e-01	4.90603e-02	3.74000e-02
6.53058e-04	2.58013e-05	1.63393e-05	-5.16764e-06	-1.35517e+00	-5.42069e-01	-4.55778e-01	5.02427e-02	3.74000e-02
7.33434e-04	2.95015e-05	1.74596e-05	-9.28848e-06	-1.35779e+00	-5.43115e-01	-4.54088e-01	5.14270e-02	3.74000e-02
8.34307e-04	3.39881e-05	1.90543e-05	-1.22514e-05	-1.36066e+00	-5.44266e-01	-4.52338e-01	5.26130e-02	3.74000e-02
9.65908e-04	3.95813e-05	2.15012e-05	-1.30468e-05	-1.36376e+00	-5.45505e-01	-4.50527e-01	5.38004e-02	3.74000e-02
9.32959e-04	3.86708e-05	1.98735e-05	-1.40413e-05	-1.36674e+00	-5.46696e-01	-4.48654e-01	5.49887e-02	3.74000e-02
7.12209e-04	3.02884e-05	1.37472e-05	-1.58305e-05	-1.36935e+00	-5.47742e-01	-4.46716e-01	5.61777e-02	3.74000e-02
5.82622e-04	2.51971e-05	1.03760e-05	-1.50714e-05	-1.37151e+00	-5.48603e-01	-4.44713e-01	5.73668e-02	3.74000e-02
6.52693e-04	2.77436e-05	1.22921e-05	-1.13606e-05	-1.37345e+00	-5.49382e-01	-4.42645e-01	5.85555e-02	3.74000e-02
6.65346e-04	2.80883e-05	1.27283e-05	-9.92042e-06	-1.37561e+00	-5.50244e-01	-4.40508e-01	5.97432e-02	3.74000e-02
5.43992e-04	2.33069e-05	9.65055e-06	-1.14470e-05	-1.37805e+00	-5.51222e-01	-4.38304e-01	6.09293e-02	3.74000e-02
5.16137e-04	2.22127e-05	8.84429e-06	-1.10308e-05	-1.38078e+00	-5.52311e-01	-4.36030e-01	6.21130e-02	3.74000e-02
6.01814e-04	2.54365e-05	1.11094e-05	-7.59904e-06	-1.38365e+00	-5.53460e-01	-4.33686e-01	6.32939e-02	3.74000e-02
5.87313e-04	2.45918e-05	1.12277e-05	-4.86663e-06	-1.38649e+00	-5.54598e-01	-4.31271e-01	6.44710e-02	3.74000e-02
4.69843e-04	1.97615e-05	8.73312e-06	-3.27501e-06	-1.38967e+00	-5.55869e-01	-4.28784e-01	6.56438e-02	3.74000e-02
4.60355e-04	1.94505e-05	8.30409e-06	4.41954e-07	-1.39328e+00	-5.57310e-01	-4.26225e-01	6.68114e-02	3.74000e-02
5.74615e-04	2.41500e-05	1.05900e-05	5.40277e-06	-1.39734e+00	-5.58934e-01	-4.23593e-01	6.79732e-02	3.74000e-02
5.92014e-04	2.47547e-05	1.11588e-05	6.92205e-06	-1.40245e+00	-5.60980e-01	-4.20886e-01	6.91282e-02	3.74000e-02
4.37477e-04	1.81316e-05	8.61842e-06	5.85049e-06	-1.40732e+00	-5.62929e-01	-4.18106e-01	7.02759e-02	3.74000e-02
3.68717e-04	1.50194e-05	7.92948e-06	7.41928e-06	-1.41179e+00	-5.64718e-01	-4.15250e-01	7.14152e-02	3.74000e-02
