t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5       rho6       u6       v6       w6       p6       rho7       u7       v7       w7       p7       rho8       u8       v8       w8       p8       rho9       u9       v9       w9       p9
  1.2100010E+02         9.3228263E-01         2.9063215E-02        -8.5814930E-02         3.9296314E-02         6.6230977E-01         9.2800897E-01         3.1285629E-01         2.3190180E-02         1.1895880E-01         6.5590596E-01         9.5971751E-01         3.8083291E-01         5.2353073E-02         2.0543905E-01         6.7319435E-01         9.3057394E-01         2.2331712E-01         1.0269872E-01         7.2543688E-02         6.6441399E-01         9.5209867E-01         2.5711289E-01        -1.0643370E-02         1.4933491E-01         6.7858618E-01         9.7879541E-01         1.5893680E-01         1.2211991E-01         6.3348571E-03         7.0345658E-01         9.4575530E-01        -8.3026588E-02         1.8608947E-01         9.1980465E-02         6.7734241E-01         9.0491420E-01         3.9558847E-02         8.1274174E-03         3.6619879E-02         6.3985837E-01         9.7409689E-01         2.9418650E-01         6.5958254E-02         6.2865969E-03         6.9181371E-01
  1.2101570E+02         9.1738224E-01        -4.0941103E-03        -6.7531310E-02        -1.3676604E-02         6.4715695E-01         9.3216890E-01         2.9248190E-01         5.4708105E-02         1.0803878E-01         6.5625107E-01         9.4573212E-01         3.6684760E-01        -4.6423849E-02         1.6280508E-01         6.7153901E-01         9.3947560E-01         3.0151829E-01         1.5475973E-01         1.2961808E-01         6.7002362E-01         9.6079797E-01         2.6636499E-01        -4.0619776E-02         1.5165891E-01         6.8377829E-01         9.8242354E-01         1.6659875E-01         1.2988137E-01        -1.1314012E-02         7.0402372E-01         9.4835526E-01        -7.9175614E-02         1.4259425E-01         1.0079457E-01         6.7988795E-01         9.0390456E-01         5.0865956E-02         3.8986071E-03         5.8715977E-02         6.3906783E-01         9.7187734E-01         2.8424966E-01         5.8194224E-02        -4.1064206E-03         6.9055963E-01
  1.2103130E+02         9.1986662E-01        -1.4093460E-02         1.0970187E-02        -1.4244160E-02         6.4922953E-01         9.2648208E-01         2.5657168E-01         6.3266374E-02         9.9640712E-02         6.5315235E-01         9.4004238E-01         3.1996787E-01        -4.8571300E-02         5.9979782E-02         6.7300349E-01         9.5549399E-01         3.4220517E-01         1.8388154E-01         8.4380768E-02         6.7394733E-01         9.6931982E-01         2.6726067E-01        -3.6833357E-02         1.3936867E-01         6.8813694E-01         9.8620224E-01         1.7349480E-01         1.3152961E-01        -2.4980402E-02         7.0474076E-01         9.5008731E-01        -7.7849224E-02         8.6746901E-02         1.1390439E-01         6.8209791E-01         9.0523130E-01         7.2464861E-02         3.0870338E-05         8.0401406E-02         6.3990951E-01         9.6931261E-01         2.6868591E-01         5.2390665E-02        -1.0908296E-02         6.8907565E-01
  1.2104700E+02         9.2942095E-01        -1.2805965E-02         5.9393913E-02         2.0012215E-02         6.5965420E-01         9.1377008E-01         2.0570555E-01         1.3773051E-01         1.7952663E-01         6.4760941E-01         9.5167857E-01         2.7967036E-01         2.0985538E-02         1.1286040E-01         6.7507976E-01         9.6147835E-01         3.5216227E-01         1.9624050E-01         2.0259775E-02         6.7534441E-01         9.7439718E-01         2.6534840E-01        -2.1738106E-02         1.2504518E-01         6.9041371E-01         9.8912847E-01         1.8997139E-01         1.2272941E-01        -4.2522501E-02         7.0513141E-01         9.5171291E-01        -8.0636412E-02         4.1308708E-02         1.2679048E-01         6.8361664E-01         9.0812910E-01         9.6755654E-02        -3.3436852E-04         9.9295519E-02         6.4171785E-01         9.6739638E-01         2.5374347E-01         4.5566343E-02        -1.5047559E-02         6.8763679E-01
  1.2106260E+02         9.3577474E-01        -9.4783576E-03         3.5808191E-02         9.9703394E-02         6.6588479E-01         9.3625164E-01         9.1630816E-02         1.5295541E-01         2.9235864E-01         6.5421677E-01         9.5451409E-01         2.7061942E-01        -3.1952541E-02         1.9167152E-01         6.7073685E-01         9.4902438E-01         3.9042225E-01         1.7078733E-01         7.8669889E-03         6.6870004E-01         9.7806674E-01         2.7303797E-01        -1.9364104E-02         9.5078513E-02         6.9155186E-01         9.8881638E-01         2.2668065E-01         1.0566308E-01        -7.1505994E-02         7.0283526E-01         9.5292598E-01        -8.4250048E-02         2.3930464E-02         1.3686378E-01         6.8470287E-01         9.1171592E-01         1.1839700E-01         1.3243644E-03         1.1223961E-01         6.4421600E-01         9.6600801E-01         2.4111746E-01         3.7311714E-02        -2.0115195E-02         6.8591720E-01
  1.2107820E+02         9.3642145E-01        -1.4460354E-02         2.0248428E-02         1.9044901E-01         6.6264170E-01         9.2247927E-01         1.8563533E-01         1.6081350E-01         7.3073082E-02         6.5414429E-01         9.3935782E-01         1.7088121E-01        -1.6854810E-02         1.7103356E-01         6.6555053E-01         9.3188459E-01         3.5017726E-01         1.6790488E-01         9.1493510E-02         6.6139001E-01         9.7851193E-01         2.7162758E-01        -4.7124408E-02         5.6000914E-02         6.9103557E-01         9.8108095E-01         2.7365193E-01         9.8619118E-02        -1.0049921E-01         6.9498318E-01         9.5410335E-01        -8.5393138E-02         2.9201353E-02         1.4086978E-01         6.8613470E-01         9.1544735E-01         1.3578679E-01         2.6691803E-03         1.1920367E-01         6.4725989E-01         9.6451616E-01         2.2620234E-01         2.7290812E-02        -3.0536607E-02         6.8356025E-01
  1.2109390E+02         9.3040383E-01         4.2476397E-02         8.4328897E-02         2.1726961E-01         6.5827107E-01         9.3105328E-01         2.9111186E-01        -9.6029192E-03        -9.9335603E-02         6.5951747E-01         9.3029821E-01         7.7677220E-02         3.6065057E-02         1.2057075E-01         6.6039944E-01         9.3293923E-01         3.3557966E-01         1.5526932E-01         1.6892231E-01         6.6474485E-01         9.6557790E-01         2.5084454E-01        -7.2307400E-02         2.8059617E-02         6.8552297E-01         9.6423632E-01         3.0097479E-01         1.1866453E-01        -9.8312639E-02         6.8324536E-01         9.5580828E-01        -8.4032342E-02         4.2852297E-02         1.3403228E-01         6.8820727E-01         9.1907305E-01         1.4701635E-01         1.6325183E-03         1.2300179E-01         6.5053129E-01         9.6226031E-01         2.0250399E-01         1.4212138E-02        -4.5745984E-02         6.8050140E-01
  1.2110950E+02         9.2946106E-01         1.1634521E-01         1.3139662E-01         2.1529074E-01         6.5880018E-01         9.1411883E-01         2.0646185E-01        -4.8629291E-02         2.7820980E-02         6.4636320E-01         9.2679375E-01         5.9005804E-02         2.4481853E-02         3.2431066E-02         6.5803909E-01         9.4133908E-01         3.3707660E-01         1.3355513E-01         1.8686938E-01         6.7306423E-01         9.4697720E-01         2.2947606E-01        -5.6966778E-02         1.4179332E-02         6.7807525E-01         9.4622296E-01         2.9161310E-01         1.5311339E-01        -4.7089092E-02         6.7350549E-01         9.5782375E-01        -7.9654999E-02         5.7782657E-02         1.1682757E-01         6.9046265E-01         9.2263043E-01         1.4888954E-01        -3.7537669E-03         1.2465852E-01         6.5386844E-01         9.5899457E-01         1.6924919E-01        -8.2341261E-04        -5.6860130E-02         6.7688274E-01
  1.2112510E+02         9.3061244E-01         1.5186891E-01         1.2418646E-01         2.3843329E-01         6.5854013E-01         8.9785033E-01         1.5394877E-01         1.2759042E-01         1.2316876E-01         6.3286722E-01         9.2776871E-01         9.3140386E-02        -2.7348245E-02        -1.0029351E-01         6.5879214E-01         9.5585495E-01         2.9507762E-01         1.1573120E-01         1.6827503E-01         6.8117857E-01         9.4042158E-01         2.2993058E-01        -1.1699780E-02         9.7369691E-03         6.7339230E-01         9.3744868E-01         2.5894973E-01         1.7450461E-01         2.8687995E-02         6.6889387E-01         9.5990932E-01        -7.1453005E-02         7.1858026E-02         9.7631782E-02         6.9253188E-01         9.2585319E-01         1.3842823E-01        -1.3709601E-02         1.2439379E-01         6.5693551E-01         9.5462459E-01         1.3450643E-01        -1.5540509E-02        -5.5158395E-02         6.7273986E-01
  1.2114080E+02         9.2547238E-01         1.5348642E-01         8.1584409E-02         2.3677818E-01         6.5573186E-01         9.2016792E-01         1.7901850E-01         2.1297614E-01         1.8761335E-01         6.4915729E-01         9.3014550E-01         1.3780539E-01        -4.6071153E-02        -1.8220147E-01         6.5909731E-01         9.6639085E-01         3.1819201E-01         6.1736617E-02         1.3249025E-01         6.8212515E-01         9.4484776E-01         2.6470366E-01         2.5650820E-02        -3.0139530E-02         6.6950709E-01         9.3894231E-01         2.2234119E-01         1.7726582E-01         9.0291835E-02         6.6911721E-01         9.6178895E-01        -5.9901401E-02         8.3467819E-02         8.1545241E-02         6.9426590E-01         9.2865878E-01         1.1328112E-01        -2.5984148E-02         1.2454367E-01         6.5960056E-01         9.4944012E-01         1.0821803E-01        -3.0502267E-02        -4.3386616E-02         6.6851234E-01
  1.2115640E+02         9.2909557E-01         1.6820438E-01        -7.3104757E-03         2.3710197E-01         6.5847141E-01         9.3179214E-01         2.1296440E-01         1.7152141E-01         1.9239572E-01         6.5653461E-01         9.2666382E-01         1.7147736E-01        -3.3016630E-02        -1.9648126E-01         6.5860254E-01         9.6984750E-01         3.2658270E-01         6.5925710E-02         1.1765799E-01         6.8321186E-01         9.3903834E-01         2.8239036E-01         6.5139107E-02        -8.9032523E-02         6.5968972E-01         9.4521934E-01         1.8650231E-01         1.7826976E-01         1.2338997E-01         6.7244476E-01         9.6345580E-01        -4.6875551E-02         9.1415673E-02         6.6656180E-02         6.9578516E-01         9.3153983E-01         7.5899780E-02        -3.8347255E-02         1.2945324E-01         6.6218424E-01         9.4405860E-01         9.2593968E-02        -4.6695709E-02        -3.2315835E-02         6.6472471E-01
