x0	M1	x1	P1	x2	M2	x3	T1	x4	M3	x5	P2	x6	M4	x7	T2	x8	M5	x9	P3	x10	M6	x11	T3	x12	M7	x13	P4	x14	M8	x15	T4	x16	M9	x17	avg	
5.634490e-02 	 -5.716050e-01 	4.887460e-02 	 -5.755060e-01 	5.634490e-02 	 -5.724960e-01 	6.382810e-02 	 -5.680360e-01 	5.634490e-02 	 -5.734190e-01 	4.887460e-02 	 -5.630950e-01 	5.634490e-02 	 -5.491740e-01 	6.382810e-02 	 -5.405410e-01 	5.634490e-02 	 -5.416340e-01 	4.887460e-02 	 -5.516670e-01 	5.634490e-02 	 -5.531620e-01 	6.382810e-02 	 -5.576050e-01 	5.634490e-02 	 -5.642690e-01 	4.887460e-02 	 -5.716480e-01 	5.634490e-02 	 -5.703790e-01 	6.382810e-02 	 -5.692620e-01 	5.634490e-02 	 -5.716050e-01 	5.634490e-02 	 -5.626531e-01 	 
6.177820e-02 	 -5.696760e-01 	5.440300e-02 	 -5.724680e-01 	6.177820e-02 	 -5.689420e-01 	6.916630e-02 	 -5.634560e-01 	6.177820e-02 	 -5.665310e-01 	5.440300e-02 	 -5.577720e-01 	6.177820e-02 	 -5.473970e-01 	6.916630e-02 	 -5.387460e-01 	6.177820e-02 	 -5.411990e-01 	5.440300e-02 	 -5.490520e-01 	6.177820e-02 	 -5.522800e-01 	6.916630e-02 	 -5.568760e-01 	6.177820e-02 	 -5.628820e-01 	5.440300e-02 	 -5.695210e-01 	6.177820e-02 	 -5.687620e-01 	6.916630e-02 	 -5.678160e-01 	6.177820e-02 	 -5.696760e-01 	6.177820e-02 	 -5.601795e-01 	 
6.720380e-02 	 -5.679460e-01 	5.992350e-02 	 -5.699990e-01 	6.720380e-02 	 -5.657350e-01 	7.449680e-02 	 -5.607810e-01 	6.720380e-02 	 -5.618280e-01 	5.992350e-02 	 -5.555400e-01 	6.720380e-02 	 -5.457970e-01 	7.449680e-02 	 -5.370440e-01 	6.720380e-02 	 -5.398640e-01 	5.992350e-02 	 -5.465130e-01 	6.720380e-02 	 -5.510540e-01 	7.449680e-02 	 -5.557490e-01 	6.720380e-02 	 -5.614220e-01 	5.992350e-02 	 -5.673910e-01 	6.720380e-02 	 -5.672740e-01 	7.449680e-02 	 -5.665700e-01 	6.720380e-02 	 -5.679460e-01 	6.720380e-02 	 -5.581443e-01 	 
7.262090e-02 	 -5.664110e-01 	6.543550e-02 	 -5.679030e-01 	7.262090e-02 	 -5.630440e-01 	7.981890e-02 	 -5.589370e-01 	7.262090e-02 	 -5.587690e-01 	6.543550e-02 	 -5.548530e-01 	7.262090e-02 	 -5.435970e-01 	7.981890e-02 	 -5.360850e-01 	7.262090e-02 	 -5.377980e-01 	6.543550e-02 	 -5.436930e-01 	7.262090e-02 	 -5.492630e-01 	7.981890e-02 	 -5.544340e-01 	7.262090e-02 	 -5.596830e-01 	6.543550e-02 	 -5.654400e-01 	7.262090e-02 	 -5.659230e-01 	7.981890e-02 	 -5.654910e-01 	7.262090e-02 	 -5.664110e-01 	7.262090e-02 	 -5.563374e-01 	 
7.802870e-02 	 -5.650950e-01 	7.093800e-02 	 -5.658460e-01 	7.802870e-02 	 -5.613810e-01 	8.513170e-02 	 -5.568060e-01 	7.802870e-02 	 -5.566280e-01 	7.093800e-02 	 -5.534390e-01 	7.802870e-02 	 -5.418100e-01 	8.513170e-02 	 -5.361820e-01 	7.802870e-02 	 -5.370310e-01 	7.093800e-02 	 -5.415460e-01 	7.802870e-02 	 -5.473340e-01 	8.513170e-02 	 -5.531290e-01 	7.802870e-02 	 -5.582290e-01 	7.093800e-02 	 -5.638570e-01 	7.802870e-02 	 -5.647130e-01 	8.513170e-02 	 -5.645220e-01 	7.802870e-02 	 -5.650950e-01 	7.802870e-02 	 -5.548614e-01 	 
8.342630e-02 	 -5.639870e-01 	7.643030e-02 	 -5.639520e-01 	8.342630e-02 	 -5.600000e-01 	9.043450e-02 	 -5.549160e-01 	8.342630e-02 	 -5.550000e-01 	7.643030e-02 	 -5.518220e-01 	8.342630e-02 	 -5.405040e-01 	9.043450e-02 	 -5.357050e-01 	8.342630e-02 	 -5.365210e-01 	7.643030e-02 	 -5.408200e-01 	8.342630e-02 	 -5.457120e-01 	9.043450e-02 	 -5.517970e-01 	8.342630e-02 	 -5.570130e-01 	7.643030e-02 	 -5.625880e-01 	8.342630e-02 	 -5.636370e-01 	9.043450e-02 	 -5.636290e-01 	8.342630e-02 	 -5.639870e-01 	8.342630e-02 	 -5.536229e-01 	 
8.881300e-02 	 -5.630330e-01 	8.191160e-02 	 -5.624810e-01 	8.881300e-02 	 -5.584670e-01 	9.572660e-02 	 -5.535400e-01 	8.881300e-02 	 -5.528980e-01 	8.191160e-02 	 -5.497460e-01 	8.881300e-02 	 -5.394380e-01 	9.572660e-02 	 -5.345040e-01 	8.881300e-02 	 -5.350470e-01 	8.191160e-02 	 -5.407380e-01 	8.881300e-02 	 -5.439820e-01 	9.572660e-02 	 -5.505120e-01 	8.881300e-02 	 -5.556630e-01 	8.191160e-02 	 -5.614740e-01 	8.881300e-02 	 -5.627230e-01 	9.572660e-02 	 -5.627990e-01 	8.881300e-02 	 -5.630330e-01 	8.881300e-02 	 -5.523575e-01 	 
9.418810e-02 	 -5.622420e-01 	8.738100e-02 	 -5.613760e-01 	9.418810e-02 	 -5.573060e-01 	1.010070e-01 	 -5.524330e-01 	9.418810e-02 	 -5.508960e-01 	8.738100e-02 	 -5.472600e-01 	9.418810e-02 	 -5.380880e-01 	1.010070e-01 	 -5.341110e-01 	9.418810e-02 	 -5.338730e-01 	8.738100e-02 	 -5.397170e-01 	9.418810e-02 	 -5.425980e-01 	1.010070e-01 	 -5.496910e-01 	9.418810e-02 	 -5.544270e-01 	8.738100e-02 	 -5.605060e-01 	9.418810e-02 	 -5.619560e-01 	1.010070e-01 	 -5.620240e-01 	9.418810e-02 	 -5.622420e-01 	9.418810e-02 	 -5.512204e-01 	 
9.955060e-02 	 -5.616500e-01 	9.283780e-02 	 -5.604280e-01 	9.955060e-02 	 -5.565800e-01 	1.062750e-01 	 -5.516420e-01 	9.955060e-02 	 -5.495360e-01 	9.283780e-02 	 -5.451450e-01 	9.955060e-02 	 -5.366560e-01 	1.062750e-01 	 -5.343830e-01 	9.955060e-02 	 -5.337340e-01 	9.283780e-02 	 -5.378160e-01 	9.955060e-02 	 -5.423180e-01 	1.062750e-01 	 -5.493860e-01 	9.955060e-02 	 -5.535590e-01 	9.283780e-02 	 -5.597690e-01 	9.955060e-02 	 -5.613080e-01 	1.062750e-01 	 -5.613220e-01 	9.955060e-02 	 -5.616500e-01 	9.955060e-02 	 -5.504048e-01 	 
1.049000e-01 	 -5.612200e-01 	9.828120e-02 	 -5.595550e-01 	1.049000e-01 	 -5.558880e-01 	1.115300e-01 	 -5.509440e-01 	1.049000e-01 	 -5.482580e-01 	9.828120e-02 	 -5.434240e-01 	1.049000e-01 	 -5.362770e-01 	1.115300e-01 	 -5.346440e-01 	1.049000e-01 	 -5.337660e-01 	9.828120e-02 	 -5.369020e-01 	1.049000e-01 	 -5.429050e-01 	1.115300e-01 	 -5.490370e-01 	1.049000e-01 	 -5.530370e-01 	9.828120e-02 	 -5.592660e-01 	1.049000e-01 	 -5.607720e-01 	1.115300e-01 	 -5.607220e-01 	1.049000e-01 	 -5.612200e-01 	1.049000e-01 	 -5.498728e-01 	 
1.102350e-01 	 -5.608360e-01 	1.037100e-01 	 -5.587980e-01 	1.102350e-01 	 -5.551160e-01 	1.167720e-01 	 -5.501980e-01 	1.102350e-01 	 -5.474640e-01 	1.037100e-01 	 -5.423750e-01 	1.102350e-01 	 -5.368860e-01 	1.167720e-01 	 -5.351430e-01 	1.102350e-01 	 -5.337920e-01 	1.037100e-01 	 -5.371370e-01 	1.102350e-01 	 -5.438150e-01 	1.167720e-01 	 -5.484820e-01 	1.102350e-01 	 -5.527610e-01 	1.037100e-01 	 -5.588650e-01 	1.102350e-01 	 -5.603020e-01 	1.167720e-01 	 -5.602220e-01 	1.102350e-01 	 -5.608360e-01 	1.102350e-01 	 -5.495899e-01 	 
1.155560e-01 	 -5.604360e-01 	1.091240e-01 	 -5.582060e-01 	1.155560e-01 	 -5.543200e-01 	1.219980e-01 	 -5.495530e-01 	1.155560e-01 	 -5.471930e-01 	1.091240e-01 	 -5.422220e-01 	1.155560e-01 	 -5.374080e-01 	1.219980e-01 	 -5.358720e-01 	1.155560e-01 	 -5.346030e-01 	1.091240e-01 	 -5.378280e-01 	1.155560e-01 	 -5.443290e-01 	1.219980e-01 	 -5.481230e-01 	1.155560e-01 	 -5.526370e-01 	1.091240e-01 	 -5.583960e-01 	1.155560e-01 	 -5.598610e-01 	1.219980e-01 	 -5.598020e-01 	1.155560e-01 	 -5.604360e-01 	1.155560e-01 	 -5.494838e-01 	 
1.208610e-01 	 -5.600710e-01 	1.145230e-01 	 -5.577670e-01 	1.208610e-01 	 -5.536710e-01 	1.272100e-01 	 -5.490020e-01 	1.208610e-01 	 -5.466010e-01 	1.145230e-01 	 -5.423550e-01 	1.208610e-01 	 -5.376920e-01 	1.272100e-01 	 -5.365870e-01 	1.208610e-01 	 -5.358740e-01 	1.145230e-01 	 -5.393220e-01 	1.208610e-01 	 -5.443700e-01 	1.272100e-01 	 -5.481890e-01 	1.208610e-01 	 -5.526510e-01 	1.145230e-01 	 -5.578540e-01 	1.208610e-01 	 -5.594580e-01 	1.272100e-01 	 -5.594540e-01 	1.208610e-01 	 -5.600710e-01 	1.208610e-01 	 -5.494699e-01 	 
1.261490e-01 	 -5.597980e-01 	1.199050e-01 	 -5.573880e-01 	1.261490e-01 	 -5.533430e-01 	1.324050e-01 	 -5.487250e-01 	1.261490e-01 	 -5.460020e-01 	1.199050e-01 	 -5.420680e-01 	1.261490e-01 	 -5.379010e-01 	1.324050e-01 	 -5.372750e-01 	1.261490e-01 	 -5.366040e-01 	1.199050e-01 	 -5.405700e-01 	1.261490e-01 	 -5.445140e-01 	1.324050e-01 	 -5.484820e-01 	1.261490e-01 	 -5.527020e-01 	1.199050e-01 	 -5.574220e-01 	1.261490e-01 	 -5.591160e-01 	1.324050e-01 	 -5.591890e-01 	1.261490e-01 	 -5.597980e-01 	1.261490e-01 	 -5.494645e-01 	 
1.314210e-01 	 -5.595930e-01 	1.252690e-01 	 -5.569890e-01 	1.314210e-01 	 -5.532710e-01 	1.375830e-01 	 -5.487870e-01 	1.314210e-01 	 -5.457010e-01 	1.252690e-01 	 -5.413770e-01 	1.314210e-01 	 -5.377690e-01 	1.375830e-01 	 -5.379290e-01 	1.314210e-01 	 -5.371050e-01 	1.252690e-01 	 -5.406870e-01 	1.314210e-01 	 -5.448840e-01 	1.375830e-01 	 -5.487320e-01 	1.314210e-01 	 -5.527000e-01 	1.252690e-01 	 -5.572370e-01 	1.314210e-01 	 -5.588780e-01 	1.375830e-01 	 -5.590170e-01 	1.314210e-01 	 -5.595930e-01 	1.314210e-01 	 -5.494264e-01 	 
1.366740e-01 	 -5.594090e-01 	1.306150e-01 	 -5.566090e-01 	1.366740e-01 	 -5.533270e-01 	1.427440e-01 	 -5.488790e-01 	1.366740e-01 	 -5.453570e-01 	1.306150e-01 	 -5.410880e-01 	1.366740e-01 	 -5.375870e-01 	1.427440e-01 	 -5.386900e-01 	1.366740e-01 	 -5.378140e-01 	1.306150e-01 	 -5.407090e-01 	1.366740e-01 	 -5.454990e-01 	1.427440e-01 	 -5.490030e-01 	1.366740e-01 	 -5.527410e-01 	1.306150e-01 	 -5.572170e-01 	1.366740e-01 	 -5.587720e-01 	1.427440e-01 	 -5.589150e-01 	1.366740e-01 	 -5.594090e-01 	1.366740e-01 	 -5.494721e-01 	 
1.419090e-01 	 -5.592330e-01 	1.359430e-01 	 -5.563570e-01 	1.419090e-01 	 -5.533720e-01 	1.478870e-01 	 -5.489490e-01 	1.419090e-01 	 -5.453620e-01 	1.359430e-01 	 -5.415250e-01 	1.419090e-01 	 -5.380560e-01 	1.478870e-01 	 -5.396300e-01 	1.419090e-01 	 -5.385160e-01 	1.359430e-01 	 -5.411180e-01 	1.419090e-01 	 -5.461380e-01 	1.478870e-01 	 -5.494340e-01 	1.419090e-01 	 -5.528710e-01 	1.359430e-01 	 -5.571820e-01 	1.419090e-01 	 -5.587670e-01 	1.478870e-01 	 -5.588580e-01 	1.419090e-01 	 -5.592330e-01 	1.419090e-01 	 -5.496824e-01 	 
1.471250e-01 	 -5.590830e-01 	1.412500e-01 	 -5.562990e-01 	1.471250e-01 	 -5.533250e-01 	1.530100e-01 	 -5.492060e-01 	1.471250e-01 	 -5.458520e-01 	1.412500e-01 	 -5.420750e-01 	1.471250e-01 	 -5.392770e-01 	1.530100e-01 	 -5.406060e-01 	1.471250e-01 	 -5.394390e-01 	1.412500e-01 	 -5.417490e-01 	1.471250e-01 	 -5.464030e-01 	1.530100e-01 	 -5.499490e-01 	1.471250e-01 	 -5.530390e-01 	1.412500e-01 	 -5.570940e-01 	1.471250e-01 	 -5.587900e-01 	1.530100e-01 	 -5.588280e-01 	1.471250e-01 	 -5.590830e-01 	1.471250e-01 	 -5.500057e-01 	 
1.523210e-01 	 -5.589640e-01 	1.465380e-01 	 -5.564040e-01 	1.523210e-01 	 -5.532740e-01 	1.581140e-01 	 -5.496290e-01 	1.523210e-01 	 -5.462930e-01 	1.465380e-01 	 -5.426070e-01 	1.523210e-01 	 -5.409090e-01 	1.581140e-01 	 -5.415780e-01 	1.523210e-01 	 -5.405780e-01 	1.465380e-01 	 -5.426160e-01 	1.523210e-01 	 -5.465640e-01 	1.581140e-01 	 -5.505030e-01 	1.523210e-01 	 -5.532390e-01 	1.465380e-01 	 -5.570140e-01 	1.523210e-01 	 -5.588160e-01 	1.581140e-01 	 -5.588170e-01 	1.523210e-01 	 -5.589640e-01 	1.523210e-01 	 -5.503982e-01 	 
1.574950e-01 	 -5.588420e-01 	1.518040e-01 	 -5.565610e-01 	1.574950e-01 	 -5.532630e-01 	1.631970e-01 	 -5.500310e-01 	1.574950e-01 	 -5.466380e-01 	1.518040e-01 	 -5.433990e-01 	1.574950e-01 	 -5.425140e-01 	1.631970e-01 	 -5.426720e-01 	1.574950e-01 	 -5.415950e-01 	1.518040e-01 	 -5.434220e-01 	1.574950e-01 	 -5.470130e-01 	1.631970e-01 	 -5.511450e-01 	1.574950e-01 	 -5.535280e-01 	1.518040e-01 	 -5.570060e-01 	1.574950e-01 	 -5.588550e-01 	1.631970e-01 	 -5.588630e-01 	1.574950e-01 	 -5.588420e-01 	1.574950e-01 	 -5.508346e-01 	 
1.626490e-01 	 -5.587280e-01 	1.570480e-01 	 -5.566650e-01 	1.626490e-01 	 -5.532500e-01 	1.682590e-01 	 -5.503940e-01 	1.626490e-01 	 -5.471560e-01 	1.570480e-01 	 -5.442140e-01 	1.626490e-01 	 -5.435700e-01 	1.682590e-01 	 -5.437940e-01 	1.626490e-01 	 -5.425770e-01 	1.570480e-01 	 -5.440830e-01 	1.626490e-01 	 -5.476720e-01 	1.682590e-01 	 -5.518450e-01 	1.626490e-01 	 -5.539490e-01 	1.570480e-01 	 -5.570830e-01 	1.626490e-01 	 -5.589060e-01 	1.682590e-01 	 -5.589810e-01 	1.626490e-01 	 -5.587280e-01 	1.626490e-01 	 -5.512703e-01 	 
1.677790e-01 	 -5.586750e-01 	1.622700e-01 	 -5.566900e-01 	1.677790e-01 	 -5.532670e-01 	1.732990e-01 	 -5.508190e-01 	1.677790e-01 	 -5.478630e-01 	1.622700e-01 	 -5.448920e-01 	1.677790e-01 	 -5.441770e-01 	1.732990e-01 	 -5.447450e-01 	1.677790e-01 	 -5.435860e-01 	1.622700e-01 	 -5.448600e-01 	1.677790e-01 	 -5.484170e-01 	1.732990e-01 	 -5.525310e-01 	1.677790e-01 	 -5.544920e-01 	1.622700e-01 	 -5.571960e-01 	1.677790e-01 	 -5.589520e-01 	1.732990e-01 	 -5.591270e-01 	1.677790e-01 	 -5.586750e-01 	1.677790e-01 	 -5.517038e-01 	 
1.728870e-01 	 -5.586910e-01 	1.674680e-01 	 -5.566740e-01 	1.728870e-01 	 -5.533810e-01 	1.783160e-01 	 -5.513210e-01 	1.728870e-01 	 -5.485700e-01 	1.674680e-01 	 -5.456710e-01 	1.728870e-01 	 -5.448710e-01 	1.783160e-01 	 -5.456310e-01 	1.728870e-01 	 -5.445640e-01 	1.674680e-01 	 -5.456670e-01 	1.728870e-01 	 -5.492260e-01 	1.783160e-01 	 -5.532450e-01 	1.728870e-01 	 -5.550940e-01 	1.674680e-01 	 -5.573110e-01 	1.728870e-01 	 -5.590080e-01 	1.783160e-01 	 -5.592740e-01 	1.728870e-01 	 -5.586910e-01 	1.728870e-01 	 -5.521700e-01 	 
1.779710e-01 	 -5.587720e-01 	1.726420e-01 	 -5.566700e-01 	1.779710e-01 	 -5.535940e-01 	1.833100e-01 	 -5.518340e-01 	1.779710e-01 	 -5.492060e-01 	1.726420e-01 	 -5.465250e-01 	1.779710e-01 	 -5.457080e-01 	1.833100e-01 	 -5.466310e-01 	1.779710e-01 	 -5.455910e-01 	1.726420e-01 	 -5.463600e-01 	1.779710e-01 	 -5.500930e-01 	1.833100e-01 	 -5.540460e-01 	1.779710e-01 	 -5.556720e-01 	1.726420e-01 	 -5.574570e-01 	1.779710e-01 	 -5.591150e-01 	1.833100e-01 	 -5.594390e-01 	1.779710e-01 	 -5.587720e-01 	1.779710e-01 	 -5.526756e-01 	 
1.830310e-01 	 -5.589410e-01 	1.777910e-01 	 -5.567360e-01 	1.830310e-01 	 -5.538630e-01 	1.882800e-01 	 -5.523200e-01 	1.830310e-01 	 -5.499050e-01 	1.777910e-01 	 -5.472550e-01 	1.830310e-01 	 -5.466430e-01 	1.882800e-01 	 -5.477120e-01 	1.830310e-01 	 -5.466790e-01 	1.777910e-01 	 -5.471090e-01 	1.830310e-01 	 -5.510030e-01 	1.882800e-01 	 -5.548540e-01 	1.830310e-01 	 -5.562140e-01 	1.777910e-01 	 -5.577000e-01 	1.830310e-01 	 -5.593100e-01 	1.882800e-01 	 -5.596370e-01 	1.830310e-01 	 -5.589410e-01 	1.830310e-01 	 -5.532248e-01 	 
1.880650e-01 	 -5.591880e-01 	1.829140e-01 	 -5.568650e-01 	1.880650e-01 	 -5.541350e-01 	1.932250e-01 	 -5.528020e-01 	1.880650e-01 	 -5.507110e-01 	1.829140e-01 	 -5.479110e-01 	1.880650e-01 	 -5.476510e-01 	1.932250e-01 	 -5.487380e-01 	1.880650e-01 	 -5.477700e-01 	1.829140e-01 	 -5.481230e-01 	1.880650e-01 	 -5.518990e-01 	1.932250e-01 	 -5.555520e-01 	1.880650e-01 	 -5.567400e-01 	1.829140e-01 	 -5.580670e-01 	1.880650e-01 	 -5.595890e-01 	1.932250e-01 	 -5.598660e-01 	1.880650e-01 	 -5.591880e-01 	1.880650e-01 	 -5.538115e-01 	 
1.930740e-01 	 -5.594710e-01 	1.880110e-01 	 -5.570160e-01 	1.930740e-01 	 -5.544270e-01 	1.981450e-01 	 -5.532870e-01 	1.930740e-01 	 -5.514950e-01 	1.880110e-01 	 -5.486590e-01 	1.930740e-01 	 -5.484270e-01 	1.981450e-01 	 -5.496190e-01 	1.930740e-01 	 -5.488480e-01 	1.880110e-01 	 -5.493930e-01 	1.930740e-01 	 -5.527940e-01 	1.981450e-01 	 -5.561670e-01 	1.930740e-01 	 -5.572760e-01 	1.880110e-01 	 -5.584910e-01 	1.930740e-01 	 -5.599100e-01 	1.981450e-01 	 -5.601110e-01 	1.930740e-01 	 -5.594710e-01 	1.930740e-01 	 -5.544036e-01 	 
1.980550e-01 	 -5.598130e-01 	1.930810e-01 	 -5.572310e-01 	1.980550e-01 	 -5.548170e-01 	2.030390e-01 	 -5.537680e-01 	1.980550e-01 	 -5.521890e-01 	1.930810e-01 	 -5.495320e-01 	1.980550e-01 	 -5.489130e-01 	2.030390e-01 	 -5.503610e-01 	1.980550e-01 	 -5.499000e-01 	1.930810e-01 	 -5.506110e-01 	1.980550e-01 	 -5.537330e-01 	2.030390e-01 	 -5.567740e-01 	1.980550e-01 	 -5.578300e-01 	1.930810e-01 	 -5.589150e-01 	1.980550e-01 	 -5.602200e-01 	2.030390e-01 	 -5.603450e-01 	1.980550e-01 	 -5.598130e-01 	1.980550e-01 	 -5.549862e-01 	 
2.030100e-01 	 -5.602320e-01 	1.981240e-01 	 -5.575430e-01 	2.030100e-01 	 -5.552980e-01 	2.079060e-01 	 -5.542130e-01 	2.030100e-01 	 -5.528310e-01 	1.981240e-01 	 -5.504190e-01 	2.030100e-01 	 -5.494170e-01 	2.079060e-01 	 -5.510330e-01 	2.030100e-01 	 -5.509570e-01 	1.981240e-01 	 -5.515570e-01 	2.030100e-01 	 -5.546710e-01 	2.079060e-01 	 -5.573490e-01 	2.030100e-01 	 -5.583510e-01 	1.981240e-01 	 -5.593220e-01 	2.030100e-01 	 -5.604970e-01 	2.079060e-01 	 -5.605830e-01 	2.030100e-01 	 -5.602320e-01 	2.030100e-01 	 -5.555591e-01 	 
2.079370e-01 	 -5.606780e-01 	2.031370e-01 	 -5.578780e-01 	2.079370e-01 	 -5.558130e-01 	2.127450e-01 	 -5.545970e-01 	2.079370e-01 	 -5.534550e-01 	2.031370e-01 	 -5.513120e-01 	2.079370e-01 	 -5.501430e-01 	2.127450e-01 	 -5.517110e-01 	2.079370e-01 	 -5.520820e-01 	2.031370e-01 	 -5.523980e-01 	2.079370e-01 	 -5.555510e-01 	2.127450e-01 	 -5.578410e-01 	2.079370e-01 	 -5.588550e-01 	2.031370e-01 	 -5.597100e-01 	2.079370e-01 	 -5.607550e-01 	2.127450e-01 	 -5.608690e-01 	2.079370e-01 	 -5.606780e-01 	2.079370e-01 	 -5.561368e-01 	 
2.128350e-01 	 -5.610900e-01 	2.081220e-01 	 -5.581960e-01 	2.128350e-01 	 -5.563530e-01 	2.175560e-01 	 -5.550100e-01 	2.128350e-01 	 -5.540490e-01 	2.081220e-01 	 -5.522680e-01 	2.128350e-01 	 -5.510250e-01 	2.175560e-01 	 -5.524040e-01 	2.128350e-01 	 -5.532130e-01 	2.081220e-01 	 -5.532960e-01 	2.128350e-01 	 -5.563240e-01 	2.175560e-01 	 -5.582820e-01 	2.128350e-01 	 -5.594010e-01 	2.081220e-01 	 -5.600910e-01 	2.128350e-01 	 -5.610080e-01 	2.175560e-01 	 -5.612020e-01 	2.128350e-01 	 -5.610900e-01 	2.128350e-01 	 -5.567236e-01 	 
2.177040e-01 	 -5.614510e-01 	2.130770e-01 	 -5.585410e-01 	2.177040e-01 	 -5.569160e-01 	2.223380e-01 	 -5.555320e-01 	2.177040e-01 	 -5.545970e-01 	2.130770e-01 	 -5.531680e-01 	2.177040e-01 	 -5.518800e-01 	2.223380e-01 	 -5.530290e-01 	2.177040e-01 	 -5.541160e-01 	2.130770e-01 	 -5.542020e-01 	2.177040e-01 	 -5.569650e-01 	2.223380e-01 	 -5.587270e-01 	2.177040e-01 	 -5.599550e-01 	2.130770e-01 	 -5.604510e-01 	2.177040e-01 	 -5.612570e-01 	2.223380e-01 	 -5.615180e-01 	2.177040e-01 	 -5.614510e-01 	2.177040e-01 	 -5.572798e-01 	 
2.225420e-01 	 -5.618130e-01 	2.180020e-01 	 -5.589840e-01 	2.225420e-01 	 -5.575220e-01 	2.270910e-01 	 -5.561140e-01 	2.225420e-01 	 -5.551170e-01 	2.180020e-01 	 -5.539020e-01 	2.225420e-01 	 -5.526620e-01 	2.270910e-01 	 -5.535520e-01 	2.225420e-01 	 -5.546910e-01 	2.180020e-01 	 -5.550700e-01 	2.225420e-01 	 -5.575160e-01 	2.270910e-01 	 -5.591790e-01 	2.225420e-01 	 -5.604740e-01 	2.180020e-01 	 -5.607670e-01 	2.225420e-01 	 -5.614850e-01 	2.270910e-01 	 -5.617880e-01 	2.225420e-01 	 -5.618130e-01 	2.225420e-01 	 -5.577911e-01 	 
2.273510e-01 	 -5.622420e-01 	2.228950e-01 	 -5.595150e-01 	2.273510e-01 	 -5.582380e-01 	2.318140e-01 	 -5.566690e-01 	2.273510e-01 	 -5.556410e-01 	2.228950e-01 	 -5.544980e-01 	2.273510e-01 	 -5.533820e-01 	2.318140e-01 	 -5.540210e-01 	2.273510e-01 	 -5.551110e-01 	2.228950e-01 	 -5.558780e-01 	2.273510e-01 	 -5.580350e-01 	2.318140e-01 	 -5.596210e-01 	2.273510e-01 	 -5.609790e-01 	2.228950e-01 	 -5.610530e-01 	2.273510e-01 	 -5.616820e-01 	2.318140e-01 	 -5.620460e-01 	2.273510e-01 	 -5.622420e-01 	2.273510e-01 	 -5.582855e-01 	 
2.321270e-01 	 -5.627220e-01 	2.277560e-01 	 -5.600250e-01 	2.321270e-01 	 -5.590650e-01 	2.365070e-01 	 -5.571360e-01 	2.321270e-01 	 -5.561530e-01 	2.277560e-01 	 -5.550270e-01 	2.321270e-01 	 -5.539880e-01 	2.365070e-01 	 -5.545030e-01 	2.321270e-01 	 -5.555630e-01 	2.277560e-01 	 -5.565490e-01 	2.321270e-01 	 -5.585190e-01 	2.365070e-01 	 -5.600460e-01 	2.321270e-01 	 -5.614460e-01 	2.277560e-01 	 -5.613180e-01 	2.321270e-01 	 -5.619030e-01 	2.365070e-01 	 -5.623120e-01 	2.321270e-01 	 -5.627220e-01 	2.321270e-01 	 -5.587645e-01 	 
2.368720e-01 	 -5.631850e-01 	2.325860e-01 	 -5.604810e-01 	2.368720e-01 	 -5.598470e-01 	2.411670e-01 	 -5.575200e-01 	2.368720e-01 	 -5.566200e-01 	2.325860e-01 	 -5.556120e-01 	2.368720e-01 	 -5.545240e-01 	2.411670e-01 	 -5.550660e-01 	2.368720e-01 	 -5.561000e-01 	2.325860e-01 	 -5.570790e-01 	2.368720e-01 	 -5.589230e-01 	2.411670e-01 	 -5.604620e-01 	2.368720e-01 	 -5.617770e-01 	2.325860e-01 	 -5.615650e-01 	2.368720e-01 	 -5.621800e-01 	2.411670e-01 	 -5.625950e-01 	2.368720e-01 	 -5.631850e-01 	2.368720e-01 	 -5.592189e-01 	 
2.415850e-01 	 -5.636080e-01 	2.373810e-01 	 -5.609280e-01 	2.415850e-01 	 -5.604650e-01 	2.457960e-01 	 -5.578750e-01 	2.415850e-01 	 -5.570300e-01 	2.373810e-01 	 -5.562710e-01 	2.415850e-01 	 -5.551110e-01 	2.457960e-01 	 -5.556780e-01 	2.415850e-01 	 -5.566330e-01 	2.373810e-01 	 -5.575720e-01 	2.415850e-01 	 -5.592920e-01 	2.457960e-01 	 -5.609070e-01 	2.415850e-01 	 -5.619380e-01 	2.373810e-01 	 -5.618040e-01 	2.415850e-01 	 -5.624780e-01 	2.457960e-01 	 -5.629010e-01 	2.415850e-01 	 -5.636080e-01 	2.415850e-01 	 -5.596529e-01 	 
2.462640e-01 	 -5.639830e-01 	2.421440e-01 	 -5.613880e-01 	2.462640e-01 	 -5.609850e-01 	2.503930e-01 	 -5.582410e-01 	2.462640e-01 	 -5.574130e-01 	2.421440e-01 	 -5.569020e-01 	2.462640e-01 	 -5.557590e-01 	2.503930e-01 	 -5.562220e-01 	2.462640e-01 	 -5.570350e-01 	2.421440e-01 	 -5.580740e-01 	2.462640e-01 	 -5.597140e-01 	2.503930e-01 	 -5.613760e-01 	2.462640e-01 	 -5.620250e-01 	2.421440e-01 	 -5.620460e-01 	2.462640e-01 	 -5.627610e-01 	2.503930e-01 	 -5.632440e-01 	2.462640e-01 	 -5.639830e-01 	2.462640e-01 	 -5.600677e-01 	 
