"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Points:0"	"Points:1"	"Points:2"
1.59600e-02	-4.62279e-04	8.73177e-04	6.36403e-04	-1.33009e-01	-5.32211e-02	-5.08817e-01	0.00000e+00	2.09000e-01
1.81897e-03	1.33526e-04	9.33889e-05	1.41867e-04	-3.57508e-01	-1.43008e-01	-5.08764e-01	2.24939e-03	2.09000e-01
6.04234e-03	1.45480e-04	3.18162e-04	1.55197e-04	-2.76238e-01	-1.10500e-01	-5.08606e-01	4.49384e-03	2.09000e-01
1.15171e-02	1.85242e-04	6.08612e-04	1.66419e-04	-3.42427e-01	-1.36978e-01	-5.08342e-01	6.72827e-03	2.09000e-01
1.30877e-02	2.42884e-04	6.79167e-04	1.45508e-04	-3.56312e-01	-1.42533e-01	-5.07972e-01	8.94764e-03	2.09000e-01
1.52134e-02	2.71050e-04	7.84264e-04	1.38704e-04	-4.09666e-01	-1.63876e-01	-5.07498e-01	1.11470e-02	2.09000e-01
1.67789e-02	3.26636e-04	8.50258e-04	1.10271e-04	-4.78373e-01	-1.91359e-01	-5.06921e-01	1.33218e-02	2.09000e-01
1.75955e-02	3.56511e-04	8.79867e-04	9.30151e-05	-5.22621e-01	-2.09059e-01	-5.06244e-01	1.54678e-02	2.09000e-01
1.81898e-02	3.91856e-04	8.94048e-04	6.70988e-05	-5.94208e-01	-2.37694e-01	-5.05472e-01	1.75811e-02	2.09000e-01
1.82826e-02	4.15817e-04	8.83051e-04	4.62646e-05	-6.40805e-01	-2.56332e-01	-5.04653e-01	1.95568e-02	2.09000e-01
1.81804e-02	4.31071e-04	8.64427e-04	2.90429e-05	-6.85978e-01	-2.74401e-01	-5.03833e-01	2.13383e-02	2.09000e-01
1.79070e-02	4.43754e-04	8.36813e-04	1.20298e-05	-7.26211e-01	-2.90494e-01	-5.03009e-01	2.29748e-02	2.09000e-01
1.74904e-02	4.47706e-04	8.05164e-04	2.34159e-09	-7.54368e-01	-3.01757e-01	-5.02181e-01	2.44989e-02	2.09000e-01
1.70247e-02	4.50594e-04	7.71122e-04	-1.26645e-05	-7.83960e-01	-3.13593e-01	-5.01347e-01	2.59334e-02	2.09000e-01
1.64581e-02	4.47639e-04	7.34410e-04	-2.22813e-05	-8.04268e-01	-3.21716e-01	-5.00505e-01	2.72948e-02	2.09000e-01
1.58553e-02	4.42378e-04	6.96983e-04	-3.15309e-05	-8.23132e-01	-3.29261e-01	-4.99654e-01	2.85961e-02	2.09000e-01
1.51995e-02	4.33765e-04	6.58535e-04	-3.96278e-05	-8.37820e-01	-3.35136e-01	-4.98793e-01	2.98470e-02	2.09000e-01
1.44995e-02	4.22121e-04	6.19537e-04	-4.68072e-05	-8.48780e-01	-3.39520e-01	-4.97920e-01	3.10555e-02	2.09000e-01
1.37740e-02	4.08271e-04	5.80673e-04	-5.37200e-05	-8.57661e-01	-3.43072e-01	-4.97034e-01	3.22282e-02	2.09000e-01
1.30144e-02	3.91718e-04	5.41823e-04	-6.00479e-05	-8.63048e-01	-3.45226e-01	-4.96133e-01	3.33702e-02	2.09000e-01
1.22249e-02	3.72843e-04	5.03078e-04	-6.62886e-05	-8.66321e-01	-3.46535e-01	-4.95217e-01	3.44861e-02	2.09000e-01
1.14061e-02	3.51644e-04	4.64544e-04	-7.23380e-05	-8.67156e-01	-3.46868e-01	-4.94284e-01	3.55796e-02	2.09000e-01
1.05618e-02	3.28315e-04	4.26394e-04	-7.82455e-05	-8.65617e-01	-3.46252e-01	-4.93333e-01	3.66537e-02	2.09000e-01
9.69451e-03	3.02976e-04	3.88754e-04	-8.41961e-05	-8.62293e-01	-3.44922e-01	-4.92362e-01	3.77113e-02	2.09000e-01
8.80764e-03	2.75783e-04	3.51796e-04	-9.02836e-05	-8.56937e-01	-3.42779e-01	-4.91371e-01	3.87547e-02	2.09000e-01
7.91264e-03	2.47170e-04	3.15966e-04	-9.66263e-05	-8.49949e-01	-3.39984e-01	-4.90359e-01	3.97857e-02	2.09000e-01
7.02015e-03	2.17656e-04	2.81559e-04	-1.03074e-04	-8.41519e-01	-3.36612e-01	-4.89323e-01	4.08062e-02	2.09000e-01
6.13838e-03	1.87719e-04	2.48713e-04	-1.09293e-04	-8.31817e-01	-3.32730e-01	-4.88264e-01	4.18176e-02	2.09000e-01
5.28553e-03	1.58130e-04	2.17958e-04	-1.15131e-04	-8.21273e-01	-3.28513e-01	-4.87180e-01	4.28213e-02	2.09000e-01
4.47835e-03	1.29649e-04	1.89703e-04	-1.20477e-04	-8.10111e-01	-3.24048e-01	-4.86070e-01	4.38182e-02	2.09000e-01
3.74289e-03	1.03364e-04	1.64660e-04	-1.25205e-04	-7.98756e-01	-3.19505e-01	-4.84933e-01	4.48093e-02	2.09000e-01
3.10127e-03	8.03664e-05	1.43199e-04	-1.28778e-04	-7.87592e-01	-3.15039e-01	-4.83768e-01	4.57955e-02	2.09000e-01
2.56134e-03	6.12874e-05	1.25102e-04	-1.30276e-04	-7.77024e-01	-3.10813e-01	-4.82574e-01	4.67775e-02	2.09000e-01
2.09810e-03	4.55713e-05	1.08997e-04	-1.28467e-04	-7.67465e-01	-3.06989e-01	-4.81351e-01	4.77558e-02	2.09000e-01
1.66513e-03	3.16853e-05	9.30261e-05	-1.22658e-04	-7.59152e-01	-3.03664e-01	-4.80097e-01	4.87309e-02	2.09000e-01
1.22122e-03	1.80091e-05	7.58784e-05	-1.13139e-04	-7.52188e-01	-3.00878e-01	-4.78812e-01	4.97033e-02	2.09000e-01
7.61073e-04	4.04406e-06	5.77158e-05	-1.01231e-04	-7.46488e-01	-2.98599e-01	-4.77494e-01	5.06732e-02	2.09000e-01
3.21484e-04	-9.14238e-06	4.00828e-05	-8.84224e-05	-7.41900e-01	-2.96766e-01	-4.76143e-01	5.16409e-02	2.09000e-01
-4.06472e-05	-1.96573e-05	2.50794e-05	-7.59738e-05	-7.38275e-01	-2.95276e-01	-4.74758e-01	5.26066e-02	2.09000e-01
-2.86605e-04	-2.61260e-05	1.40104e-05	-6.44876e-05	-7.35510e-01	-2.94201e-01	-4.73339e-01	5.35706e-02	2.09000e-01
-4.12563e-04	-2.84596e-05	7.06647e-06	-5.44440e-05	-7.33539e-01	-2.93414e-01	-4.71884e-01	5.45328e-02	2.09000e-01
-4.40987e-04	-2.75706e-05	3.66656e-06	-4.64094e-05	-7.32272e-01	-2.92907e-01	-4.70392e-01	5.54933e-02	2.09000e-01
-3.98558e-04	-2.44832e-05	3.04855e-06	-4.08518e-05	-7.31629e-01	-2.92651e-01	-4.68864e-01	5.64521e-02	2.09000e-01
-2.99644e-04	-1.96068e-05	4.59743e-06	-3.76077e-05	-7.31530e-01	-2.92611e-01	-4.67299e-01	5.74092e-02	2.09000e-01
-1.44659e-04	-1.26638e-05	7.83787e-06	-3.56654e-05	-7.31935e-01	-2.92772e-01	-4.65695e-01	5.83645e-02	2.09000e-01
6.86266e-05	-3.25509e-06	1.22911e-05	-3.37066e-05	-7.32877e-01	-2.93155e-01	-4.64053e-01	5.93180e-02	2.09000e-01
3.30141e-04	8.38195e-06	1.73594e-05	-3.08472e-05	-7.34421e-01	-2.93769e-01	-4.62371e-01	6.02695e-02	2.09000e-01
6.10418e-04	2.09816e-05	2.23748e-05	-2.72437e-05	-7.36684e-01	-2.94674e-01	-4.60649e-01	6.12188e-02	2.09000e-01
8.76738e-04	3.29551e-05	2.69766e-05	-2.41088e-05	-7.39732e-01	-2.95893e-01	-4.58887e-01	6.21658e-02	2.09000e-01
1.10393e-03	4.29668e-05	3.11609e-05	-2.31924e-05	-7.43534e-01	-2.97414e-01	-4.57084e-01	6.31103e-02	2.09000e-01
1.24340e-03	4.88127e-05	3.42487e-05	-2.56198e-05	-7.48002e-01	-2.99202e-01	-4.55239e-01	6.40521e-02	2.09000e-01
1.22836e-03	4.77038e-05	3.48659e-05	-3.10970e-05	-7.52759e-01	-3.01104e-01	-4.53352e-01	6.49909e-02	2.09000e-01
1.07339e-03	4.03721e-05	3.32268e-05	-3.87879e-05	-7.57194e-01	-3.02879e-01	-4.51423e-01	6.59265e-02	2.09000e-01
9.22035e-04	3.29560e-05	3.23230e-05	-4.82577e-05	-7.61073e-01	-3.04430e-01	-4.49451e-01	6.68587e-02	2.09000e-01
9.15439e-04	3.16531e-05	3.46363e-05	-5.86778e-05	-7.64652e-01	-3.05862e-01	-4.47435e-01	6.77871e-02	2.09000e-01
1.04026e-03	3.62262e-05	3.90935e-05	-6.81546e-05	-7.68436e-01	-3.07376e-01	-4.45376e-01	6.87114e-02	2.09000e-01
1.14343e-03	4.03627e-05	4.20673e-05	-7.43989e-05	-7.72780e-01	-3.09114e-01	-4.43273e-01	6.96314e-02	2.09000e-01
1.11958e-03	3.94588e-05	4.16779e-05	-7.75919e-05	-7.77440e-01	-3.10978e-01	-4.41125e-01	7.05469e-02	2.09000e-01
1.01926e-03	3.52545e-05	3.99114e-05	-8.08558e-05	-7.82142e-01	-3.12859e-01	-4.38933e-01	7.14573e-02	2.09000e-01
9.27653e-04	3.11705e-05	3.89835e-05	-8.61875e-05	-7.87019e-01	-3.14810e-01	-4.36696e-01	7.23625e-02	2.09000e-01
8.51947e-04	2.77685e-05	3.84240e-05	-9.14245e-05	-7.91976e-01	-3.16793e-01	-4.34413e-01	7.32621e-02	2.09000e-01
7.78622e-04	2.47966e-05	3.71101e-05	-9.36838e-05	-7.96792e-01	-3.18719e-01	-4.32085e-01	7.41557e-02	2.09000e-01
7.00598e-04	2.18215e-05	3.51909e-05	-9.37086e-05	-8.01441e-01	-3.20579e-01	-4.29711e-01	7.50431e-02	2.09000e-01
6.08436e-04	1.81709e-05	3.31952e-05	-9.39454e-05	-8.05591e-01	-3.22240e-01	-4.27291e-01	7.59238e-02	2.09000e-01
5.16505e-04	1.44511e-05	3.14294e-05	-9.49916e-05	-8.09322e-01	-3.23733e-01	-4.24825e-01	7.67976e-02	2.09000e-01
