"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Points:0"	"Points:1"	"Points:2"
2.14332e-02	-7.02449e-04	1.20500e-03	8.13399e-04	-5.89088e-01	-2.35660e-01	-4.92774e-01	0.00000e+00	-1.01200e-01
3.51203e-03	2.65553e-04	1.85079e-04	2.81634e-04	-9.24792e-01	-3.69927e-01	-4.92720e-01	2.24937e-03	-1.01200e-01
9.01518e-03	3.33094e-04	4.76970e-04	3.70419e-04	-8.25329e-01	-3.30142e-01	-4.92560e-01	4.49364e-03	-1.01200e-01
1.56654e-02	3.83271e-04	8.32052e-04	3.80875e-04	-9.28196e-01	-3.71291e-01	-4.92291e-01	6.72756e-03	-1.01200e-01
1.71876e-02	4.55281e-04	8.90639e-04	3.55669e-04	-9.61740e-01	-3.84709e-01	-4.91915e-01	8.94593e-03	-1.01200e-01
1.91676e-02	4.86414e-04	9.80597e-04	3.54909e-04	-1.04089e+00	-4.16370e-01	-4.91433e-01	1.11437e-02	-1.01200e-01
2.03574e-02	5.48122e-04	1.01612e-03	3.25993e-04	-1.13623e+00	-4.54508e-01	-4.90847e-01	1.33161e-02	-1.01200e-01
2.05831e-02	5.72906e-04	1.00465e-03	3.14486e-04	-1.19288e+00	-4.77165e-01	-4.90161e-01	1.54588e-02	-1.01200e-01
2.05371e-02	6.00554e-04	9.75512e-04	2.90987e-04	-1.27905e+00	-5.11635e-01	-4.89377e-01	1.75680e-02	-1.01200e-01
1.99581e-02	6.12443e-04	9.20979e-04	2.74793e-04	-1.32918e+00	-5.31685e-01	-4.88547e-01	1.95392e-02	-1.01200e-01
1.91851e-02	6.11128e-04	8.61817e-04	2.60537e-04	-1.37367e+00	-5.49480e-01	-4.87715e-01	2.13165e-02	-1.01200e-01
1.82762e-02	6.05844e-04	7.97301e-04	2.44589e-04	-1.41041e+00	-5.64175e-01	-4.86879e-01	2.29490e-02	-1.01200e-01
1.72469e-02	5.89317e-04	7.32372e-04	2.33738e-04	-1.43045e+00	-5.72192e-01	-4.86040e-01	2.44689e-02	-1.01200e-01
1.62147e-02	5.71346e-04	6.69013e-04	2.19819e-04	-1.45139e+00	-5.80568e-01	-4.85194e-01	2.58990e-02	-1.01200e-01
1.51186e-02	5.46523e-04	6.06777e-04	2.08600e-04	-1.46064e+00	-5.84264e-01	-4.84341e-01	2.72558e-02	-1.01200e-01
1.40426e-02	5.19912e-04	5.47911e-04	1.96161e-04	-1.46804e+00	-5.87223e-01	-4.83479e-01	2.85521e-02	-1.01200e-01
1.29704e-02	4.90444e-04	4.92165e-04	1.83964e-04	-1.47075e+00	-5.88309e-01	-4.82607e-01	2.97977e-02	-1.01200e-01
1.19208e-02	4.59284e-04	4.40006e-04	1.71735e-04	-1.46971e+00	-5.87893e-01	-4.81723e-01	3.10006e-02	-1.01200e-01
1.09151e-02	4.27560e-04	3.92059e-04	1.58859e-04	-1.46712e+00	-5.86856e-01	-4.80827e-01	3.21671e-02	-1.01200e-01
9.95099e-03	3.95403e-04	3.48083e-04	1.46203e-04	-1.46169e+00	-5.84683e-01	-4.79916e-01	3.33026e-02	-1.01200e-01
9.04989e-03	3.64103e-04	3.08472e-04	1.33482e-04	-1.45527e+00	-5.82113e-01	-4.78990e-01	3.44114e-02	-1.01200e-01
8.20402e-03	3.33635e-04	2.72709e-04	1.21073e-04	-1.44775e+00	-5.79104e-01	-4.78048e-01	3.54973e-02	-1.01200e-01
