x0	T1	x1	T2	x2	T3	x3	T4	
4.241400e-02 	 -1.183420e-03 	4.241400e-02 	 -1.649990e-04 	4.241400e-02 	 -9.306900e-04 	4.241400e-02 	 -1.423450e-03 	 
4.777510e-02 	 -1.210150e-03 	4.777510e-02 	 -3.413990e-04 	4.777510e-02 	 -8.619870e-04 	4.777510e-02 	 -1.356020e-03 	 
5.313170e-02 	 -1.212320e-03 	5.313170e-02 	 -4.081180e-04 	5.313170e-02 	 -8.850340e-04 	5.313170e-02 	 -1.303790e-03 	 
5.848290e-02 	 -1.226980e-03 	5.848290e-02 	 -3.697770e-04 	5.848290e-02 	 -8.668620e-04 	5.848290e-02 	 -1.260670e-03 	 
6.382810e-02 	 -1.171780e-03 	6.382810e-02 	 -3.239630e-04 	6.382810e-02 	 -8.128910e-04 	6.382810e-02 	 -1.219190e-03 	 
6.916630e-02 	 -1.006790e-03 	6.916630e-02 	 -3.246760e-04 	6.916630e-02 	 -8.012570e-04 	6.916630e-02 	 -1.179310e-03 	 
7.449680e-02 	 -8.659640e-04 	7.449680e-02 	 -3.603370e-04 	7.449680e-02 	 -8.214810e-04 	7.449680e-02 	 -1.147470e-03 	 
7.981890e-02 	 -8.611280e-04 	7.981890e-02 	 -4.062850e-04 	7.981890e-02 	 -8.269360e-04 	7.981890e-02 	 -1.125640e-03 	 
8.513170e-02 	 -9.125020e-04 	8.513170e-02 	 -4.604540e-04 	8.513170e-02 	 -8.189230e-04 	8.513170e-02 	 -1.106440e-03 	 
9.043450e-02 	 -9.079130e-04 	9.043450e-02 	 -4.688810e-04 	9.043450e-02 	 -8.053470e-04 	9.043450e-02 	 -1.081860e-03 	 
9.572660e-02 	 -8.505970e-04 	9.572660e-02 	 -3.695630e-04 	9.572660e-02 	 -7.662840e-04 	9.572660e-02 	 -1.051320e-03 	 
1.010070e-01 	 -7.916750e-04 	1.010070e-01 	 -2.518330e-04 	1.010070e-01 	 -7.066510e-04 	1.010070e-01 	 -1.019790e-03 	 
1.062750e-01 	 -7.583030e-04 	1.062750e-01 	 -2.440120e-04 	1.062750e-01 	 -6.711450e-04 	1.062750e-01 	 -9.920250e-04 	 
1.115300e-01 	 -7.509510e-04 	1.115300e-01 	 -3.096410e-04 	1.115300e-01 	 -6.702850e-04 	1.115300e-01 	 -9.701090e-04 	 
1.167720e-01 	 -7.517840e-04 	1.167720e-01 	 -3.485180e-04 	1.167720e-01 	 -6.579160e-04 	1.167720e-01 	 -9.540600e-04 	 
1.219980e-01 	 -7.395260e-04 	1.219980e-01 	 -3.571990e-04 	1.219980e-01 	 -6.097520e-04 	1.219980e-01 	 -9.422000e-04 	 
1.272100e-01 	 -7.026480e-04 	1.272100e-01 	 -3.823260e-04 	1.272100e-01 	 -5.627150e-04 	1.272100e-01 	 -9.324370e-04 	 
1.324050e-01 	 -6.513240e-04 	1.324050e-01 	 -4.222680e-04 	1.324050e-01 	 -5.547930e-04 	1.324050e-01 	 -9.240520e-04 	 
1.375830e-01 	 -6.180190e-04 	1.375830e-01 	 -4.307130e-04 	1.375830e-01 	 -5.731510e-04 	1.375830e-01 	 -9.193290e-04 	 
1.427440e-01 	 -6.152150e-04 	1.427440e-01 	 -3.910440e-04 	1.427440e-01 	 -5.848780e-04 	1.427440e-01 	 -9.199050e-04 	 
1.478870e-01 	 -6.212370e-04 	1.478870e-01 	 -3.465480e-04 	1.478870e-01 	 -5.870520e-04 	1.478870e-01 	 -9.268330e-04 	 
1.530100e-01 	 -6.219780e-04 	1.530100e-01 	 -3.396010e-04 	1.530100e-01 	 -5.938000e-04 	1.530100e-01 	 -9.367090e-04 	 
1.581140e-01 	 -6.262290e-04 	1.581140e-01 	 -3.635030e-04 	1.581140e-01 	 -6.077470e-04 	1.581140e-01 	 -9.419370e-04 	 
1.631970e-01 	 -6.366650e-04 	1.631970e-01 	 -3.933390e-04 	1.631970e-01 	 -6.263670e-04 	1.631970e-01 	 -9.372850e-04 	 
1.682590e-01 	 -6.451420e-04 	1.682590e-01 	 -4.202080e-04 	1.682590e-01 	 -6.495460e-04 	1.682590e-01 	 -9.265660e-04 	 
1.732990e-01 	 -6.531080e-04 	1.732990e-01 	 -4.395260e-04 	1.732990e-01 	 -6.687540e-04 	1.732990e-01 	 -9.178650e-04 	 
1.783160e-01 	 -6.710220e-04 	1.783160e-01 	 -4.452420e-04 	1.783160e-01 	 -6.742910e-04 	1.783160e-01 	 -9.159610e-04 	 
1.833100e-01 	 -6.980190e-04 	1.833100e-01 	 -4.441100e-04 	1.833100e-01 	 -6.745280e-04 	1.833100e-01 	 -9.199960e-04 	 
1.882800e-01 	 -7.195540e-04 	1.882800e-01 	 -4.519010e-04 	1.882800e-01 	 -6.879030e-04 	1.882800e-01 	 -9.277270e-04 	 
1.932250e-01 	 -7.239260e-04 	1.932250e-01 	 -4.736980e-04 	1.932250e-01 	 -7.151830e-04 	1.932250e-01 	 -9.370440e-04 	 
1.981450e-01 	 -7.165950e-04 	1.981450e-01 	 -5.024870e-04 	1.981450e-01 	 -7.421480e-04 	1.981450e-01 	 -9.474550e-04 	 
2.030390e-01 	 -7.131380e-04 	2.030390e-01 	 -5.315690e-04 	2.030390e-01 	 -7.620240e-04 	2.030390e-01 	 -9.555050e-04 	 
2.079060e-01 	 -7.223900e-04 	2.079060e-01 	 -5.628460e-04 	2.079060e-01 	 -7.807680e-04 	2.079060e-01 	 -9.566040e-04 	 
2.127450e-01 	 -7.358350e-04 	2.127450e-01 	 -6.039290e-04 	2.127450e-01 	 -8.012940e-04 	2.127450e-01 	 -9.512610e-04 	 
2.175560e-01 	 -7.429080e-04 	2.175560e-01 	 -6.618130e-04 	2.175560e-01 	 -8.200300e-04 	2.175560e-01 	 -9.499030e-04 	 
2.223380e-01 	 -7.480480e-04 	2.223380e-01 	 -7.330130e-04 	2.223380e-01 	 -8.338760e-04 	2.223380e-01 	 -9.627450e-04 	 
2.270910e-01 	 -7.644100e-04 	2.270910e-01 	 -8.015230e-04 	2.270910e-01 	 -8.450290e-04 	2.270910e-01 	 -9.909190e-04 	 
2.318140e-01 	 -7.968250e-04 	2.318140e-01 	 -8.497080e-04 	2.318140e-01 	 -8.587670e-04 	2.318140e-01 	 -1.029640e-03 	 
2.365070e-01 	 -8.378090e-04 	2.365070e-01 	 -8.720890e-04 	2.365070e-01 	 -8.769200e-04 	2.365070e-01 	 -1.073040e-03 	 
2.411670e-01 	 -8.774850e-04 	2.411670e-01 	 -8.824020e-04 	2.411670e-01 	 -8.959390e-04 	2.411670e-01 	 -1.115380e-03 	 
2.457960e-01 	 -9.095300e-04 	2.457960e-01 	 -8.998030e-04 	2.457960e-01 	 -9.123850e-04 	2.457960e-01 	 -1.150600e-03 	 
2.503930e-01 	 -9.309660e-04 	2.503930e-01 	 -9.257910e-04 	2.503930e-01 	 -9.299710e-04 	2.503930e-01 	 -1.175230e-03 	 
2.549560e-01 	 -9.414320e-04 	2.549560e-01 	 -9.455880e-04 	2.549560e-01 	 -9.534360e-04 	2.549560e-01 	 -1.189670e-03 	 
2.594850e-01 	 -9.463400e-04 	2.594850e-01 	 -9.569320e-04 	2.594850e-01 	 -9.832620e-04 	2.594850e-01 	 -1.201060e-03 	 
2.639800e-01 	 -9.537990e-04 	2.639800e-01 	 -9.753070e-04 	2.639800e-01 	 -1.017680e-03 	2.639800e-01 	 -1.217730e-03 	 
2.684410e-01 	 -9.690130e-04 	2.684410e-01 	 -1.007450e-03 	2.684410e-01 	 -1.053340e-03 	2.684410e-01 	 -1.238620e-03 	 
2.728650e-01 	 -9.939610e-04 	2.728650e-01 	 -1.041550e-03 	2.728650e-01 	 -1.084350e-03 	2.728650e-01 	 -1.260240e-03 	 
2.772540e-01 	 -1.026620e-03 	2.772540e-01 	 -1.063000e-03 	2.772540e-01 	 -1.103200e-03 	2.772540e-01 	 -1.285180e-03 	 
2.816060e-01 	 -1.060900e-03 	2.816060e-01 	 -1.068480e-03 	2.816060e-01 	 -1.106540e-03 	2.816060e-01 	 -1.313710e-03 	 
2.859210e-01 	 -1.090020e-03 	2.859210e-01 	 -1.065370e-03 	2.859210e-01 	 -1.100990e-03 	2.859210e-01 	 -1.341220e-03 	 
2.901990e-01 	 -1.114020e-03 	2.901990e-01 	 -1.063320e-03 	2.901990e-01 	 -1.102510e-03 	2.901990e-01 	 -1.367310e-03 	 
2.944380e-01 	 -1.138720e-03 	2.944380e-01 	 -1.068390e-03 	2.944380e-01 	 -1.125450e-03 	2.944380e-01 	 -1.392230e-03 	 
2.986380e-01 	 -1.168740e-03 	2.986380e-01 	 -1.086550e-03 	2.986380e-01 	 -1.172010e-03 	2.986380e-01 	 -1.416540e-03 	 
3.028000e-01 	 -1.203580e-03 	3.028000e-01 	 -1.116780e-03 	3.028000e-01 	 -1.229130e-03 	3.028000e-01 	 -1.443100e-03 	 
3.069220e-01 	 -1.238500e-03 	3.069220e-01 	 -1.143580e-03 	3.069220e-01 	 -1.283550e-03 	3.069220e-01 	 -1.470120e-03 	 
3.110030e-01 	 -1.266560e-03 	3.110030e-01 	 -1.151500e-03 	3.110030e-01 	 -1.329370e-03 	3.110030e-01 	 -1.486370e-03 	 
3.150440e-01 	 -1.287000e-03 	3.150440e-01 	 -1.147900e-03 	3.150440e-01 	 -1.360390e-03 	3.150440e-01 	 -1.486610e-03 	 
3.190440e-01 	 -1.306170e-03 	3.190440e-01 	 -1.157050e-03 	3.190440e-01 	 -1.375790e-03 	3.190440e-01 	 -1.478670e-03 	 
3.230030e-01 	 -1.330340e-03 	3.230030e-01 	 -1.191020e-03 	3.230030e-01 	 -1.389990e-03 	3.230030e-01 	 -1.472780e-03 	 
3.269190e-01 	 -1.360150e-03 	3.269190e-01 	 -1.237780e-03 	3.269190e-01 	 -1.411350e-03 	3.269190e-01 	 -1.473800e-03 	 
3.307930e-01 	 -1.394000e-03 	3.307930e-01 	 -1.283400e-03 	3.307930e-01 	 -1.430410e-03 	3.307930e-01 	 -1.480770e-03 	 
3.346250e-01 	 -1.433950e-03 	3.346250e-01 	 -1.330420e-03 	3.346250e-01 	 -1.443380e-03 	3.346250e-01 	 -1.488600e-03 	 
3.384130e-01 	 -1.473680e-03 	3.384130e-01 	 -1.381350e-03 	3.384130e-01 	 -1.458880e-03 	3.384130e-01 	 -1.492010e-03 	 
3.421580e-01 	 -1.500360e-03 	3.421580e-01 	 -1.427550e-03 	3.421580e-01 	 -1.484220e-03 	3.421580e-01 	 -1.494180e-03 	 
3.458590e-01 	 -1.522950e-03 	3.458590e-01 	 -1.463610e-03 	3.458590e-01 	 -1.517980e-03 	3.458590e-01 	 -1.499580e-03 	 
3.495160e-01 	 -1.559800e-03 	3.495160e-01 	 -1.494710e-03 	3.495160e-01 	 -1.551970e-03 	3.495160e-01 	 -1.506040e-03 	 
3.531280e-01 	 -1.597110e-03 	3.531280e-01 	 -1.526450e-03 	3.531280e-01 	 -1.576820e-03 	3.531280e-01 	 -1.516230e-03 	 
3.566950e-01 	 -1.612190e-03 	3.566950e-01 	 -1.560960e-03 	3.566950e-01 	 -1.595910e-03 	3.566950e-01 	 -1.536970e-03 	 
3.602170e-01 	 -1.610860e-03 	3.602170e-01 	 -1.594130e-03 	3.602170e-01 	 -1.622220e-03 	3.602170e-01 	 -1.564030e-03 	 
3.636930e-01 	 -1.608190e-03 	3.636930e-01 	 -1.618280e-03 	3.636930e-01 	 -1.656110e-03 	3.636930e-01 	 -1.591950e-03 	 
3.671240e-01 	 -1.609720e-03 	3.671240e-01 	 -1.636850e-03 	3.671240e-01 	 -1.688680e-03 	3.671240e-01 	 -1.620040e-03 	 
3.705080e-01 	 -1.620190e-03 	3.705080e-01 	 -1.658520e-03 	3.705080e-01 	 -1.727060e-03 	3.705080e-01 	 -1.643730e-03 	 
3.738460e-01 	 -1.634640e-03 	3.738460e-01 	 -1.671740e-03 	3.738460e-01 	 -1.774720e-03 	3.738460e-01 	 -1.658150e-03 	 
3.771380e-01 	 -1.643690e-03 	3.771380e-01 	 -1.669100e-03 	3.771380e-01 	 -1.809930e-03 	3.771380e-01 	 -1.667200e-03 	 
3.803820e-01 	 -1.646530e-03 	3.803820e-01 	 -1.669630e-03 	3.803820e-01 	 -1.816930e-03 	3.803820e-01 	 -1.674910e-03 	 
3.835800e-01 	 -1.643150e-03 	3.835800e-01 	 -1.683330e-03 	3.835800e-01 	 -1.812340e-03 	3.835800e-01 	 -1.682130e-03 	 
3.867300e-01 	 -1.632560e-03 	3.867300e-01 	 -1.696120e-03 	3.867300e-01 	 -1.814340e-03 	3.867300e-01 	 -1.688090e-03 	 
3.898330e-01 	 -1.626340e-03 	3.898330e-01 	 -1.703200e-03 	3.898330e-01 	 -1.819450e-03 	3.898330e-01 	 -1.697680e-03 	 
3.928880e-01 	 -1.639110e-03 	3.928880e-01 	 -1.712360e-03 	3.928880e-01 	 -1.817690e-03 	3.928880e-01 	 -1.715420e-03 	 
3.958960e-01 	 -1.669150e-03 	3.958960e-01 	 -1.728490e-03 	3.958960e-01 	 -1.810380e-03 	3.958960e-01 	 -1.728710e-03 	 
3.988550e-01 	 -1.702200e-03 	3.988550e-01 	 -1.752480e-03 	3.988550e-01 	 -1.809480e-03 	3.988550e-01 	 -1.725250e-03 	 
4.017660e-01 	 -1.724550e-03 	4.017660e-01 	 -1.777710e-03 	4.017660e-01 	 -1.815590e-03 	4.017660e-01 	 -1.713620e-03 	 
4.046300e-01 	 -1.736190e-03 	4.046300e-01 	 -1.807240e-03 	4.046300e-01 	 -1.820140e-03 	4.046300e-01 	 -1.712370e-03 	 
4.074450e-01 	 -1.746090e-03 	4.074450e-01 	 -1.848280e-03 	4.074450e-01 	 -1.827090e-03 	4.074450e-01 	 -1.730090e-03 	 
4.102110e-01 	 -1.758470e-03 	4.102110e-01 	 -1.881250e-03 	4.102110e-01 	 -1.845150e-03 	4.102110e-01 	 -1.759930e-03 	 
4.129290e-01 	 -1.767360e-03 	4.129290e-01 	 -1.893590e-03 	4.129290e-01 	 -1.869080e-03 	4.129290e-01 	 -1.779840e-03 	 
4.155990e-01 	 -1.759810e-03 	4.155990e-01 	 -1.915690e-03 	4.155990e-01 	 -1.886540e-03 	4.155990e-01 	 -1.768060e-03 	 
4.182200e-01 	 -1.731590e-03 	4.182200e-01 	 -1.966450e-03 	4.182200e-01 	 -1.890780e-03 	4.182200e-01 	 -1.729790e-03 	 
4.207930e-01 	 -1.699310e-03 	4.207930e-01 	 -2.016050e-03 	4.207930e-01 	 -1.883350e-03 	4.207930e-01 	 -1.693290e-03 	 
4.233170e-01 	 -1.680910e-03 	4.233170e-01 	 -2.043000e-03 	4.233170e-01 	 -1.873490e-03 	4.233170e-01 	 -1.675130e-03 	 
4.257930e-01 	 -1.669510e-03 	4.257930e-01 	 -2.063270e-03 	4.257930e-01 	 -1.863260e-03 	4.257930e-01 	 -1.664000e-03 	 
4.282200e-01 	 -1.659140e-03 	4.282200e-01 	 -2.083680e-03 	4.282200e-01 	 -1.850630e-03 	4.282200e-01 	 -1.648360e-03 	 
4.305990e-01 	 -1.662620e-03 	4.305990e-01 	 -2.089040e-03 	4.305990e-01 	 -1.845970e-03 	4.305990e-01 	 -1.626940e-03 	 
4.329300e-01 	 -1.672180e-03 	4.329300e-01 	 -2.082140e-03 	4.329300e-01 	 -1.848100e-03 	4.329300e-01 	 -1.592330e-03 	 
4.352120e-01 	 -1.665170e-03 	4.352120e-01 	 -2.077060e-03 	4.352120e-01 	 -1.831960e-03 	4.352120e-01 	 -1.547520e-03 	 
4.374470e-01 	 -1.659030e-03 	4.374470e-01 	 -2.067490e-03 	4.374470e-01 	 -1.799810e-03 	4.374470e-01 	 -1.518660e-03 	 
4.396330e-01 	 -1.679990e-03 	4.396330e-01 	 -2.042470e-03 	4.396330e-01 	 -1.778080e-03 	4.396330e-01 	 -1.510780e-03 	 
4.417720e-01 	 -1.710810e-03 	4.417720e-01 	 -2.010650e-03 	4.417720e-01 	 -1.762940e-03 	4.417720e-01 	 -1.502030e-03 	 
4.438630e-01 	 -1.713370e-03 	4.438630e-01 	 -1.986070e-03 	4.438630e-01 	 -1.729940e-03 	4.438630e-01 	 -1.475190e-03 	 
4.459060e-01 	 -1.678980e-03 	4.459060e-01 	 -1.974000e-03 	4.459060e-01 	 -1.681140e-03 	4.459060e-01 	 -1.428150e-03 	 
4.479030e-01 	 -1.638740e-03 	4.479030e-01 	 -1.961890e-03 	4.479030e-01 	 -1.639350e-03 	4.479030e-01 	 -1.375700e-03 	 
4.498520e-01 	 -1.626650e-03 	4.498520e-01 	 -1.940320e-03 	4.498520e-01 	 -1.616340e-03 	4.498520e-01 	 -1.338120e-03 	 
4.517550e-01 	 -1.634580e-03 	4.517550e-01 	 -1.917490e-03 	4.517550e-01 	 -1.593530e-03 	4.517550e-01 	 -1.318560e-03 	 
4.536110e-01 	 -1.629410e-03 	4.536110e-01 	 -1.893850e-03 	4.536110e-01 	 -1.550770e-03 	4.536110e-01 	 -1.305480e-03 	 
4.554210e-01 	 -1.598190e-03 	4.554210e-01 	 -1.863400e-03 	4.554210e-01 	 -1.509500e-03 	4.554210e-01 	 -1.292360e-03 	 
4.571850e-01 	 -1.546240e-03 	4.571850e-01 	 -1.832120e-03 	4.571850e-01 	 -1.496380e-03 	4.571850e-01 	 -1.280860e-03 	 
4.589040e-01 	 -1.491250e-03 	4.589040e-01 	 -1.803980e-03 	4.589040e-01 	 -1.501160e-03 	4.589040e-01 	 -1.270740e-03 	 
4.605770e-01 	 -1.458450e-03 	4.605770e-01 	 -1.767260e-03 	4.605770e-01 	 -1.505790e-03 	4.605770e-01 	 -1.253070e-03 	 
4.622060e-01 	 -1.454850e-03 	4.622060e-01 	 -1.712230e-03 	4.622060e-01 	 -1.510510e-03 	4.622060e-01 	 -1.221020e-03 	 
4.637900e-01 	 -1.460510e-03 	4.637900e-01 	 -1.641970e-03 	4.637900e-01 	 -1.522050e-03 	4.637900e-01 	 -1.179460e-03 	 
4.653300e-01 	 -1.462620e-03 	4.653300e-01 	 -1.578630e-03 	4.653300e-01 	 -1.542940e-03 	4.653300e-01 	 -1.141580e-03 	 
4.668270e-01 	 -1.466450e-03 	4.668270e-01 	 -1.544720e-03 	4.668270e-01 	 -1.563840e-03 	4.668270e-01 	 -1.113550e-03 	 
4.682810e-01 	 -1.468090e-03 	4.682810e-01 	 -1.529810e-03 	4.682810e-01 	 -1.580890e-03 	4.682810e-01 	 -1.094190e-03 	 
4.696920e-01 	 -1.451290e-03 	4.696920e-01 	 -1.506110e-03 	4.696920e-01 	 -1.599980e-03 	4.696920e-01 	 -1.086660e-03 	 
4.710600e-01 	 -1.421100e-03 	4.710600e-01 	 -1.475760e-03 	4.710600e-01 	 -1.617010e-03 	4.710600e-01 	 -1.094370e-03 	 
4.723880e-01 	 -1.398090e-03 	4.723880e-01 	 -1.462590e-03 	4.723880e-01 	 -1.618760e-03 	4.723880e-01 	 -1.103340e-03 	 
4.736740e-01 	 -1.388170e-03 	4.736740e-01 	 -1.472000e-03 	4.736740e-01 	 -1.606240e-03 	4.736740e-01 	 -1.093000e-03 	 
4.749190e-01 	 -1.380600e-03 	4.749190e-01 	 -1.478870e-03 	4.749190e-01 	 -1.591050e-03 	4.749190e-01 	 -1.060320e-03 	 
4.761250e-01 	 -1.368560e-03 	4.761250e-01 	 -1.466000e-03 	4.761250e-01 	 -1.572150e-03 	4.761250e-01 	 -1.021010e-03 	 
4.772920e-01 	 -1.357170e-03 	4.772920e-01 	 -1.452010e-03 	4.772920e-01 	 -1.537030e-03 	4.772920e-01 	 -9.898810e-04 	 
4.784200e-01 	 -1.351070e-03 	4.784200e-01 	 -1.454210e-03 	4.784200e-01 	 -1.484690e-03 	4.784200e-01 	 -9.689040e-04 	 
4.795100e-01 	 -1.349440e-03 	4.795100e-01 	 -1.465480e-03 	4.795100e-01 	 -1.432180e-03 	4.795100e-01 	 -9.533750e-04 	 
4.805620e-01 	 -1.344990e-03 	4.805620e-01 	 -1.477030e-03 	4.805620e-01 	 -1.391970e-03 	4.805620e-01 	 -9.350950e-04 	 
4.815780e-01 	 -1.332260e-03 	4.815780e-01 	 -1.491020e-03 	4.815780e-01 	 -1.365410e-03 	4.815780e-01 	 -9.114520e-04 	 
4.825590e-01 	 -1.314100e-03 	4.825590e-01 	 -1.502860e-03 	4.825590e-01 	 -1.347990e-03 	4.825590e-01 	 -8.902320e-04 	 
4.835040e-01 	 -1.297480e-03 	4.835040e-01 	 -1.507090e-03 	4.835040e-01 	 -1.335460e-03 	4.835040e-01 	 -8.799500e-04 	 
4.844150e-01 	 -1.283090e-03 	4.844150e-01 	 -1.510530e-03 	4.844150e-01 	 -1.323970e-03 	4.844150e-01 	 -8.787860e-04 	 
4.852920e-01 	 -1.265680e-03 	4.852920e-01 	 -1.520000e-03 	4.852920e-01 	 -1.305510e-03 	4.852920e-01 	 -8.778960e-04 	 
4.861370e-01 	 -1.244530e-03 	4.861370e-01 	 -1.536690e-03 	4.861370e-01 	 -1.274430e-03 	4.861370e-01 	 -8.735430e-04 	 
4.869500e-01 	 -1.220850e-03 	4.869500e-01 	 -1.556320e-03 	4.869500e-01 	 -1.233050e-03 	4.869500e-01 	 -8.652760e-04 	 
4.877330e-01 	 -1.198760e-03 	4.877330e-01 	 -1.570880e-03 	4.877330e-01 	 -1.194290e-03 	4.877330e-01 	 -8.531190e-04 	 
4.884850e-01 	 -1.182480e-03 	4.884850e-01 	 -1.573040e-03 	4.884850e-01 	 -1.169810e-03 	4.884850e-01 	 -8.376260e-04 	 
4.892080e-01 	 -1.170210e-03 	4.892080e-01 	 -1.563650e-03 	4.892080e-01 	 -1.158190e-03 	4.892080e-01 	 -8.198910e-04 	 
4.899030e-01 	 -1.156200e-03 	4.899030e-01 	 -1.547130e-03 	4.899030e-01 	 -1.150870e-03 	4.899030e-01 	 -7.993960e-04 	 
4.905710e-01 	 -1.138690e-03 	4.905710e-01 	 -1.525900e-03 	4.905710e-01 	 -1.144960e-03 	4.905710e-01 	 -7.748710e-04 	 
4.912130e-01 	 -1.118600e-03 	4.912130e-01 	 -1.499450e-03 	4.912130e-01 	 -1.140280e-03 	4.912130e-01 	 -7.458110e-04 	 
4.918300e-01 	 -1.097160e-03 	4.918300e-01 	 -1.468360e-03 	4.918300e-01 	 -1.135360e-03 	4.918300e-01 	 -7.145800e-04 	 
4.924230e-01 	 -1.072600e-03 	4.924230e-01 	 -1.432750e-03 	4.924230e-01 	 -1.125460e-03 	4.924230e-01 	 -6.828920e-04 	 
4.929930e-01 	 -1.048240e-03 	4.929930e-01 	 -1.398820e-03 	4.929930e-01 	 -1.111720e-03 	4.929930e-01 	 -6.566970e-04 	 
4.935410e-01 	 -1.021340e-03 	4.935410e-01 	 -1.367050e-03 	4.935410e-01 	 -1.090540e-03 	4.935410e-01 	 -6.334860e-04 	 
4.940680e-01 	 -9.948800e-04 	4.940680e-01 	 -1.341800e-03 	4.940680e-01 	 -1.066860e-03 	4.940680e-01 	 -6.155880e-04 	 
4.945770e-01 	 -9.647400e-04 	4.945770e-01 	 -1.318350e-03 	4.945770e-01 	 -1.039830e-03 	4.945770e-01 	 -5.975000e-04 	 
4.950670e-01 	 -9.313120e-04 	4.950670e-01 	 -1.293950e-03 	4.950670e-01 	 -1.011280e-03 	4.950670e-01 	 -5.777900e-04 	 
4.955400e-01 	 -8.952680e-04 	4.955400e-01 	 -1.265410e-03 	4.955400e-01 	 -9.804510e-04 	4.955400e-01 	 -5.559960e-04 	 
4.959970e-01 	 -8.525960e-04 	4.959970e-01 	 -1.225970e-03 	4.959970e-01 	 -9.409660e-04 	4.959970e-01 	 -5.282840e-04 	 
4.964390e-01 	 -8.067020e-04 	4.964390e-01 	 -1.177040e-03 	4.964390e-01 	 -8.948520e-04 	4.964390e-01 	 -4.989850e-04 	 
4.968690e-01 	 -7.542140e-04 	4.968690e-01 	 -1.113800e-03 	4.968690e-01 	 -8.381090e-04 	4.968690e-01 	 -4.654010e-04 	 
4.972870e-01 	 -6.908280e-04 	4.972870e-01 	 -1.032210e-03 	4.972870e-01 	 -7.674800e-04 	4.972870e-01 	 -4.238630e-04 	 
4.976940e-01 	 -6.302090e-04 	4.976940e-01 	 -9.456700e-04 	4.976940e-01 	 -6.978640e-04 	4.976940e-01 	 -3.897770e-04 	 
4.980930e-01 	 -5.362560e-04 	4.980930e-01 	 -8.220130e-04 	4.980930e-01 	 -5.954200e-04 	4.980930e-01 	 -3.284010e-04 	 
4.984830e-01 	 -4.878150e-04 	4.984830e-01 	 -7.358420e-04 	4.984830e-01 	 -5.402930e-04 	4.984830e-01 	 -3.215200e-04 	 
4.988680e-01 	 -3.807210e-04 	4.988680e-01 	 -5.905910e-04 	4.988680e-01 	 -4.313540e-04 	4.988680e-01 	 -2.650840e-04 	 
4.992480e-01 	 -4.320410e-04 	4.992480e-01 	 -5.824220e-04 	4.992480e-01 	 -4.802350e-04 	4.992480e-01 	 -3.861270e-04 	 
4.996250e-01 	 -6.692770e-04 	4.996250e-01 	 -7.394010e-04 	4.996250e-01 	 -7.149030e-04 	4.996250e-01 	 -7.122860e-04 	 
5.000000e-01 	 -4.884620e-04 	5.000000e-01 	 -5.342770e-04 	5.000000e-01 	 -5.657620e-04 	5.000000e-01 	 -6.047490e-04 	 
