x0	T1	x1	T2	x2	T3	x3	T4	
-3.790590e-01 	 -1.007900e+00 	-3.790590e-01 	 -1.504580e+00 	-3.790590e-01 	 -1.053340e+00 	-3.790590e-01 	 -8.848480e-01 	 
-3.741310e-01 	 -9.674400e-01 	-3.741310e-01 	 -1.486450e+00 	-3.741310e-01 	 -1.009450e+00 	-3.741310e-01 	 -8.890440e-01 	 
-3.690710e-01 	 -9.573350e-01 	-3.690710e-01 	 -1.441890e+00 	-3.690710e-01 	 -9.733690e-01 	-3.690710e-01 	 -8.931020e-01 	 
-3.638800e-01 	 -9.502210e-01 	-3.638800e-01 	 -1.371110e+00 	-3.638800e-01 	 -9.494080e-01 	-3.638800e-01 	 -8.975510e-01 	 
-3.585570e-01 	 -9.281380e-01 	-3.585570e-01 	 -1.280450e+00 	-3.585570e-01 	 -9.378420e-01 	-3.585570e-01 	 -9.016280e-01 	 
-3.531040e-01 	 -9.085210e-01 	-3.531040e-01 	 -1.172570e+00 	-3.531040e-01 	 -9.249990e-01 	-3.531040e-01 	 -9.043300e-01 	 
-3.475220e-01 	 -8.897570e-01 	-3.475220e-01 	 -1.055030e+00 	-3.475220e-01 	 -9.099480e-01 	-3.475220e-01 	 -9.054800e-01 	 
-3.418120e-01 	 -8.785230e-01 	-3.418120e-01 	 -9.390550e-01 	-3.418120e-01 	 -9.108680e-01 	-3.418120e-01 	 -9.060850e-01 	 
-3.359740e-01 	 -8.870770e-01 	-3.359740e-01 	 -8.327770e-01 	-3.359740e-01 	 -9.149480e-01 	-3.359740e-01 	 -9.064060e-01 	 
-3.300110e-01 	 -8.939870e-01 	-3.300110e-01 	 -7.378470e-01 	-3.300110e-01 	 -9.118190e-01 	-3.300110e-01 	 -9.058990e-01 	 
-3.239230e-01 	 -8.807050e-01 	-3.239230e-01 	 -6.688710e-01 	-3.239230e-01 	 -9.064210e-01 	-3.239230e-01 	 -9.034670e-01 	 
-3.177110e-01 	 -8.631170e-01 	-3.177110e-01 	 -6.432450e-01 	-3.177110e-01 	 -8.974560e-01 	-3.177110e-01 	 -8.991140e-01 	 
-3.113780e-01 	 -8.561670e-01 	-3.113780e-01 	 -6.456890e-01 	-3.113780e-01 	 -8.958100e-01 	-3.113780e-01 	 -8.952840e-01 	 
-3.049250e-01 	 -8.588340e-01 	-3.049250e-01 	 -6.543370e-01 	-3.049250e-01 	 -8.984350e-01 	-3.049250e-01 	 -8.928070e-01 	 
-2.983540e-01 	 -8.620010e-01 	-2.983540e-01 	 -6.629750e-01 	-2.983540e-01 	 -8.929230e-01 	-2.983540e-01 	 -8.901510e-01 	 
-2.916660e-01 	 -8.613300e-01 	-2.916660e-01 	 -6.748700e-01 	-2.916660e-01 	 -8.880920e-01 	-2.916660e-01 	 -8.871630e-01 	 
-2.848640e-01 	 -8.604950e-01 	-2.848640e-01 	 -6.960040e-01 	-2.848640e-01 	 -8.885880e-01 	-2.848640e-01 	 -8.841580e-01 	 
-2.779500e-01 	 -8.614220e-01 	-2.779500e-01 	 -7.169150e-01 	-2.779500e-01 	 -8.854660e-01 	-2.779500e-01 	 -8.813440e-01 	 
-2.709250e-01 	 -8.649040e-01 	-2.709250e-01 	 -7.249310e-01 	-2.709250e-01 	 -8.800520e-01 	-2.709250e-01 	 -8.794630e-01 	 
-2.637920e-01 	 -8.630140e-01 	-2.637920e-01 	 -7.275790e-01 	-2.637920e-01 	 -8.756950e-01 	-2.637920e-01 	 -8.770710e-01 	 
-2.565520e-01 	 -8.514370e-01 	-2.565520e-01 	 -7.339310e-01 	-2.565520e-01 	 -8.680340e-01 	-2.565520e-01 	 -8.725850e-01 	 
-2.492100e-01 	 -8.435250e-01 	-2.492100e-01 	 -7.410990e-01 	-2.492100e-01 	 -8.601660e-01 	-2.492100e-01 	 -8.667770e-01 	 
-2.417660e-01 	 -8.441320e-01 	-2.417660e-01 	 -7.465340e-01 	-2.417660e-01 	 -8.575930e-01 	-2.417660e-01 	 -8.599620e-01 	 
-2.342240e-01 	 -8.461820e-01 	-2.342240e-01 	 -7.503900e-01 	-2.342240e-01 	 -8.529490e-01 	-2.342240e-01 	 -8.525950e-01 	 
-2.265850e-01 	 -8.450720e-01 	-2.265850e-01 	 -7.502910e-01 	-2.265850e-01 	 -8.409760e-01 	-2.265850e-01 	 -8.455590e-01 	 
-2.188540e-01 	 -8.384570e-01 	-2.188540e-01 	 -7.457480e-01 	-2.188540e-01 	 -8.279030e-01 	-2.188540e-01 	 -8.380570e-01 	 
-2.110310e-01 	 -8.260170e-01 	-2.110310e-01 	 -7.412520e-01 	-2.110310e-01 	 -8.181830e-01 	-2.110310e-01 	 -8.303880e-01 	 
-2.031210e-01 	 -8.143130e-01 	-2.031210e-01 	 -7.413030e-01 	-2.031210e-01 	 -8.130510e-01 	-2.031210e-01 	 -8.239010e-01 	 
-1.951260e-01 	 -8.106060e-01 	-1.951260e-01 	 -7.423670e-01 	-1.951260e-01 	 -8.109720e-01 	-1.951260e-01 	 -8.173210e-01 	 
-1.870480e-01 	 -8.105290e-01 	-1.870480e-01 	 -7.379370e-01 	-1.870480e-01 	 -8.071900e-01 	-1.870480e-01 	 -8.094890e-01 	 
-1.788920e-01 	 -8.083480e-01 	-1.788920e-01 	 -7.312900e-01 	-1.788920e-01 	 -8.033150e-01 	-1.788920e-01 	 -8.011930e-01 	 
-1.706590e-01 	 -8.026930e-01 	-1.706590e-01 	 -7.259910e-01 	-1.706590e-01 	 -8.015160e-01 	-1.706590e-01 	 -7.925680e-01 	 
-1.623530e-01 	 -7.902590e-01 	-1.623530e-01 	 -7.192100e-01 	-1.623530e-01 	 -7.955890e-01 	-1.623530e-01 	 -7.837680e-01 	 
-1.539780e-01 	 -7.748280e-01 	-1.539780e-01 	 -7.107510e-01 	-1.539780e-01 	 -7.855600e-01 	-1.539780e-01 	 -7.752450e-01 	 
-1.455350e-01 	 -7.644370e-01 	-1.455350e-01 	 -7.026670e-01 	-1.455350e-01 	 -7.781980e-01 	-1.455350e-01 	 -7.663590e-01 	 
-1.370300e-01 	 -7.578280e-01 	-1.370300e-01 	 -6.960680e-01 	-1.370300e-01 	 -7.697550e-01 	-1.370300e-01 	 -7.568590e-01 	 
-1.284640e-01 	 -7.502150e-01 	-1.284640e-01 	 -6.909140e-01 	-1.284640e-01 	 -7.545630e-01 	-1.284640e-01 	 -7.475680e-01 	 
-1.198410e-01 	 -7.409060e-01 	-1.198410e-01 	 -6.846980e-01 	-1.198410e-01 	 -7.397970e-01 	-1.198410e-01 	 -7.386940e-01 	 
-1.111640e-01 	 -7.317680e-01 	-1.111640e-01 	 -6.748700e-01 	-1.111640e-01 	 -7.330240e-01 	-1.111640e-01 	 -7.300430e-01 	 
-1.024380e-01 	 -7.231240e-01 	-1.024380e-01 	 -6.634830e-01 	-1.024380e-01 	 -7.288900e-01 	-1.024380e-01 	 -7.211380e-01 	 
-9.366420e-02 	 -7.144830e-01 	-9.366420e-02 	 -6.548000e-01 	-9.366420e-02 	 -7.222820e-01 	-9.366420e-02 	 -7.108230e-01 	 
-8.484760e-02 	 -7.063800e-01 	-8.484760e-02 	 -6.468340e-01 	-8.484760e-02 	 -7.165480e-01 	-8.484760e-02 	 -6.990000e-01 	 
-7.599120e-02 	 -6.983420e-01 	-7.599120e-02 	 -6.361280e-01 	-7.599120e-02 	 -7.100870e-01 	-7.599120e-02 	 -6.869780e-01 	 
-6.709850e-02 	 -6.893540e-01 	-6.709850e-02 	 -6.251130e-01 	-6.709850e-02 	 -6.984840e-01 	-6.709850e-02 	 -6.760730e-01 	 
-5.817310e-02 	 -6.798460e-01 	-5.817310e-02 	 -6.154370e-01 	-5.817310e-02 	 -6.846660e-01 	-5.817310e-02 	 -6.663370e-01 	 
-4.921860e-02 	 -6.725240e-01 	-4.921860e-02 	 -6.074640e-01 	-4.921860e-02 	 -6.707350e-01 	-4.921860e-02 	 -6.565790e-01 	 
-4.023850e-02 	 -6.661230e-01 	-4.023850e-02 	 -6.021460e-01 	-4.023850e-02 	 -6.561590e-01 	-4.023850e-02 	 -6.461420e-01 	 
-3.123650e-02 	 -6.565950e-01 	-3.123650e-02 	 -5.963760e-01 	-3.123650e-02 	 -6.418170e-01 	-3.123650e-02 	 -6.349470e-01 	 
-2.221620e-02 	 -6.452990e-01 	-2.221620e-02 	 -5.892100e-01 	-2.221620e-02 	 -6.262970e-01 	-2.221620e-02 	 -6.229050e-01 	 
-1.318110e-02 	 -6.324490e-01 	-1.318110e-02 	 -5.859870e-01 	-1.318110e-02 	 -6.108890e-01 	-1.318110e-02 	 -6.113000e-01 	 
-4.134990e-03 	 -6.180960e-01 	-4.134990e-03 	 -5.846420e-01 	-4.134990e-03 	 -6.004890e-01 	-4.134990e-03 	 -6.018910e-01 	 
4.918500e-03 	 -6.073360e-01 	4.918500e-03 	 -5.749100e-01 	4.918500e-03 	 -5.923280e-01 	4.918500e-03 	 -5.941350e-01 	 
1.397570e-02 	 -6.011970e-01 	1.397570e-02 	 -5.585800e-01 	1.397570e-02 	 -5.815630e-01 	1.397570e-02 	 -5.863150e-01 	 
2.303300e-02 	 -5.941120e-01 	2.303300e-02 	 -5.488840e-01 	2.303300e-02 	 -5.703630e-01 	2.303300e-02 	 -5.780190e-01 	 
3.208670e-02 	 -5.827080e-01 	3.208670e-02 	 -5.486030e-01 	3.208670e-02 	 -5.606660e-01 	3.208670e-02 	 -5.697590e-01 	 
4.113310e-02 	 -5.698840e-01 	4.113310e-02 	 -5.499640e-01 	4.113310e-02 	 -5.523040e-01 	4.113310e-02 	 -5.621320e-01 	 
5.016860e-02 	 -5.596140e-01 	5.016860e-02 	 -5.468170e-01 	5.016860e-02 	 -5.452060e-01 	5.016860e-02 	 -5.554130e-01 	 
5.918950e-02 	 -5.526620e-01 	5.918950e-02 	 -5.388240e-01 	5.918950e-02 	 -5.375620e-01 	5.918950e-02 	 -5.496340e-01 	 
6.819220e-02 	 -5.483450e-01 	6.819220e-02 	 -5.306430e-01 	6.819220e-02 	 -5.302400e-01 	6.819220e-02 	 -5.453910e-01 	 
7.717290e-02 	 -5.452970e-01 	7.717290e-02 	 -5.244610e-01 	7.717290e-02 	 -5.271220e-01 	7.717290e-02 	 -5.425280e-01 	 
8.612820e-02 	 -5.411340e-01 	8.612820e-02 	 -5.200650e-01 	8.612820e-02 	 -5.266410e-01 	8.612820e-02 	 -5.398720e-01 	 
9.505430e-02 	 -5.354310e-01 	9.505430e-02 	 -5.178960e-01 	9.505430e-02 	 -5.251670e-01 	9.505430e-02 	 -5.376260e-01 	 
1.039480e-01 	 -5.314360e-01 	1.039480e-01 	 -5.157820e-01 	1.039480e-01 	 -5.245540e-01 	1.039480e-01 	 -5.356940e-01 	 
1.128050e-01 	 -5.295760e-01 	1.128050e-01 	 -5.129970e-01 	1.128050e-01 	 -5.262080e-01 	1.128050e-01 	 -5.328190e-01 	 
1.216220e-01 	 -5.272150e-01 	1.216220e-01 	 -5.124820e-01 	1.216220e-01 	 -5.278170e-01 	1.216220e-01 	 -5.302010e-01 	 
1.303960e-01 	 -5.255480e-01 	1.303960e-01 	 -5.146080e-01 	1.303960e-01 	 -5.282890e-01 	1.303960e-01 	 -5.292990e-01 	 
1.391230e-01 	 -5.254720e-01 	1.391230e-01 	 -5.168510e-01 	1.391230e-01 	 -5.279430e-01 	1.391230e-01 	 -5.288860e-01 	 
1.478000e-01 	 -5.252770e-01 	1.478000e-01 	 -5.181160e-01 	1.478000e-01 	 -5.264260e-01 	1.478000e-01 	 -5.284320e-01 	 
1.564230e-01 	 -5.253350e-01 	1.564230e-01 	 -5.191560e-01 	1.564230e-01 	 -5.232280e-01 	1.564230e-01 	 -5.282930e-01 	 
1.649890e-01 	 -5.261470e-01 	1.649890e-01 	 -5.205160e-01 	1.649890e-01 	 -5.195650e-01 	1.649890e-01 	 -5.282640e-01 	 
1.734940e-01 	 -5.269440e-01 	1.734940e-01 	 -5.217840e-01 	1.734940e-01 	 -5.184900e-01 	1.734940e-01 	 -5.284890e-01 	 
1.819350e-01 	 -5.279320e-01 	1.819350e-01 	 -5.227120e-01 	1.819350e-01 	 -5.207510e-01 	1.819350e-01 	 -5.290770e-01 	 
1.903090e-01 	 -5.292560e-01 	1.903090e-01 	 -5.238280e-01 	1.903090e-01 	 -5.233760e-01 	1.903090e-01 	 -5.299760e-01 	 
1.986130e-01 	 -5.304460e-01 	1.986130e-01 	 -5.248730e-01 	1.986130e-01 	 -5.247710e-01 	1.986130e-01 	 -5.312650e-01 	 
2.068430e-01 	 -5.315710e-01 	2.068430e-01 	 -5.255050e-01 	2.068430e-01 	 -5.257200e-01 	2.068430e-01 	 -5.326560e-01 	 
2.149960e-01 	 -5.330190e-01 	2.149960e-01 	 -5.268700e-01 	2.149960e-01 	 -5.267050e-01 	2.149960e-01 	 -5.338400e-01 	 
2.230700e-01 	 -5.349220e-01 	2.230700e-01 	 -5.292840e-01 	2.230700e-01 	 -5.279220e-01 	2.230700e-01 	 -5.348110e-01 	 
2.310600e-01 	 -5.368850e-01 	2.310600e-01 	 -5.315880e-01 	2.310600e-01 	 -5.293910e-01 	2.310600e-01 	 -5.357180e-01 	 
2.389650e-01 	 -5.385670e-01 	2.389650e-01 	 -5.332310e-01 	2.389650e-01 	 -5.309250e-01 	2.389650e-01 	 -5.368020e-01 	 
2.467810e-01 	 -5.402150e-01 	2.467810e-01 	 -5.346530e-01 	2.467810e-01 	 -5.325300e-01 	2.467810e-01 	 -5.381770e-01 	 
2.545050e-01 	 -5.419660e-01 	2.545050e-01 	 -5.365500e-01 	2.545050e-01 	 -5.343140e-01 	2.545050e-01 	 -5.396490e-01 	 
2.621350e-01 	 -5.434310e-01 	2.621350e-01 	 -5.388040e-01 	2.621350e-01 	 -5.362230e-01 	2.621350e-01 	 -5.410060e-01 	 
2.696670e-01 	 -5.443290e-01 	2.696670e-01 	 -5.407320e-01 	2.696670e-01 	 -5.380750e-01 	2.696670e-01 	 -5.421540e-01 	 
2.771000e-01 	 -5.449370e-01 	2.771000e-01 	 -5.422910e-01 	2.771000e-01 	 -5.397690e-01 	2.771000e-01 	 -5.430390e-01 	 
2.844300e-01 	 -5.456850e-01 	2.844300e-01 	 -5.437220e-01 	2.844300e-01 	 -5.411750e-01 	2.844300e-01 	 -5.437070e-01 	 
2.916540e-01 	 -5.466110e-01 	2.916540e-01 	 -5.450730e-01 	2.916540e-01 	 -5.421530e-01 	2.916540e-01 	 -5.442770e-01 	 
2.987720e-01 	 -5.474870e-01 	2.987720e-01 	 -5.463540e-01 	2.987720e-01 	 -5.428110e-01 	2.987720e-01 	 -5.447520e-01 	 
3.057790e-01 	 -5.481400e-01 	3.057790e-01 	 -5.473860e-01 	3.057790e-01 	 -5.433610e-01 	3.057790e-01 	 -5.451010e-01 	 
3.126740e-01 	 -5.485970e-01 	3.126740e-01 	 -5.480540e-01 	3.126740e-01 	 -5.437850e-01 	3.126740e-01 	 -5.454390e-01 	 
3.194550e-01 	 -5.488990e-01 	3.194550e-01 	 -5.485230e-01 	3.194550e-01 	 -5.440440e-01 	3.194550e-01 	 -5.457340e-01 	 
3.261190e-01 	 -5.489070e-01 	3.261190e-01 	 -5.488070e-01 	3.261190e-01 	 -5.443480e-01 	3.261190e-01 	 -5.458260e-01 	 
3.326650e-01 	 -5.486790e-01 	3.326650e-01 	 -5.488990e-01 	3.326650e-01 	 -5.447580e-01 	3.326650e-01 	 -5.457850e-01 	 
3.390900e-01 	 -5.483940e-01 	3.390900e-01 	 -5.489570e-01 	3.390900e-01 	 -5.450750e-01 	3.390900e-01 	 -5.458660e-01 	 
3.453930e-01 	 -5.478540e-01 	3.453930e-01 	 -5.489420e-01 	3.453930e-01 	 -5.450970e-01 	3.453930e-01 	 -5.461660e-01 	 
3.515710e-01 	 -5.467890e-01 	3.515710e-01 	 -5.487070e-01 	3.515710e-01 	 -5.447640e-01 	3.515710e-01 	 -5.464430e-01 	 
3.576240e-01 	 -5.454070e-01 	3.576240e-01 	 -5.481660e-01 	3.576240e-01 	 -5.444580e-01 	3.576240e-01 	 -5.463780e-01 	 
3.635490e-01 	 -5.440500e-01 	3.635490e-01 	 -5.472360e-01 	3.635490e-01 	 -5.442590e-01 	3.635490e-01 	 -5.459490e-01 	 
3.693450e-01 	 -5.426350e-01 	3.693450e-01 	 -5.460840e-01 	3.693450e-01 	 -5.434800e-01 	3.693450e-01 	 -5.452960e-01 	 
3.750110e-01 	 -5.409730e-01 	3.750110e-01 	 -5.450670e-01 	3.750110e-01 	 -5.421770e-01 	3.750110e-01 	 -5.443460e-01 	 
3.805450e-01 	 -5.390350e-01 	3.805450e-01 	 -5.442310e-01 	3.805450e-01 	 -5.409330e-01 	3.805450e-01 	 -5.431260e-01 	 
3.859460e-01 	 -5.368360e-01 	3.859460e-01 	 -5.433320e-01 	3.859460e-01 	 -5.396110e-01 	3.859460e-01 	 -5.417460e-01 	 
3.912140e-01 	 -5.344410e-01 	3.912140e-01 	 -5.425090e-01 	3.912140e-01 	 -5.381390e-01 	3.912140e-01 	 -5.400180e-01 	 
3.963470e-01 	 -5.318540e-01 	3.963470e-01 	 -5.421260e-01 	3.963470e-01 	 -5.366900e-01 	3.963470e-01 	 -5.379550e-01 	 
4.013440e-01 	 -5.291890e-01 	4.013440e-01 	 -5.417040e-01 	4.013440e-01 	 -5.350310e-01 	4.013440e-01 	 -5.357840e-01 	 
4.062060e-01 	 -5.266420e-01 	4.062060e-01 	 -5.405370e-01 	4.062060e-01 	 -5.329210e-01 	4.062060e-01 	 -5.334850e-01 	 
4.109300e-01 	 -5.243390e-01 	4.109300e-01 	 -5.388570e-01 	4.109300e-01 	 -5.307190e-01 	4.109300e-01 	 -5.309840e-01 	 
4.155170e-01 	 -5.221460e-01 	4.155170e-01 	 -5.369870e-01 	4.155170e-01 	 -5.288610e-01 	4.155170e-01 	 -5.284110e-01 	 
4.199660e-01 	 -5.194060e-01 	4.199660e-01 	 -5.348140e-01 	4.199660e-01 	 -5.271700e-01 	4.199660e-01 	 -5.259510e-01 	 
4.242780e-01 	 -5.160900e-01 	4.242780e-01 	 -5.324820e-01 	4.242780e-01 	 -5.255520e-01 	4.242780e-01 	 -5.236080e-01 	 
4.284510e-01 	 -5.129160e-01 	4.284510e-01 	 -5.301270e-01 	4.284510e-01 	 -5.242280e-01 	4.284510e-01 	 -5.213080e-01 	 
4.324870e-01 	 -5.099560e-01 	4.324870e-01 	 -5.276250e-01 	4.324870e-01 	 -5.231310e-01 	4.324870e-01 	 -5.190530e-01 	 
4.363850e-01 	 -5.071560e-01 	4.363850e-01 	 -5.253960e-01 	4.363850e-01 	 -5.219950e-01 	4.363850e-01 	 -5.167550e-01 	 
4.401460e-01 	 -5.047850e-01 	4.401460e-01 	 -5.234420e-01 	4.401460e-01 	 -5.205480e-01 	4.401460e-01 	 -5.144120e-01 	 
