"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Points:0"	"Points:1"	"Points:2"
2.72197e-02	-1.16423e-03	1.22473e-03	6.47818e-05	-8.85570e-01	-3.54249e-01	-4.85030e-01	0.00000e+00	1.36400e-01
5.76923e-04	3.82205e-05	2.41858e-05	2.04576e-05	-1.40161e+00	-5.60644e-01	-4.84976e-01	2.24936e-03	1.36400e-01
5.60112e-03	4.22010e-05	2.49514e-04	3.19029e-05	-1.25401e+00	-5.01605e-01	-4.84814e-01	4.49354e-03	1.36400e-01
1.38859e-02	6.77454e-05	6.22494e-04	3.23450e-05	-1.35826e+00	-5.43311e-01	-4.84543e-01	6.72720e-03	1.36400e-01
1.54132e-02	1.53433e-04	6.77705e-04	2.65986e-05	-1.38033e+00	-5.52136e-01	-4.84165e-01	8.94507e-03	1.36400e-01
1.68532e-02	1.66339e-04	7.41161e-04	2.30317e-05	-1.43764e+00	-5.75063e-01	-4.83679e-01	1.11420e-02	1.36400e-01
1.71296e-02	2.26516e-04	7.37907e-04	1.55118e-05	-1.52475e+00	-6.09906e-01	-4.83088e-01	1.33132e-02	1.36400e-01
1.58912e-02	2.30907e-04	6.77799e-04	9.58877e-06	-1.54246e+00	-6.16988e-01	-4.82397e-01	1.54543e-02	1.36400e-01
1.41538e-02	2.35516e-04	5.92642e-04	2.38275e-06	-1.59422e+00	-6.37692e-01	-4.81608e-01	1.75614e-02	1.36400e-01
1.17426e-02	2.17910e-04	4.82098e-04	-3.73317e-06	-1.59863e+00	-6.39457e-01	-4.80770e-01	1.95325e-02	1.36400e-01
9.25215e-03	1.82562e-04	3.74740e-04	-8.37830e-06	-1.59456e+00	-6.37829e-01	-4.79926e-01	2.13208e-02	1.36400e-01
6.87024e-03	1.48497e-04	2.71571e-04	-1.22051e-05	-1.58899e+00	-6.35597e-01	-4.79067e-01	2.29828e-02	1.36400e-01
4.60270e-03	1.03098e-04	1.79904e-04	-1.40861e-05	-1.56538e+00	-6.26155e-01	-4.78188e-01	2.45559e-02	1.36400e-01
2.74081e-03	6.57741e-05	1.04492e-04	-1.49792e-05	-1.55101e+00	-6.20403e-01	-4.77281e-01	2.60665e-02	1.36400e-01
1.22475e-03	3.00937e-05	4.62413e-05	-1.44150e-05	-1.52924e+00	-6.11695e-01	-4.76341e-01	2.75341e-02	1.36400e-01
