x0	M1	x1	P1	x2	M2	x3	T1	x4	M3	x5	P2	x6	M4	x7	T2	x8	M5	x9	P3	x10	M6	x11	T3	x12	M7	x13	P4	x14	M8	x15	T4	x16	M9	
7.934240e-02 	 -1.091810e-03 	7.256440e-02 	 -1.045600e-03 	7.934240e-02 	 -8.318050e-04 	8.612820e-02 	 -7.460740e-04 	7.934240e-02 	 -4.423780e-04 	7.256440e-02 	 -2.490530e-04 	7.934240e-02 	 -5.963940e-04 	8.612820e-02 	 -1.108430e-04 	7.934240e-02 	 -3.459870e-04 	7.256440e-02 	 -3.306120e-04 	7.934240e-02 	 -5.333590e-04 	8.612820e-02 	 -3.740700e-04 	7.934240e-02 	 -6.405220e-04 	7.256440e-02 	 -9.641210e-04 	7.934240e-02 	 -9.870060e-04 	8.612820e-02 	 -9.169310e-04 	7.934240e-02 	 -1.091810e-03 	 
8.841890e-02 	 -1.049070e-03 	8.179100e-02 	 -1.035060e-03 	8.841890e-02 	 -8.931120e-04 	9.505430e-02 	 -5.958510e-04 	8.841890e-02 	 -4.527960e-04 	8.179100e-02 	 -6.686100e-04 	8.841890e-02 	 -5.005270e-04 	9.505430e-02 	 -4.822840e-06 	8.841890e-02 	 -1.668970e-04 	8.179100e-02 	 -4.524980e-04 	8.841890e-02 	 -3.439910e-04 	9.505430e-02 	 -2.415360e-04 	8.841890e-02 	 -3.730690e-04 	8.179100e-02 	 -6.896250e-04 	8.841890e-02 	 -8.620860e-04 	9.505430e-02 	 -9.533030e-04 	8.841890e-02 	 -1.049070e-03 	 
9.746210e-02 	 -1.017920e-03 	9.098400e-02 	 -1.029920e-03 	9.746210e-02 	 -9.712040e-04 	1.039480e-01 	 -4.364970e-04 	9.746210e-02 	 -4.804650e-04 	9.098400e-02 	 -8.521280e-04 	9.746210e-02 	 -3.697790e-04 	1.039480e-01 	 -9.127200e-05 	9.746210e-02 	 -6.644960e-05 	9.098400e-02 	 -4.050480e-04 	9.746210e-02 	 -2.499310e-04 	1.039480e-01 	 -8.435440e-05 	9.746210e-02 	 -2.834510e-04 	9.098400e-02 	 -6.191120e-04 	9.746210e-02 	 -8.073950e-04 	1.039480e-01 	 -1.014140e-03 	9.746210e-02 	 -1.017920e-03 	 
1.064690e-01 	 -9.805580e-04 	1.001400e-01 	 -9.686740e-04 	1.064690e-01 	 -9.038560e-04 	1.128050e-01 	 -4.114680e-04 	1.064690e-01 	 -4.874200e-04 	1.001400e-01 	 -7.967830e-04 	1.064690e-01 	 -3.159800e-04 	1.128050e-01 	 -1.176380e-04 	1.064690e-01 	 -1.411450e-04 	1.001400e-01 	 -3.762290e-04 	1.064690e-01 	 -1.516050e-04 	1.128050e-01 	 4.597300e-05 	1.064690e-01 	 -2.807250e-04 	1.001400e-01 	 -6.255650e-04 	1.064690e-01 	 -8.173090e-04 	1.128050e-01 	 -1.011600e-03 	1.064690e-01 	 -9.805580e-04 	 
1.154350e-01 	 -9.426800e-04 	1.092540e-01 	 -8.630210e-04 	1.154350e-01 	 -7.296580e-04 	1.216220e-01 	 -4.476820e-04 	1.154350e-01 	 -5.297960e-04 	1.092540e-01 	 -6.722780e-04 	1.154350e-01 	 -2.793700e-04 	1.216220e-01 	 1.501440e-05 	1.154350e-01 	 -1.706250e-04 	1.092540e-01 	 -3.518120e-04 	1.154350e-01 	 -1.572800e-05 	1.216220e-01 	 3.660370e-05 	1.154350e-01 	 -2.710830e-04 	1.092540e-01 	 -6.378930e-04 	1.154350e-01 	 -8.174580e-04 	1.216220e-01 	 -9.133610e-04 	1.154350e-01 	 -9.426800e-04 	 
1.243570e-01 	 -8.851590e-04 	1.183240e-01 	 -7.847780e-04 	1.243570e-01 	 -6.014710e-04 	1.303960e-01 	 -4.175720e-04 	1.243570e-01 	 -5.086830e-04 	1.183240e-01 	 -5.380340e-04 	1.243570e-01 	 -2.064260e-04 	1.303960e-01 	 1.271650e-04 	1.243570e-01 	 3.759310e-06 	1.183240e-01 	 -1.436060e-04 	1.243570e-01 	 -1.852380e-05 	1.303960e-01 	 -8.424490e-05 	1.243570e-01 	 -2.990960e-04 	1.183240e-01 	 -6.903640e-04 	1.243570e-01 	 -7.726250e-04 	1.303960e-01 	 -8.064600e-04 	1.243570e-01 	 -8.851590e-04 	 
1.332310e-01 	 -7.818750e-04 	1.273460e-01 	 -7.575880e-04 	1.332310e-01 	 -5.547080e-04 	1.391230e-01 	 -3.595380e-04 	1.332310e-01 	 -3.039390e-04 	1.273460e-01 	 -3.448450e-04 	1.332310e-01 	 -9.451940e-05 	1.391230e-01 	 9.083150e-05 	1.332310e-01 	 1.834220e-04 	1.273460e-01 	 1.063900e-04 	1.332310e-01 	 -1.602150e-04 	1.391230e-01 	 -2.639200e-04 	1.332310e-01 	 -4.687650e-04 	1.273460e-01 	 -7.683300e-04 	1.332310e-01 	 -7.089190e-04 	1.391230e-01 	 -7.523410e-04 	1.332310e-01 	 -7.818750e-04 	 
1.420540e-01 	 -6.808080e-04 	1.363160e-01 	 -7.124000e-04 	1.420540e-01 	 -5.392450e-04 	1.478000e-01 	 -3.369360e-04 	1.420540e-01 	 -5.159860e-05 	1.363160e-01 	 -9.928100e-05 	1.420540e-01 	 2.053520e-05 	1.478000e-01 	 -1.989150e-05 	1.420540e-01 	 1.295010e-04 	1.363160e-01 	 1.049660e-04 	1.420540e-01 	 -2.144120e-04 	1.478000e-01 	 -4.794160e-04 	1.420540e-01 	 -7.007700e-04 	1.363160e-01 	 -7.931800e-04 	1.420540e-01 	 -6.705310e-04 	1.478000e-01 	 -7.189900e-04 	1.420540e-01 	 -6.808080e-04 	 
1.508230e-01 	 -6.411200e-04 	1.452300e-01 	 -5.939180e-04 	1.508230e-01 	 -5.197520e-04 	1.564230e-01 	 -3.513280e-04 	1.508230e-01 	 2.860710e-05 	1.452300e-01 	 9.446690e-05 	1.508230e-01 	 5.554270e-05 	1.564230e-01 	 -1.127380e-04 	1.508230e-01 	 -6.604440e-05 	1.452300e-01 	 -7.170120e-05 	1.508230e-01 	 -1.856760e-04 	1.564230e-01 	 -6.177960e-04 	1.508230e-01 	 -8.094860e-04 	1.452300e-01 	 -7.520460e-04 	1.508230e-01 	 -6.673370e-04 	1.564230e-01 	 -6.845620e-04 	1.508230e-01 	 -6.411200e-04 	 
1.595340e-01 	 -6.459340e-04 	1.540850e-01 	 -4.601140e-04 	1.595340e-01 	 -4.811890e-04 	1.649890e-01 	 -4.017420e-04 	1.595340e-01 	 -5.565760e-05 	1.540850e-01 	 1.517480e-04 	1.595340e-01 	 1.040230e-05 	1.649890e-01 	 -1.897790e-04 	1.595340e-01 	 -1.958510e-04 	1.540850e-01 	 -1.541460e-04 	1.595340e-01 	 -2.392090e-04 	1.649890e-01 	 -5.240600e-04 	1.595340e-01 	 -7.254210e-04 	1.540850e-01 	 -6.921000e-04 	1.595340e-01 	 -6.683720e-04 	1.649890e-01 	 -6.624980e-04 	1.595340e-01 	 -6.459340e-04 	 
1.681830e-01 	 -6.514960e-04 	1.628780e-01 	 -3.976170e-04 	1.681830e-01 	 -4.368270e-04 	1.734940e-01 	 -4.625110e-04 	1.681830e-01 	 -1.607140e-04 	1.628780e-01 	 8.210410e-05 	1.681830e-01 	 -4.268250e-05 	1.734940e-01 	 -2.579540e-04 	1.681830e-01 	 -2.429950e-04 	1.628780e-01 	 -1.151240e-04 	1.681830e-01 	 -3.125630e-04 	1.734940e-01 	 -2.405310e-04 	1.681830e-01 	 -5.142690e-04 	1.628780e-01 	 -6.328690e-04 	1.681830e-01 	 -6.565320e-04 	1.734940e-01 	 -6.490330e-04 	1.681830e-01 	 -6.514960e-04 	 
1.767670e-01 	 -6.463780e-04 	1.716040e-01 	 -4.017410e-04 	1.767670e-01 	 -4.129080e-04 	1.819350e-01 	 -4.964400e-04 	1.767670e-01 	 -2.380840e-04 	1.716040e-01 	 -4.633410e-05 	1.767670e-01 	 -1.154860e-04 	1.819350e-01 	 -2.885390e-04 	1.767670e-01 	 -3.003100e-04 	1.716040e-01 	 -8.827860e-05 	1.767670e-01 	 -2.778750e-04 	1.819350e-01 	 -1.757360e-05 	1.767670e-01 	 -3.332460e-04 	1.716040e-01 	 -5.732580e-04 	1.767670e-01 	 -6.543230e-04 	1.819350e-01 	 -6.304630e-04 	1.767670e-01 	 -6.463780e-04 	 
1.852830e-01 	 -6.391270e-04 	1.802620e-01 	 -4.225980e-04 	1.852830e-01 	 -4.107340e-04 	1.903090e-01 	 -5.113420e-04 	1.852830e-01 	 -3.141910e-04 	1.802620e-01 	 -1.722170e-04 	1.852830e-01 	 -2.187620e-04 	1.903090e-01 	 -2.904850e-04 	1.852830e-01 	 -3.714220e-04 	1.802620e-01 	 -9.056760e-05 	1.852830e-01 	 -2.242530e-04 	1.903090e-01 	 -5.446250e-06 	1.852830e-01 	 -3.158200e-04 	1.802620e-01 	 -5.316200e-04 	1.852830e-01 	 -6.726290e-04 	1.903090e-01 	 -6.086200e-04 	1.852830e-01 	 -6.391270e-04 	 
1.937270e-01 	 -6.411500e-04 	1.888470e-01 	 -4.365140e-04 	1.937270e-01 	 -4.267340e-04 	1.986130e-01 	 -5.265100e-04 	1.937270e-01 	 -3.813340e-04 	1.888470e-01 	 -2.760840e-04 	1.937270e-01 	 -2.732160e-04 	1.986130e-01 	 -2.953270e-04 	1.937270e-01 	 -3.830340e-04 	1.888470e-01 	 -9.203140e-05 	1.937270e-01 	 -2.689580e-04 	1.986130e-01 	 -1.181290e-04 	1.937270e-01 	 -4.171190e-04 	1.888470e-01 	 -5.161980e-04 	1.937270e-01 	 -6.862590e-04 	1.986130e-01 	 -6.005860e-04 	1.937270e-01 	 -6.411500e-04 	 
2.020960e-01 	 -6.573080e-04 	1.973550e-01 	 -4.341200e-04 	2.020960e-01 	 -4.727690e-04 	2.068430e-01 	 -5.360590e-04 	2.020960e-01 	 -4.115790e-04 	1.973550e-01 	 -3.699860e-04 	2.020960e-01 	 -2.734860e-04 	2.068430e-01 	 -2.778830e-04 	2.020960e-01 	 -3.209310e-04 	1.973550e-01 	 -1.493960e-04 	2.020960e-01 	 -3.756830e-04 	2.068430e-01 	 -2.284430e-04 	2.020960e-01 	 -4.976250e-04 	1.973550e-01 	 -5.140550e-04 	2.020960e-01 	 -6.753790e-04 	2.068430e-01 	 -6.192140e-04 	2.020960e-01 	 -6.573080e-04 	 
2.103880e-01 	 -6.762360e-04 	2.057840e-01 	 -4.156920e-04 	2.103880e-01 	 -5.497250e-04 	2.149960e-01 	 -5.362900e-04 	2.103880e-01 	 -4.190500e-04 	2.057840e-01 	 -4.582600e-04 	2.103880e-01 	 -3.077950e-04 	2.149960e-01 	 -2.265930e-04 	2.103880e-01 	 -2.510000e-04 	2.057840e-01 	 -2.756940e-04 	2.103880e-01 	 -4.771720e-04 	2.149960e-01 	 -3.085170e-04 	2.103880e-01 	 -5.187630e-04 	2.057840e-01 	 -5.272890e-04 	2.103880e-01 	 -6.586830e-04 	2.149960e-01 	 -6.553280e-04 	2.103880e-01 	 -6.762360e-04 	 
2.185980e-01 	 -6.840060e-04 	2.141310e-01 	 -4.015400e-04 	2.185980e-01 	 -6.276220e-04 	2.230700e-01 	 -5.511040e-04 	2.185980e-01 	 -4.416610e-04 	2.141310e-01 	 -5.203950e-04 	2.185980e-01 	 -3.772130e-04 	2.230700e-01 	 -2.181250e-04 	2.185980e-01 	 -2.281690e-04 	2.141310e-01 	 -3.794940e-04 	2.185980e-01 	 -5.702290e-04 	2.230700e-01 	 -3.786180e-04 	2.185980e-01 	 -5.279000e-04 	2.141310e-01 	 -5.685090e-04 	2.185980e-01 	 -6.654830e-04 	2.230700e-01 	 -6.907100e-04 	2.185980e-01 	 -6.840060e-04 	 
2.267240e-01 	 -6.883610e-04 	2.223920e-01 	 -4.155060e-04 	2.267240e-01 	 -6.794150e-04 	2.310600e-01 	 -5.918990e-04 	2.267240e-01 	 -4.806420e-04 	2.223920e-01 	 -5.458420e-04 	2.267240e-01 	 -4.290420e-04 	2.310600e-01 	 -3.028660e-04 	2.267240e-01 	 -2.387490e-04 	2.223920e-01 	 -4.102190e-04 	2.267240e-01 	 -6.584430e-04 	2.310600e-01 	 -4.465060e-04 	2.267240e-01 	 -5.510000e-04 	2.223920e-01 	 -6.310710e-04 	2.267240e-01 	 -6.922260e-04 	2.310600e-01 	 -7.157340e-04 	2.267240e-01 	 -6.883610e-04 	 
2.347620e-01 	 -7.072590e-04 	2.305640e-01 	 -4.655300e-04 	2.347620e-01 	 -7.093290e-04 	2.389650e-01 	 -6.283090e-04 	2.347620e-01 	 -5.110250e-04 	2.305640e-01 	 -5.689080e-04 	2.347620e-01 	 -4.739410e-04 	2.389650e-01 	 -4.172370e-04 	2.347620e-01 	 -2.459990e-04 	2.305640e-01 	 -4.230020e-04 	2.347620e-01 	 -7.249940e-04 	2.389650e-01 	 -5.033490e-04 	2.347620e-01 	 -5.919080e-04 	2.305640e-01 	 -6.954250e-04 	2.347620e-01 	 -7.119670e-04 	2.389650e-01 	 -7.332350e-04 	2.347620e-01 	 -7.072590e-04 	 
2.427100e-01 	 -7.402640e-04 	2.386450e-01 	 -5.483690e-04 	2.427100e-01 	 -7.450770e-04 	2.467810e-01 	 -6.386630e-04 	2.427100e-01 	 -5.400090e-04 	2.386450e-01 	 -6.302860e-04 	2.427100e-01 	 -5.293130e-04 	2.467810e-01 	 -4.794590e-04 	2.427100e-01 	 -2.554520e-04 	2.386450e-01 	 -4.726000e-04 	2.427100e-01 	 -7.640260e-04 	2.467810e-01 	 -5.441480e-04 	2.427100e-01 	 -6.543980e-04 	2.386450e-01 	 -7.511380e-04 	2.427100e-01 	 -7.179780e-04 	2.467810e-01 	 -7.574720e-04 	2.427100e-01 	 -7.402640e-04 	 
2.505650e-01 	 -7.731920e-04 	2.466300e-01 	 -6.555750e-04 	2.505650e-01 	 -8.078440e-04 	2.545050e-01 	 -6.557890e-04 	2.505650e-01 	 -6.118090e-04 	2.466300e-01 	 -7.168940e-04 	2.505650e-01 	 -6.022810e-04 	2.545050e-01 	 -4.983870e-04 	2.505650e-01 	 -3.025090e-04 	2.466300e-01 	 -5.390060e-04 	2.505650e-01 	 -7.846730e-04 	2.545050e-01 	 -5.801230e-04 	2.505650e-01 	 -7.336830e-04 	2.466300e-01 	 -7.975100e-04 	2.505650e-01 	 -7.284200e-04 	2.545050e-01 	 -8.030420e-04 	2.505650e-01 	 -7.731920e-04 	 
2.583240e-01 	 -8.095820e-04 	2.545180e-01 	 -7.687650e-04 	2.583240e-01 	 -8.954480e-04 	2.621350e-01 	 -7.211650e-04 	2.583240e-01 	 -7.495500e-04 	2.545180e-01 	 -8.044320e-04 	2.583240e-01 	 -7.157680e-04 	2.621350e-01 	 -5.371550e-04 	2.583240e-01 	 -3.984880e-04 	2.545180e-01 	 -5.789840e-04 	2.583240e-01 	 -8.108380e-04 	2.621350e-01 	 -6.275860e-04 	2.583240e-01 	 -8.212820e-04 	2.545180e-01 	 -8.366300e-04 	2.583240e-01 	 -7.497140e-04 	2.621350e-01 	 -8.704610e-04 	2.583240e-01 	 -8.095820e-04 	 
2.659840e-01 	 -8.648980e-04 	2.623050e-01 	 -8.619910e-04 	2.659840e-01 	 -9.971780e-04 	2.696670e-01 	 -8.295600e-04 	2.659840e-01 	 -9.055540e-04 	2.623050e-01 	 -9.091020e-04 	2.659840e-01 	 -8.549850e-04 	2.696670e-01 	 -6.103820e-04 	2.659840e-01 	 -5.133740e-04 	2.623050e-01 	 -5.940780e-04 	2.659840e-01 	 -8.666540e-04 	2.696670e-01 	 -6.913260e-04 	2.659840e-01 	 -9.097050e-04 	2.623050e-01 	 -8.815450e-04 	2.659840e-01 	 -7.753520e-04 	2.696670e-01 	 -9.515860e-04 	2.659840e-01 	 -8.648980e-04 	 
2.735420e-01 	 -9.361290e-04 	2.699890e-01 	 -9.210030e-04 	2.735420e-01 	 -1.096050e-03 	2.771000e-01 	 -9.472670e-04 	2.735420e-01 	 -1.011680e-03 	2.699890e-01 	 -1.028580e-03 	2.735420e-01 	 -9.707340e-04 	2.771000e-01 	 -6.823960e-04 	2.735420e-01 	 -6.097820e-04 	2.699890e-01 	 -6.206140e-04 	2.735420e-01 	 -9.379040e-04 	2.771000e-01 	 -7.688430e-04 	2.735420e-01 	 -9.858130e-04 	2.699890e-01 	 -9.538470e-04 	2.735420e-01 	 -8.133100e-04 	2.771000e-01 	 -1.035790e-03 	2.735420e-01 	 -9.361290e-04 	 
2.809960e-01 	 -1.000740e-03 	2.775670e-01 	 -9.521550e-04 	2.809960e-01 	 -1.183160e-03 	2.844300e-01 	 -1.062590e-03 	2.809960e-01 	 -1.064880e-03 	2.775670e-01 	 -1.110050e-03 	2.809960e-01 	 -1.048150e-03 	2.844300e-01 	 -7.358480e-04 	2.809960e-01 	 -6.902990e-04 	2.775670e-01 	 -6.704430e-04 	2.809960e-01 	 -9.974150e-04 	2.844300e-01 	 -8.590760e-04 	2.809960e-01 	 -1.042690e-03 	2.775670e-01 	 -1.052040e-03 	2.809960e-01 	 -8.786660e-04 	2.844300e-01 	 -1.112240e-03 	2.809960e-01 	 -1.000740e-03 	 
2.883430e-01 	 -1.038480e-03 	2.850360e-01 	 -9.714450e-04 	2.883430e-01 	 -1.269910e-03 	2.916540e-01 	 -1.190410e-03 	2.883430e-01 	 -1.104910e-03 	2.850360e-01 	 -1.129540e-03 	2.883430e-01 	 -1.107160e-03 	2.916540e-01 	 -7.836660e-04 	2.883430e-01 	 -7.897840e-04 	2.850360e-01 	 -7.201510e-04 	2.883430e-01 	 -1.047310e-03 	2.916540e-01 	 -9.532240e-04 	2.883430e-01 	 -1.094300e-03 	2.850360e-01 	 -1.147970e-03 	2.883430e-01 	 -9.718720e-04 	2.916540e-01 	 -1.178160e-03 	2.883430e-01 	 -1.038480e-03 	 
2.955810e-01 	 -1.060710e-03 	2.923940e-01 	 -9.951200e-04 	2.955810e-01 	 -1.363880e-03 	2.987720e-01 	 -1.338370e-03 	2.955810e-01 	 -1.144480e-03 	2.923940e-01 	 -1.127580e-03 	2.955810e-01 	 -1.173600e-03 	2.987720e-01 	 -8.385510e-04 	2.955810e-01 	 -9.122130e-04 	2.923940e-01 	 -7.519280e-04 	2.955810e-01 	 -1.100820e-03 	2.987720e-01 	 -1.041960e-03 	2.955810e-01 	 -1.157650e-03 	2.923940e-01 	 -1.214550e-03 	2.955810e-01 	 -1.082050e-03 	2.987720e-01 	 -1.238990e-03 	2.955810e-01 	 -1.060710e-03 	 
3.027070e-01 	 -1.093060e-03 	2.996380e-01 	 -1.037370e-03 	3.027070e-01 	 -1.451480e-03 	3.057790e-01 	 -1.493580e-03 	3.027070e-01 	 -1.169330e-03 	2.996380e-01 	 -1.141290e-03 	3.027070e-01 	 -1.263120e-03 	3.057790e-01 	 -8.962780e-04 	3.027070e-01 	 -1.008480e-03 	2.996380e-01 	 -7.765460e-04 	3.027070e-01 	 -1.159160e-03 	3.057790e-01 	 -1.129550e-03 	3.027070e-01 	 -1.221890e-03 	2.996380e-01 	 -1.246210e-03 	3.027070e-01 	 -1.191820e-03 	3.057790e-01 	 -1.291780e-03 	3.027070e-01 	 -1.093060e-03 	 
3.097180e-01 	 -1.142090e-03 	3.067660e-01 	 -1.097220e-03 	3.097180e-01 	 -1.519910e-03 	3.126740e-01 	 -1.638220e-03 	3.097180e-01 	 -1.187400e-03 	3.067660e-01 	 -1.164490e-03 	3.097180e-01 	 -1.370790e-03 	3.126740e-01 	 -9.424090e-04 	3.097180e-01 	 -1.043090e-03 	3.067660e-01 	 -8.158460e-04 	3.097180e-01 	 -1.225100e-03 	3.126740e-01 	 -1.218230e-03 	3.097180e-01 	 -1.264620e-03 	3.067660e-01 	 -1.261140e-03 	3.097180e-01 	 -1.284050e-03 	3.126740e-01 	 -1.332940e-03 	3.097180e-01 	 -1.142090e-03 	 
3.166140e-01 	 -1.196060e-03 	3.137760e-01 	 -1.157650e-03 	3.166140e-01 	 -1.567240e-03 	3.194550e-01 	 -1.763610e-03 	3.166140e-01 	 -1.226220e-03 	3.137760e-01 	 -1.196870e-03 	3.166140e-01 	 -1.475600e-03 	3.194550e-01 	 -9.659050e-04 	3.166140e-01 	 -1.035310e-03 	3.137760e-01 	 -8.778870e-04 	3.166140e-01 	 -1.298990e-03 	3.194550e-01 	 -1.289530e-03 	3.166140e-01 	 -1.284340e-03 	3.137760e-01 	 -1.285160e-03 	3.166140e-01 	 -1.349170e-03 	3.194550e-01 	 -1.372760e-03 	3.166140e-01 	 -1.196060e-03 	 
3.233900e-01 	 -1.251660e-03 	3.206650e-01 	 -1.207200e-03 	3.233900e-01 	 -1.591780e-03 	3.261190e-01 	 -1.866730e-03 	3.233900e-01 	 -1.296260e-03 	3.206650e-01 	 -1.261010e-03 	3.233900e-01 	 -1.555250e-03 	3.261190e-01 	 -9.737820e-04 	3.233900e-01 	 -1.028920e-03 	3.206650e-01 	 -9.416380e-04 	3.233900e-01 	 -1.363490e-03 	3.261190e-01 	 -1.329650e-03 	3.233900e-01 	 -1.301170e-03 	3.206650e-01 	 -1.326150e-03 	3.233900e-01 	 -1.382750e-03 	3.261190e-01 	 -1.416840e-03 	3.233900e-01 	 -1.251660e-03 	 
3.300460e-01 	 -1.323080e-03 	3.274310e-01 	 -1.258470e-03 	3.300460e-01 	 -1.605980e-03 	3.326650e-01 	 -1.934670e-03 	3.300460e-01 	 -1.371810e-03 	3.274310e-01 	 -1.358600e-03 	3.300460e-01 	 -1.599430e-03 	3.326650e-01 	 -9.848430e-04 	3.300460e-01 	 -1.053790e-03 	3.274310e-01 	 -9.731540e-04 	3.300460e-01 	 -1.402030e-03 	3.326650e-01 	 -1.351950e-03 	3.300460e-01 	 -1.332150e-03 	3.274310e-01 	 -1.377580e-03 	3.300460e-01 	 -1.386730e-03 	3.326650e-01 	 -1.449800e-03 	3.300460e-01 	 -1.323080e-03 	 
3.365800e-01 	 -1.412560e-03 	3.340730e-01 	 -1.328940e-03 	3.365800e-01 	 -1.641090e-03 	3.390900e-01 	 -1.965200e-03 	3.365800e-01 	 -1.421600e-03 	3.340730e-01 	 -1.458490e-03 	3.365800e-01 	 -1.616680e-03 	3.390900e-01 	 -1.023930e-03 	3.365800e-01 	 -1.100780e-03 	3.340730e-01 	 -9.767100e-04 	3.365800e-01 	 -1.418770e-03 	3.390900e-01 	 -1.381120e-03 	3.365800e-01 	 -1.372070e-03 	3.340730e-01 	 -1.435140e-03 	3.365800e-01 	 -1.388980e-03 	3.390900e-01 	 -1.456620e-03 	3.365800e-01 	 -1.412560e-03 	 
3.429890e-01 	 -1.494520e-03 	3.405870e-01 	 -1.417120e-03 	3.429890e-01 	 -1.705010e-03 	3.453930e-01 	 -1.979840e-03 	3.429890e-01 	 -1.466300e-03 	3.405870e-01 	 -1.536660e-03 	3.429890e-01 	 -1.625620e-03 	3.453930e-01 	 -1.108900e-03 	3.429890e-01 	 -1.120040e-03 	3.405870e-01 	 -1.013380e-03 	3.429890e-01 	 -1.422630e-03 	3.453930e-01 	 -1.432390e-03 	3.429890e-01 	 -1.402870e-03 	3.405870e-01 	 -1.498560e-03 	3.429890e-01 	 -1.434060e-03 	3.453930e-01 	 -1.447550e-03 	3.429890e-01 	 -1.494520e-03 	 
3.492710e-01 	 -1.551430e-03 	3.469730e-01 	 -1.504590e-03 	3.492710e-01 	 -1.762290e-03 	3.515710e-01 	 -1.993850e-03 	3.492710e-01 	 -1.552680e-03 	3.469730e-01 	 -1.600330e-03 	3.492710e-01 	 -1.631780e-03 	3.515710e-01 	 -1.235150e-03 	3.492710e-01 	 -1.090050e-03 	3.469730e-01 	 -1.130560e-03 	3.492710e-01 	 -1.414700e-03 	3.515710e-01 	 -1.496010e-03 	3.492710e-01 	 -1.426360e-03 	3.469730e-01 	 -1.566990e-03 	3.492710e-01 	 -1.524420e-03 	3.515710e-01 	 -1.449100e-03 	3.492710e-01 	 -1.551430e-03 	 
3.554250e-01 	 -1.603610e-03 	3.532290e-01 	 -1.559870e-03 	3.554250e-01 	 -1.777240e-03 	3.576240e-01 	 -2.002720e-03 	3.554250e-01 	 -1.682920e-03 	3.532290e-01 	 -1.666840e-03 	3.554250e-01 	 -1.629680e-03 	3.576240e-01 	 -1.378760e-03 	3.554250e-01 	 -1.072420e-03 	3.532290e-01 	 -1.284900e-03 	3.554250e-01 	 -1.399900e-03 	3.576240e-01 	 -1.552550e-03 	3.554250e-01 	 -1.452850e-03 	3.532290e-01 	 -1.639190e-03 	3.554250e-01 	 -1.604480e-03 	3.576240e-01 	 -1.473650e-03 	3.554250e-01 	 -1.603610e-03 	 
3.614500e-01 	 -1.675390e-03 	3.593530e-01 	 -1.567980e-03 	3.614500e-01 	 -1.760560e-03 	3.635490e-01 	 -2.012290e-03 	3.614500e-01 	 -1.825370e-03 	3.593530e-01 	 -1.736590e-03 	3.614500e-01 	 -1.625760e-03 	3.635490e-01 	 -1.501420e-03 	3.614500e-01 	 -1.123370e-03 	3.593530e-01 	 -1.383670e-03 	3.614500e-01 	 -1.386550e-03 	3.635490e-01 	 -1.615470e-03 	3.614500e-01 	 -1.469550e-03 	3.593530e-01 	 -1.712740e-03 	3.614500e-01 	 -1.633830e-03 	3.635490e-01 	 -1.519520e-03 	3.614500e-01 	 -1.675390e-03 	 
3.673430e-01 	 -1.760760e-03 	3.653440e-01 	 -1.563600e-03 	3.673430e-01 	 -1.753160e-03 	3.693450e-01 	 -2.042600e-03 	3.673430e-01 	 -1.955560e-03 	3.653440e-01 	 -1.790590e-03 	3.673430e-01 	 -1.636520e-03 	3.693450e-01 	 -1.567940e-03 	3.673430e-01 	 -1.213300e-03 	3.653440e-01 	 -1.393890e-03 	3.673430e-01 	 -1.379350e-03 	3.693450e-01 	 -1.694560e-03 	3.673430e-01 	 -1.469640e-03 	3.653440e-01 	 -1.778400e-03 	3.673430e-01 	 -1.640940e-03 	3.693450e-01 	 -1.581700e-03 	3.673430e-01 	 -1.760760e-03 	 
3.731040e-01 	 -1.831560e-03 	3.711990e-01 	 -1.589940e-03 	3.731040e-01 	 -1.770890e-03 	3.750110e-01 	 -2.096610e-03 	3.731040e-01 	 -2.051620e-03 	3.711990e-01 	 -1.817160e-03 	3.731040e-01 	 -1.666500e-03 	3.750110e-01 	 -1.577870e-03 	3.731040e-01 	 -1.291200e-03 	3.711990e-01 	 -1.366750e-03 	3.731040e-01 	 -1.377180e-03 	3.750110e-01 	 -1.750340e-03 	3.731040e-01 	 -1.474900e-03 	3.711990e-01 	 -1.825680e-03 	3.731040e-01 	 -1.666770e-03 	3.750110e-01 	 -1.644800e-03 	3.731040e-01 	 -1.831560e-03 	 
3.787300e-01 	 -1.878170e-03 	3.769180e-01 	 -1.644620e-03 	3.787300e-01 	 -1.803770e-03 	3.805450e-01 	 -2.158770e-03 	3.787300e-01 	 -2.104130e-03 	3.769180e-01 	 -1.838090e-03 	3.787300e-01 	 -1.710680e-03 	3.805450e-01 	 -1.557420e-03 	3.787300e-01 	 -1.348350e-03 	3.769180e-01 	 -1.366130e-03 	3.787300e-01 	 -1.379200e-03 	3.805450e-01 	 -1.768820e-03 	3.787300e-01 	 -1.497090e-03 	3.769180e-01 	 -1.869260e-03 	3.787300e-01 	 -1.708670e-03 	3.805450e-01 	 -1.687210e-03 	3.787300e-01 	 -1.878170e-03 	 
