x0	M1	x1	P1	x2	M2	x3	T1	x4	M3	x5	P2	x6	M4	x7	T2	x8	M5	x9	P3	x10	M6	x11	T3	x12	M7	x13	P4	x14	M8	x15	T4	x16	M9	
-4.949750e-01 	 1.517060e-02 	-5.100150e-01 	 2.286390e-02 	-4.949750e-01 	 1.896970e-02 	-4.799330e-01 	 8.846530e-03 	-4.949750e-01 	 2.032110e-02 	-5.100150e-01 	 2.515540e-02 	-4.949750e-01 	 1.978760e-02 	-4.799330e-01 	 5.928440e-03 	-4.949750e-01 	 1.981320e-02 	-5.100150e-01 	 2.522430e-02 	-4.949750e-01 	 2.041710e-02 	-4.799330e-01 	 9.476120e-03 	-4.949750e-01 	 1.908390e-02 	-5.100150e-01 	 2.285250e-02 	-4.949750e-01 	 1.526290e-02 	-4.799330e-01 	 -3.026030e-04 	-4.949750e-01 	 1.517060e-02 	 
-4.941450e-01 	 1.444280e-02 	-5.091960e-01 	 2.259720e-02 	-4.941450e-01 	 1.855100e-02 	-4.790920e-01 	 6.505310e-03 	-4.941450e-01 	 1.997480e-02 	-5.091960e-01 	 2.501040e-02 	-4.941450e-01 	 1.938140e-02 	-4.790920e-01 	 3.696050e-03 	-4.941450e-01 	 1.940510e-02 	-5.091960e-01 	 2.508190e-02 	-4.941450e-01 	 2.007850e-02 	-4.790920e-01 	 7.142530e-03 	-4.941450e-01 	 1.866810e-02 	-5.091960e-01 	 2.258190e-02 	-4.941450e-01 	 1.452490e-02 	-4.790920e-01 	 -8.042480e-04 	-4.941450e-01 	 1.444280e-02 	 
-4.933110e-01 	 1.358680e-02 	-5.083720e-01 	 2.213570e-02 	-4.933110e-01 	 1.803060e-02 	-4.782470e-01 	 4.326770e-03 	-4.933110e-01 	 1.951990e-02 	-5.083720e-01 	 2.466280e-02 	-4.933110e-01 	 1.886570e-02 	-4.782470e-01 	 1.836160e-03 	-4.933110e-01 	 1.888800e-02 	-5.083720e-01 	 2.473640e-02 	-4.933110e-01 	 1.963030e-02 	-4.782470e-01 	 4.936780e-03 	-4.933110e-01 	 1.815100e-02 	-5.083720e-01 	 2.211660e-02 	-4.933110e-01 	 1.366790e-02 	-4.782470e-01 	 -1.130620e-03 	-4.933110e-01 	 1.358680e-02 	 
-4.924700e-01 	 1.267810e-02 	-5.075420e-01 	 2.163130e-02 	-4.924700e-01 	 1.747860e-02 	-4.773950e-01 	 2.578240e-03 	-4.924700e-01 	 1.902640e-02 	-5.075420e-01 	 2.427240e-02 	-4.924700e-01 	 1.831190e-02 	-4.773950e-01 	 5.715270e-04 	-4.924700e-01 	 1.833180e-02 	-5.075420e-01 	 2.434800e-02 	-4.924700e-01 	 1.914440e-02 	-4.773950e-01 	 3.129490e-03 	-4.924700e-01 	 1.760110e-02 	-5.075420e-01 	 2.160820e-02 	-4.924700e-01 	 1.275460e-02 	-4.773950e-01 	 -1.234070e-03 	-4.924700e-01 	 1.267810e-02 	 
-4.916220e-01 	 1.166870e-02 	-5.067040e-01 	 2.103840e-02 	-4.916220e-01 	 1.684950e-02 	-4.765370e-01 	 1.179530e-03 	-4.916220e-01 	 1.845040e-02 	-5.067040e-01 	 2.379490e-02 	-4.916220e-01 	 1.767300e-02 	-4.765370e-01 	 -2.687470e-04 	-4.916220e-01 	 1.769170e-02 	-5.067040e-01 	 2.387220e-02 	-4.916220e-01 	 1.857440e-02 	-4.765370e-01 	 1.649260e-03 	-4.916220e-01 	 1.697560e-02 	-5.067040e-01 	 2.101100e-02 	-4.916220e-01 	 1.174130e-02 	-4.765370e-01 	 -1.245470e-03 	-4.916220e-01 	 1.166870e-02 	 
-4.907650e-01 	 1.062340e-02 	-5.058580e-01 	 2.041960e-02 	-4.907650e-01 	 1.621130e-02 	-4.756690e-01 	 2.135740e-04 	-4.907650e-01 	 1.785820e-02 	-5.058580e-01 	 2.329240e-02 	-4.907650e-01 	 1.701770e-02 	-4.756690e-01 	 -7.245040e-04 	-4.907650e-01 	 1.703430e-02 	-5.058580e-01 	 2.337130e-02 	-4.907650e-01 	 1.798860e-02 	-4.756690e-01 	 5.942990e-04 	-4.907650e-01 	 1.634030e-02 	-5.058580e-01 	 2.038730e-02 	-4.907650e-01 	 1.069580e-02 	-4.756690e-01 	 -1.122530e-03 	-4.907650e-01 	 1.062340e-02 	 
-4.898980e-01 	 9.536750e-03 	-5.050000e-01 	 1.977000e-02 	-4.898980e-01 	 1.555080e-02 	-4.747920e-01 	 -4.051620e-04 	-4.898980e-01 	 1.723790e-02 	-5.050000e-01 	 2.276280e-02 	-4.898980e-01 	 1.633220e-02 	-4.747920e-01 	 -1.001960e-03 	-4.898980e-01 	 1.634650e-02 	-5.050000e-01 	 2.284310e-02 	-4.898980e-01 	 1.737450e-02 	-4.747920e-01 	 -1.040940e-04 	-4.898980e-01 	 1.568300e-02 	-5.050000e-01 	 1.973220e-02 	-4.898980e-01 	 9.607030e-03 	-4.747920e-01 	 -9.718700e-04 	-4.898980e-01 	 9.536750e-03 	 
-4.890190e-01 	 8.425180e-03 	-5.041310e-01 	 1.908830e-02 	-4.890190e-01 	 1.487530e-02 	-4.739030e-01 	 -7.903230e-04 	-4.890190e-01 	 1.659460e-02 	-5.041310e-01 	 2.220330e-02 	-4.890190e-01 	 1.562200e-02 	-4.739030e-01 	 -1.240040e-03 	-4.890190e-01 	 1.563390e-02 	-5.041310e-01 	 2.228480e-02 	-4.890190e-01 	 1.673710e-02 	-4.739030e-01 	 -5.492110e-04 	-4.890190e-01 	 1.501090e-02 	-5.041310e-01 	 1.904430e-02 	-4.890190e-01 	 8.497060e-03 	-4.739030e-01 	 -8.310610e-04 	-4.890190e-01 	 8.425180e-03 	 
-4.881270e-01 	 7.315360e-03 	-5.032490e-01 	 1.842070e-02 	-4.881270e-01 	 1.419700e-02 	-4.730020e-01 	 -1.034210e-03 	-4.881270e-01 	 1.593900e-02 	-5.032490e-01 	 2.166570e-02 	-4.881270e-01 	 1.489780e-02 	-4.730020e-01 	 -1.416790e-03 	-4.881270e-01 	 1.490610e-02 	-5.032490e-01 	 2.174820e-02 	-4.881270e-01 	 1.608810e-02 	-4.730020e-01 	 -8.377360e-04 	-4.881270e-01 	 1.433490e-02 	-5.032490e-01 	 1.836960e-02 	-4.881270e-01 	 7.387430e-03 	-4.730020e-01 	 -6.884130e-04 	-4.881270e-01 	 7.315360e-03 	 
-4.872210e-01 	 6.220460e-03 	-5.023520e-01 	 1.774240e-02 	-4.872210e-01 	 1.352360e-02 	-4.720860e-01 	 -1.247960e-03 	-4.872210e-01 	 1.527960e-02 	-5.023520e-01 	 2.112410e-02 	-4.872210e-01 	 1.416470e-02 	-4.720860e-01 	 -1.495010e-03 	-4.872210e-01 	 1.416980e-02 	-5.023520e-01 	 2.120770e-02 	-4.872210e-01 	 1.543540e-02 	-4.720860e-01 	 -1.108380e-03 	-4.872210e-01 	 1.366370e-02 	-5.023520e-01 	 1.768290e-02 	-4.872210e-01 	 6.293930e-03 	-4.720860e-01 	 -5.791950e-04 	-4.872210e-01 	 6.220460e-03 	 
-4.863000e-01 	 5.171570e-03 	-5.014400e-01 	 1.706680e-02 	-4.863000e-01 	 1.286020e-02 	-4.711560e-01 	 -1.397980e-03 	-4.863000e-01 	 1.461730e-02 	-5.014400e-01 	 2.059270e-02 	-4.863000e-01 	 1.342490e-02 	-4.711560e-01 	 -1.426690e-03 	-4.863000e-01 	 1.342650e-02 	-5.014400e-01 	 2.067710e-02 	-4.863000e-01 	 1.478080e-02 	-4.711560e-01 	 -1.355820e-03 	-4.863000e-01 	 1.300160e-02 	-5.014400e-01 	 1.699780e-02 	-4.863000e-01 	 5.248090e-03 	-4.711560e-01 	 -4.809070e-04 	-4.863000e-01 	 5.171570e-03 	 
-4.853620e-01 	 4.205420e-03 	-5.005100e-01 	 1.637440e-02 	-4.853620e-01 	 1.220390e-02 	-4.702090e-01 	 -1.437340e-03 	-4.853620e-01 	 1.394730e-02 	-5.005100e-01 	 2.004940e-02 	-4.853620e-01 	 1.267400e-02 	-4.702090e-01 	 -1.273380e-03 	-4.853620e-01 	 1.267260e-02 	-5.005100e-01 	 2.013440e-02 	-4.853620e-01 	 1.411900e-02 	-4.702090e-01 	 -1.520950e-03 	-4.853620e-01 	 1.234590e-02 	-5.005100e-01 	 1.629460e-02 	-4.853620e-01 	 4.287090e-03 	-4.702090e-01 	 -4.101220e-04 	-4.853620e-01 	 4.205420e-03 	 
-4.844060e-01 	 3.372170e-03 	-4.995620e-01 	 1.569590e-02 	-4.844060e-01 	 1.156390e-02 	-4.692440e-01 	 -1.364420e-03 	-4.844060e-01 	 1.327840e-02 	-4.995620e-01 	 1.953230e-02 	-4.844060e-01 	 1.192290e-02 	-4.692440e-01 	 -1.097630e-03 	-4.844060e-01 	 1.191880e-02 	-4.995620e-01 	 1.961780e-02 	-4.844060e-01 	 1.345820e-02 	-4.692440e-01 	 -1.555520e-03 	-4.844060e-01 	 1.170640e-02 	-4.995620e-01 	 1.560380e-02 	-4.844060e-01 	 3.462420e-03 	-4.692440e-01 	 -3.652950e-04 	-4.844060e-01 	 3.372170e-03 	 
-4.834310e-01 	 2.701300e-03 	-4.985950e-01 	 1.502540e-02 	-4.834310e-01 	 1.094530e-02 	-4.682610e-01 	 -1.227380e-03 	-4.834310e-01 	 1.261640e-02 	-4.985950e-01 	 1.903480e-02 	-4.834310e-01 	 1.118130e-02 	-4.682610e-01 	 -9.218780e-04 	-4.834310e-01 	 1.117350e-02 	-4.985950e-01 	 1.912070e-02 	-4.834310e-01 	 1.280330e-02 	-4.682610e-01 	 -1.474120e-03 	-4.834310e-01 	 1.108830e-02 	-4.985950e-01 	 1.491910e-02 	-4.834310e-01 	 2.801660e-03 	-4.682610e-01 	 -3.147160e-04 	-4.834310e-01 	 2.701300e-03 	 
-4.824350e-01 	 2.169570e-03 	-4.976070e-01 	 1.434440e-02 	-4.824350e-01 	 1.034540e-02 	-4.672590e-01 	 -1.082660e-03 	-4.824350e-01 	 1.195990e-02 	-4.976070e-01 	 1.853590e-02 	-4.824350e-01 	 1.044950e-02 	-4.672590e-01 	 -7.601420e-04 	-4.824350e-01 	 1.043650e-02 	-4.976070e-01 	 1.862180e-02 	-4.824350e-01 	 1.215220e-02 	-4.672590e-01 	 -1.330630e-03 	-4.824350e-01 	 1.048890e-02 	-4.976070e-01 	 1.422180e-02 	-4.824350e-01 	 2.280080e-03 	-4.672590e-01 	 -2.586930e-04 	-4.824350e-01 	 2.169570e-03 	 
-4.814190e-01 	 1.715840e-03 	-4.965970e-01 	 1.367350e-02 	-4.814190e-01 	 9.774930e-03 	-4.662350e-01 	 -9.416660e-04 	-4.814190e-01 	 1.132200e-02 	-4.965970e-01 	 1.806220e-02 	-4.814190e-01 	 9.734300e-03 	-4.662350e-01 	 -6.078000e-04 	-4.814190e-01 	 9.714990e-03 	-4.965970e-01 	 1.814830e-02 	-4.814190e-01 	 1.151830e-02 	-4.662350e-01 	 -1.146260e-03 	-4.814190e-01 	 9.917320e-03 	-4.965970e-01 	 1.353230e-02 	-4.814190e-01 	 1.836260e-03 	-4.662350e-01 	 -1.958730e-04 	-4.814190e-01 	 1.715840e-03 	 
-4.803800e-01 	 1.263300e-03 	-4.955640e-01 	 1.300380e-02 	-4.803800e-01 	 9.232920e-03 	-4.651890e-01 	 -7.943760e-04 	-4.803800e-01 	 1.069910e-02 	-4.955640e-01 	 1.760470e-02 	-4.803800e-01 	 9.022510e-03 	-4.651890e-01 	 -4.707490e-04 	-4.803800e-01 	 8.996760e-03 	-4.955640e-01 	 1.769100e-02 	-4.803800e-01 	 1.089990e-02 	-4.651890e-01 	 -9.330860e-04 	-4.803800e-01 	 9.370370e-03 	-4.955640e-01 	 1.284180e-02 	-4.803800e-01 	 1.395060e-03 	-4.651890e-01 	 -9.188600e-05 	-4.803800e-01 	 1.263300e-03 	 
-4.793170e-01 	 7.764260e-04 	-4.945070e-01 	 1.233580e-02 	-4.793170e-01 	 8.730760e-03 	-4.641200e-01 	 -6.122550e-04 	-4.793170e-01 	 1.009630e-02 	-4.945070e-01 	 1.716610e-02 	-4.793170e-01 	 8.314190e-03 	-4.641200e-01 	 -3.503550e-04 	-4.793170e-01 	 8.282610e-03 	-4.945070e-01 	 1.725260e-02 	-4.793170e-01 	 1.030460e-02 	-4.641200e-01 	 -7.021850e-04 	-4.793170e-01 	 8.858400e-03 	-4.945070e-01 	 1.215070e-02 	-4.793170e-01 	 9.241680e-04 	-4.641200e-01 	 6.848490e-05 	-4.793170e-01 	 7.764260e-04 	 
-4.782300e-01 	 2.777520e-04 	-4.934250e-01 	 1.166860e-02 	-4.782300e-01 	 8.271060e-03 	-4.630280e-01 	 -3.743870e-04 	-4.782300e-01 	 9.506250e-03 	-4.934250e-01 	 1.674720e-02 	-4.782300e-01 	 7.614100e-03 	-4.630280e-01 	 -2.421550e-04 	-4.782300e-01 	 7.577210e-03 	-4.934250e-01 	 1.683350e-02 	-4.782300e-01 	 9.726470e-03 	-4.630280e-01 	 -4.656970e-04 	-4.782300e-01 	 8.384880e-03 	-4.934250e-01 	 1.145760e-02 	-4.782300e-01 	 4.459140e-04 	-4.630280e-01 	 2.473710e-04 	-4.782300e-01 	 2.777520e-04 	 
-4.771170e-01 	 -1.694250e-04 	-4.923170e-01 	 1.099590e-02 	-4.771170e-01 	 7.852640e-03 	-4.619100e-01 	 -9.517310e-05 	-4.771170e-01 	 8.921470e-03 	-4.923170e-01 	 1.634200e-02 	-4.771170e-01 	 6.941160e-03 	-4.619100e-01 	 -1.476350e-04 	-4.771170e-01 	 6.899540e-03 	-4.923170e-01 	 1.642780e-02 	-4.771170e-01 	 9.156230e-03 	-4.619100e-01 	 -2.477740e-04 	-4.771170e-01 	 7.950960e-03 	-4.923170e-01 	 1.075620e-02 	-4.771170e-01 	 2.051790e-05 	-4.619100e-01 	 4.491010e-04 	-4.771170e-01 	 -1.694250e-04 	 
-4.759770e-01 	 -5.012770e-04 	-4.911820e-01 	 1.032110e-02 	-4.759770e-01 	 7.472670e-03 	-4.607660e-01 	 1.896770e-04 	-4.759770e-01 	 8.342860e-03 	-4.911820e-01 	 1.595790e-02 	-4.759770e-01 	 6.322300e-03 	-4.607660e-01 	 -5.899430e-05 	-4.759770e-01 	 6.276370e-03 	-4.911820e-01 	 1.604290e-02 	-4.759770e-01 	 8.590140e-03 	-4.607660e-01 	 -6.459790e-05 	-4.759770e-01 	 7.555300e-03 	-4.911820e-01 	 1.005010e-02 	-4.759770e-01 	 -2.948300e-04 	-4.607660e-01 	 7.124350e-04 	-4.759770e-01 	 -5.012770e-04 	 
-4.748110e-01 	 -6.890650e-04 	-4.900180e-01 	 9.640350e-03 	-4.748110e-01 	 7.126810e-03 	-4.595950e-01 	 4.369000e-04 	-4.748110e-01 	 7.781140e-03 	-4.900180e-01 	 1.559220e-02 	-4.748110e-01 	 5.775910e-03 	-4.595950e-01 	 2.363430e-05 	-4.748110e-01 	 5.726140e-03 	-4.900180e-01 	 1.567650e-02 	-4.748110e-01 	 8.033040e-03 	-4.595950e-01 	 9.557290e-05 	-4.748110e-01 	 7.193440e-03 	-4.900180e-01 	 9.336340e-03 	-4.748110e-01 	 -4.780370e-04 	-4.595950e-01 	 1.016260e-03 	-4.748110e-01 	 -6.890650e-04 	 
-4.736150e-01 	 -7.434400e-04 	-4.888260e-01 	 8.954030e-03 	-4.736150e-01 	 6.810870e-03 	-4.583970e-01 	 6.331440e-04 	-4.736150e-01 	 7.253500e-03 	-4.888260e-01 	 1.524770e-02 	-4.736150e-01 	 5.300320e-03 	-4.583970e-01 	 8.995100e-05 	-4.736150e-01 	 5.247350e-03 	-4.888260e-01 	 1.533150e-02 	-4.736150e-01 	 7.498540e-03 	-4.583970e-01 	 2.645990e-04 	-4.736150e-01 	 6.859410e-03 	-4.888260e-01 	 8.616120e-03 	-4.736150e-01 	 -5.430770e-04 	-4.583970e-01 	 1.325980e-03 	-4.736150e-01 	 -7.434400e-04 	 
-4.723900e-01 	 -6.993060e-04 	-4.876040e-01 	 8.260320e-03 	-4.723900e-01 	 6.525210e-03 	-4.571700e-01 	 7.948830e-04 	-4.723900e-01 	 6.778490e-03 	-4.876040e-01 	 1.492190e-02 	-4.723900e-01 	 4.874640e-03 	-4.571700e-01 	 1.507630e-04 	-4.723900e-01 	 4.819340e-03 	-4.876040e-01 	 1.500560e-02 	-4.723900e-01 	 7.006550e-03 	-4.571700e-01 	 4.468970e-04 	-4.723900e-01 	 6.551510e-03 	-4.876040e-01 	 7.888330e-03 	-4.723900e-01 	 -5.272230e-04 	-4.571700e-01 	 1.618330e-03 	-4.723900e-01 	 -6.993060e-04 	 
-4.711350e-01 	 -5.938410e-04 	-4.863500e-01 	 7.558800e-03 	-4.711350e-01 	 6.268770e-03 	-4.559130e-01 	 9.298570e-04 	-4.711350e-01 	 6.360300e-03 	-4.863500e-01 	 1.461310e-02 	-4.711350e-01 	 4.463930e-03 	-4.559130e-01 	 2.245480e-04 	-4.711350e-01 	 4.406960e-03 	-4.863500e-01 	 1.469680e-02 	-4.711350e-01 	 6.566830e-03 	-4.559130e-01 	 6.182590e-04 	-4.711350e-01 	 6.267260e-03 	-4.863500e-01 	 7.153600e-03 	-4.711350e-01 	 -4.711180e-04 	-4.559130e-01 	 1.804710e-03 	-4.711350e-01 	 -5.938410e-04 	 
-4.698490e-01 	 -4.532890e-04 	-4.850650e-01 	 6.853650e-03 	-4.698490e-01 	 6.044360e-03 	-4.546260e-01 	 1.047180e-03 	-4.698490e-01 	 5.990840e-03 	-4.850650e-01 	 1.432550e-02 	-4.698490e-01 	 4.038280e-03 	-4.546260e-01 	 2.976760e-04 	-4.698490e-01 	 3.980130e-03 	-4.850650e-01 	 1.440920e-02 	-4.698490e-01 	 6.178770e-03 	-4.546260e-01 	 7.607380e-04 	-4.698490e-01 	 6.008600e-03 	-4.850650e-01 	 6.418170e-03 	-4.698490e-01 	 -4.028560e-04 	-4.546260e-01 	 1.784820e-03 	-4.698490e-01 	 -4.532890e-04 	 
-4.685310e-01 	 -2.903050e-04 	-4.837470e-01 	 6.148260e-03 	-4.685310e-01 	 5.841960e-03 	-4.533070e-01 	 1.169830e-03 	-4.685310e-01 	 5.638190e-03 	-4.837470e-01 	 1.405800e-02 	-4.685310e-01 	 3.573940e-03 	-4.533070e-01 	 3.674190e-04 	-4.685310e-01 	 3.515410e-03 	-4.837470e-01 	 1.414140e-02 	-4.685310e-01 	 5.816080e-03 	-4.533070e-01 	 8.694820e-04 	-4.685310e-01 	 5.765670e-03 	-4.837470e-01 	 5.689090e-03 	-4.685310e-01 	 -3.295110e-04 	-4.533070e-01 	 1.604960e-03 	-4.685310e-01 	 -2.903050e-04 	 
-4.671810e-01 	 -1.057260e-04 	-4.823960e-01 	 5.450840e-03 	-4.671810e-01 	 5.659140e-03 	-4.519570e-01 	 1.309980e-03 	-4.671810e-01 	 5.277810e-03 	-4.823960e-01 	 1.381230e-02 	-4.671810e-01 	 3.074180e-03 	-4.519570e-01 	 4.860950e-04 	-4.671810e-01 	 3.015920e-03 	-4.823960e-01 	 1.389480e-02 	-4.671810e-01 	 5.455360e-03 	-4.519570e-01 	 9.450160e-04 	-4.671810e-01 	 5.536350e-03 	-4.823960e-01 	 4.978290e-03 	-4.671810e-01 	 -2.316530e-04 	-4.519570e-01 	 1.423260e-03 	-4.671810e-01 	 -1.057260e-04 	 
-4.657970e-01 	 1.068840e-04 	-4.810110e-01 	 4.769610e-03 	-4.657970e-01 	 5.495380e-03 	-4.505730e-01 	 1.444170e-03 	-4.657970e-01 	 4.895320e-03 	-4.810110e-01 	 1.357920e-02 	-4.657970e-01 	 2.560530e-03 	-4.505730e-01 	 6.718420e-04 	-4.657970e-01 	 2.503450e-03 	-4.810110e-01 	 1.366020e-02 	-4.657970e-01 	 5.078070e-03 	-4.505730e-01 	 9.986950e-04 	-4.657970e-01 	 5.320330e-03 	-4.810110e-01 	 4.296720e-03 	-4.657970e-01 	 -7.357430e-05 	-4.505730e-01 	 1.310230e-03 	-4.657970e-01 	 1.068840e-04 	 
-4.643780e-01 	 3.487810e-04 	-4.795910e-01 	 4.124910e-03 	-4.643780e-01 	 5.339070e-03 	-4.491560e-01 	 1.539620e-03 	-4.643780e-01 	 4.479310e-03 	-4.795910e-01 	 1.337460e-02 	-4.643780e-01 	 2.056940e-03 	-4.491560e-01 	 8.404770e-04 	-4.643780e-01 	 2.004220e-03 	-4.795910e-01 	 1.345390e-02 	-4.643780e-01 	 4.664980e-03 	-4.491560e-01 	 1.058650e-03 	-4.643780e-01 	 5.105840e-03 	-4.795910e-01 	 3.664780e-03 	-4.643780e-01 	 1.668120e-04 	-4.491560e-01 	 1.209810e-03 	-4.643780e-01 	 3.487810e-04 	 
