"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-4.29057e-01	-5.91946e-01	1.04323e+00	6.17865e-01	6.48289e-01	1.11462e+00	1.39272e-02	1.42567e-02	3.96618e-03	-4.46050e-03	1.18989e-03	-3.87895e-04	1	0.00000e+00	4.50000e-01	1.50000e-01	-1.10000e-01
-5.63514e-01	-5.05145e-01	1.10456e+00	6.59783e-01	6.48287e-01	9.79163e-01	1.38590e-02	1.41261e-02	3.93243e-03	-4.49131e-03	1.15405e-03	-4.58114e-04	1	1.10000e-03	4.50000e-01	1.50000e-01	-1.08900e-01
-6.97972e-01	-4.18343e-01	1.16588e+00	7.01701e-01	6.48286e-01	8.43707e-01	1.37909e-02	1.39955e-02	3.89867e-03	-4.52212e-03	1.11822e-03	-5.28334e-04	1	2.20000e-03	4.50000e-01	1.50000e-01	-1.07800e-01
-8.90192e-01	-4.17889e-01	1.16831e+00	6.82527e-01	6.48281e-01	7.36423e-01	1.37488e-02	1.39200e-02	3.88713e-03	-4.49914e-03	1.05103e-03	-6.13476e-04	1	3.30000e-03	4.50000e-01	1.50000e-01	-1.06700e-01
-1.08241e+00	-4.17435e-01	1.17075e+00	6.63354e-01	6.48276e-01	6.29138e-01	1.37067e-02	1.38444e-02	3.87560e-03	-4.47616e-03	9.83834e-04	-6.98618e-04	1	4.40000e-03	4.50000e-01	1.50000e-01	-1.05600e-01
-1.21470e+00	-5.44132e-01	1.15940e+00	6.08308e-01	6.48272e-01	5.99787e-01	1.37104e-02	1.38173e-02	3.88519e-03	-4.46469e-03	9.23008e-04	-7.81032e-04	1	5.50000e-03	4.50000e-01	1.50000e-01	-1.04500e-01
-1.34698e+00	-6.70830e-01	1.14806e+00	5.53261e-01	6.48268e-01	5.70436e-01	1.37140e-02	1.37901e-02	3.89478e-03	-4.45322e-03	8.62181e-04	-8.63447e-04	1	6.60000e-03	4.50000e-01	1.50000e-01	-1.03400e-01
-1.41983e+00	-7.63274e-01	9.37433e-01	5.14774e-01	6.48253e-01	5.15323e-01	1.37864e-02	1.38502e-02	3.93655e-03	-4.43100e-03	8.20734e-04	-9.18690e-04	1	7.70000e-03	4.50000e-01	1.50000e-01	-1.02300e-01
-1.49268e+00	-8.55719e-01	7.26807e-01	4.76286e-01	6.48239e-01	4.60211e-01	1.38587e-02	1.39104e-02	3.97833e-03	-4.40877e-03	7.79286e-04	-9.73933e-04	1	8.80000e-03	4.50000e-01	1.50000e-01	-1.01200e-01
-1.62117e+00	-7.73519e-01	3.91825e-01	4.91915e-01	6.48212e-01	4.02313e-01	1.39465e-02	1.40274e-02	4.03961e-03	-4.36762e-03	7.46979e-04	-9.93223e-04	1	9.90000e-03	4.50000e-01	1.50000e-01	-1.00100e-01
