"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
6.07937e-01	3.15407e-01	5.86855e-01	-1.45322e+00	6.55735e-01	-6.20545e-01	7.70262e-03	8.13002e-03	3.30990e-03	1.72965e-03	-2.48656e-04	-7.60850e-04	1	0.00000e+00	3.50000e-01	2.50000e-01	-1.10000e-01
6.04214e-01	2.81495e-01	4.05577e-01	-1.41386e+00	6.55808e-01	-4.99138e-01	7.62774e-03	8.15884e-03	3.24199e-03	1.64616e-03	-1.75604e-04	-7.15463e-04	1	2.20000e-03	3.50000e-01	2.50000e-01	-1.07800e-01
5.65561e-01	2.74490e-01	2.84366e-01	-1.41025e+00	6.55876e-01	-5.49112e-01	7.52557e-03	8.12594e-03	3.20826e-03	1.51701e-03	-6.85850e-05	-6.53187e-04	1	4.40000e-03	3.50000e-01	2.50000e-01	-1.05600e-01
5.91300e-01	1.47000e-01	2.41085e-01	-1.48705e+00	6.55931e-01	-6.25007e-01	7.43203e-03	8.12199e-03	3.21901e-03	1.36987e-03	4.51810e-05	-5.52821e-04	1	6.60000e-03	3.50000e-01	2.50000e-01	-1.03400e-01
9.05836e-01	-9.73959e-02	1.70191e-01	-1.67152e+00	6.55971e-01	-3.99626e-01	7.38047e-03	8.18398e-03	3.27399e-03	1.20187e-03	1.41164e-04	-4.22496e-04	1	8.80000e-03	3.50000e-01	2.50000e-01	-1.01200e-01
1.56281e+00	-2.41925e-01	2.48776e-01	-1.93847e+00	6.55988e-01	-2.45768e-01	7.44445e-03	8.24458e-03	3.36446e-03	1.01768e-03	2.10925e-04	-2.99412e-04	1	1.10000e-02	3.50000e-01	2.50000e-01	-9.90000e-02
2.36811e+00	-2.51714e-01	7.23017e-01	-2.20138e+00	6.55978e-01	-2.06386e-01	7.66764e-03	8.23507e-03	3.46458e-03	8.58091e-04	2.51785e-04	-2.24372e-04	1	1.32000e-02	3.50000e-01	2.50000e-01	-9.68000e-02
3.24020e+00	-2.79519e-01	1.38180e+00	-2.39611e+00	6.55948e-01	-2.23004e-01	8.01753e-03	8.20174e-03	3.54120e-03	7.64843e-04	2.57031e-04	-2.11233e-04	1	1.54000e-02	3.50000e-01	2.50000e-01	-9.46000e-02
3.87780e+00	-3.44521e-01	1.73632e+00	-2.53136e+00	6.55920e-01	-2.34915e-01	8.40357e-03	8.19105e-03	3.57718e-03	7.14087e-04	2.41212e-04	-2.40132e-04	1	1.76000e-02	3.50000e-01	2.50000e-01	-9.24000e-02
4.01272e+00	-3.50947e-01	1.60725e+00	-2.63442e+00	6.55909e-01	-2.20798e-01	8.74072e-03	8.16608e-03	3.57819e-03	6.87236e-04	2.39753e-04	-2.76006e-04	1	1.98000e-02	3.50000e-01	2.50000e-01	-9.02000e-02
3.84584e+00	-2.68089e-01	1.20523e+00	-2.71403e+00	6.55914e-01	-2.01226e-01	9.02689e-03	8.07752e-03	3.55707e-03	7.59153e-04	2.47127e-04	-2.85277e-04	1	2.20000e-02	3.50000e-01	2.50000e-01	-8.80000e-02
3.63649e+00	-1.11143e-01	7.98983e-01	-2.76615e+00	6.55929e-01	-1.96557e-01	9.24353e-03	7.92706e-03	3.51884e-03	9.32091e-04	2.34128e-04	-2.55125e-04	1	2.42000e-02	3.50000e-01	2.50000e-01	-8.58000e-02
3.37654e+00	6.04027e-02	4.56103e-01	-2.76522e+00	6.55946e-01	-2.07767e-01	9.30543e-03	7.81445e-03	3.46872e-03	1.11337e-03	2.11782e-04	-1.99713e-04	1	2.64000e-02	3.50000e-01	2.50000e-01	-8.36000e-02
3.03074e+00	1.30123e-01	1.25554e-01	-2.68868e+00	6.55965e-01	-2.27594e-01	9.14824e-03	7.85280e-03	3.42108e-03	1.27976e-03	2.00653e-04	-1.33192e-04	1	2.86000e-02	3.50000e-01	2.50000e-01	-8.14000e-02
