"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
1.40262e-01	-1.27686e-01	1.87265e-01	-9.16178e-01	6.70185e-01	-1.08550e+00	1.47533e-03	1.88610e-03	1.42375e-03	-1.42514e-04	-1.66313e-04	1.62756e-04	1	0.00000e+00	1.50000e-01	1.50000e-01	-1.10000e-01
1.53114e-01	1.33336e-01	2.73111e-01	-9.44130e-01	6.70164e-01	-1.13860e+00	1.46529e-03	1.90180e-03	1.45048e-03	-1.09271e-04	-1.82048e-04	1.52339e-04	1	1.10000e-03	1.50000e-01	1.50000e-01	-1.08900e-01
1.65966e-01	3.94360e-01	3.58958e-01	-9.72082e-01	6.70143e-01	-1.19171e+00	1.45525e-03	1.91750e-03	1.47722e-03	-7.60277e-05	-1.97784e-04	1.41922e-04	1	2.20000e-03	1.50000e-01	1.50000e-01	-1.07800e-01
2.08011e-01	6.37427e-01	4.76748e-01	-9.84900e-01	6.70132e-01	1.51958e+02	1.46865e-03	1.90847e-03	1.49815e-03	-4.04965e-05	-2.01922e-04	1.46152e-04	1	3.30000e-03	1.50000e-01	1.50000e-01	-1.06700e-01
2.50056e-01	8.80496e-01	5.94538e-01	-9.97718e-01	6.70122e-01	3.05109e+02	1.48205e-03	1.89945e-03	1.51908e-03	-4.96513e-06	-2.06060e-04	1.50381e-04	1	4.40000e-03	1.50000e-01	1.50000e-01	-1.05600e-01
2.35049e-01	8.79095e-01	5.16555e-01	-9.96204e-01	6.70122e-01	1.52211e+02	1.50095e-03	1.87629e-03	1.52246e-03	1.16738e-05	-1.97398e-04	1.64782e-04	1	5.50000e-03	1.50000e-01	1.50000e-01	-1.04500e-01
2.20042e-01	8.77694e-01	4.38572e-01	-9.94689e-01	6.70123e-01	-6.86792e-01	1.51985e-03	1.85313e-03	1.52585e-03	2.83128e-05	-1.88735e-04	1.79183e-04	1	6.60000e-03	1.50000e-01	1.50000e-01	-1.03400e-01
1.28197e-01	6.67153e-01	2.53701e-01	-9.51862e-01	6.70129e-01	-3.52489e+00	1.51891e-03	1.85648e-03	1.51405e-03	3.02745e-05	-1.73030e-04	1.94952e-04	1	7.70000e-03	1.50000e-01	1.50000e-01	-1.02300e-01
3.63514e-02	4.56609e-01	6.88284e-02	-9.09034e-01	6.70134e-01	-6.36301e+00	1.51796e-03	1.85983e-03	1.50225e-03	3.22362e-05	-1.57325e-04	2.10721e-04	1	8.80000e-03	1.50000e-01	1.50000e-01	-1.01200e-01
-7.64610e-02	2.99101e-01	3.52289e-02	-8.23561e-01	6.70141e-01	-6.43130e+00	1.51838e-03	1.89703e-03	1.48531e-03	2.42907e-05	-1.42237e-04	2.25665e-04	1	9.90000e-03	1.50000e-01	1.50000e-01	-1.00100e-01
-1.89274e-01	1.41591e-01	1.62923e-03	-7.38087e-01	6.70147e-01	-6.49959e+00	1.51880e-03	1.93424e-03	1.46836e-03	1.63451e-05	-1.27150e-04	2.40609e-04	1	1.10000e-02	1.50000e-01	1.50000e-01	-9.90000e-02
-2.86145e-01	1.20334e-01	1.20340e-01	-6.61191e-01	6.70149e-01	-3.00008e+00	1.53265e-03	1.96764e-03	1.45678e-03	-7.17960e-06	-1.17690e-04	2.52689e-04	1	1.21000e-02	1.50000e-01	1.50000e-01	-9.79000e-02
-3.83017e-01	9.90766e-02	2.39053e-01	-5.84294e-01	6.70152e-01	4.99457e-01	1.54651e-03	2.00103e-03	1.44520e-03	-3.07045e-05	-1.08230e-04	2.64769e-04	1	1.32000e-02	1.50000e-01	1.50000e-01	-9.68000e-02
-3.64766e-01	1.03504e-01	2.87091e-01	-5.67912e-01	6.70147e-01	5.11625e-01	1.56899e-03	1.99972e-03	1.44893e-03	-5.96917e-05	-1.02857e-04	2.66621e-04	1	1.43000e-02	1.50000e-01	1.50000e-01	-9.57000e-02
-3.46516e-01	1.07931e-01	3.35129e-01	-5.51530e-01	6.70143e-01	5.23793e-01	1.59147e-03	1.99840e-03	1.45265e-03	-8.86791e-05	-9.74846e-05	2.68474e-04	1	1.54000e-02	1.50000e-01	1.50000e-01	-9.46000e-02
-2.24031e-01	9.39577e-02	2.46464e-01	-5.87492e-01	6.70134e-01	9.45454e-01	1.63012e-03	1.96740e-03	1.47404e-03	-1.12024e-04	-9.16999e-05	2.49430e-04	1	1.65000e-02	1.50000e-01	1.50000e-01	-9.35000e-02
