"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
1.61190e+00	-1.01000e+00	-1.76768e+00	-3.64520e+00	6.72387e-01	5.38300e-01	7.96776e-03	2.86549e-03	4.84197e-03	-5.09605e-04	2.08145e-04	3.88811e-04	1	0.00000e+00	-1.00000e-01	2.50000e-01	-1.10000e-01
2.69499e+00	-1.33873e+00	-1.81172e+00	-3.57855e+00	6.72411e-01	-1.43688e+00	7.84162e-03	2.81095e-03	4.72040e-03	-4.53371e-04	1.37516e-04	4.62184e-04	1	2.20000e-03	-1.00000e-01	2.50000e-01	-1.07800e-01
3.53917e+00	-1.43137e+00	-2.26098e+00	-3.51705e+00	6.72461e-01	-8.81620e-01	7.84654e-03	2.72001e-03	4.60252e-03	-4.30637e-04	6.30413e-05	4.84109e-04	1	4.40000e-03	-1.00000e-01	2.50000e-01	-1.05600e-01
3.77561e+00	-1.50621e+00	-2.71982e+00	-3.41874e+00	6.72522e-01	-8.91665e-01	7.97570e-03	2.56483e-03	4.48045e-03	-4.78132e-04	-1.87360e-05	4.44493e-04	1	6.60000e-03	-1.00000e-01	2.50000e-01	-1.03400e-01
3.28289e+00	-1.67443e+00	-2.48492e+00	-3.23041e+00	6.72599e-01	-9.49917e-01	8.26876e-03	2.35231e-03	4.35398e-03	-5.88900e-04	-8.11240e-05	3.60579e-04	1	8.80000e-03	-1.00000e-01	2.50000e-01	-1.01200e-01
2.39671e+00	-1.57010e+00	-2.02766e+00	-2.96344e+00	6.72704e-01	-1.09205e+00	8.68845e-03	2.21101e-03	4.22998e-03	-7.46389e-04	-1.48603e-04	2.53103e-04	1	1.10000e-02	-1.00000e-01	2.50000e-01	-9.90000e-02
1.33538e+00	-1.07469e+00	-2.14374e+00	-2.69388e+00	6.72823e-01	-2.77416e+00	9.03158e-03	2.15636e-03	4.11576e-03	-9.40150e-04	-2.69127e-04	1.54604e-04	1	1.32000e-02	-1.00000e-01	2.50000e-01	-9.68000e-02
2.65651e-01	-5.40126e-01	-2.30588e+00	-2.45478e+00	6.72936e-01	2.22850e+00	9.12269e-03	2.13085e-03	4.02847e-03	-1.17275e-03	-4.26514e-04	1.08526e-04	1	1.54000e-02	-1.00000e-01	2.50000e-01	-9.46000e-02
-1.06159e+00	-8.28910e-02	-1.70179e+00	-2.20398e+00	6.73038e-01	3.16379e+00	9.08020e-03	2.10660e-03	3.97911e-03	-1.28376e-03	-5.72707e-04	9.31453e-05	1	1.76000e-02	-1.00000e-01	2.50000e-01	-9.24000e-02
-2.60339e+00	2.91701e-01	-6.20937e-01	-1.96363e+00	6.73128e-01	6.94482e-01	8.99933e-03	2.06714e-03	3.96908e-03	-1.25466e-03	-6.80717e-04	7.00625e-05	1	1.98000e-02	-1.00000e-01	2.50000e-01	-9.02000e-02
