"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-7.36007e-01	-1.51337e+00	3.77917e-01	1.94817e+00	6.67288e-01	-1.83641e+00	1.49391e-02	4.33324e-02	2.63861e-03	-2.56858e-03	9.98341e-04	-8.84337e-04	1	0.00000e+00	7.00000e-01	1.50000e-01	-1.10000e-01
-5.53038e-01	-1.05502e+00	3.28477e-01	2.02460e+00	6.67276e-01	-7.23269e-01	1.47678e-02	4.32154e-02	2.61670e-03	-2.79222e-03	1.02769e-03	-9.21823e-04	1	1.10000e-03	7.00000e-01	1.50000e-01	-1.08900e-01
-3.70068e-01	-5.96663e-01	2.79036e-01	2.10103e+00	6.67264e-01	3.89881e-01	1.45965e-02	4.30983e-02	2.59479e-03	-3.01587e-03	1.05705e-03	-9.59310e-04	1	2.20000e-03	7.00000e-01	1.50000e-01	-1.07800e-01
-6.38910e-02	-7.90840e-02	1.75010e-01	2.15757e+00	6.67231e-01	1.74270e-02	1.44329e-02	4.30146e-02	2.58542e-03	-3.14201e-03	1.08783e-03	-9.99155e-04	1	3.30000e-03	7.00000e-01	1.50000e-01	-1.06700e-01
2.42288e-01	4.38498e-01	7.09828e-02	2.21411e+00	6.67199e-01	-3.55030e-01	1.42693e-02	4.29308e-02	2.57605e-03	-3.26816e-03	1.11862e-03	-1.03900e-03	1	4.40000e-03	7.00000e-01	1.50000e-01	-1.05600e-01
4.68242e-01	7.37356e-01	-2.56202e-03	2.24937e+00	6.67139e-01	-1.41347e+00	1.41460e-02	4.28877e-02	2.58881e-03	-3.31452e-03	1.14159e-03	-1.07409e-03	1	5.50000e-03	7.00000e-01	1.50000e-01	-1.04500e-01
6.94197e-01	1.03622e+00	-7.61074e-02	2.28464e+00	6.67078e-01	-2.47191e+00	1.40228e-02	4.28446e-02	2.60156e-03	-3.36089e-03	1.16457e-03	-1.10918e-03	1	6.60000e-03	7.00000e-01	1.50000e-01	-1.03400e-01
7.36556e-01	1.10943e+00	-6.88019e-02	2.31394e+00	6.66992e-01	-2.04002e+00	1.39517e-02	4.28605e-02	2.64377e-03	-3.39083e-03	1.17347e-03	-1.14122e-03	1	7.70000e-03	7.00000e-01	1.50000e-01	-1.02300e-01
7.78916e-01	1.18265e+00	-6.14963e-02	2.34324e+00	6.66905e-01	-1.60812e+00	1.38805e-02	4.28765e-02	2.68598e-03	-3.42076e-03	1.18236e-03	-1.17326e-03	1	8.80000e-03	7.00000e-01	1.50000e-01	-1.01200e-01
6.71469e-01	1.20058e+00	4.56378e-02	2.35626e+00	6.66799e-01	-1.99911e+00	1.38464e-02	4.29104e-02	2.75414e-03	-3.43238e-03	1.18399e-03	-1.20511e-03	1	9.90000e-03	7.00000e-01	1.50000e-01	-1.00100e-01
5.64022e-01	1.21851e+00	1.52773e-01	2.36927e+00	6.66693e-01	-2.39010e+00	1.38123e-02	4.29443e-02	2.82230e-03	-3.44400e-03	1.18561e-03	-1.23697e-03	1	1.10000e-02	7.00000e-01	1.50000e-01	-9.90000e-02
3.77014e-01	1.27302e+00	2.66087e-01	2.35680e+00	6.66583e-01	-1.53561e+00	1.37839e-02	4.29498e-02	2.90542e-03	-3.40130e-03	1.17660e-03	-1.26447e-03	1	1.21000e-02	7.00000e-01	1.50000e-01	-9.79000e-02
1.90005e-01	1.32753e+00	3.79403e-01	2.34432e+00	6.66473e-01	-6.81111e-01	1.37555e-02	4.29553e-02	2.98854e-03	-3.35860e-03	1.16759e-03	-1.29198e-03	1	1.32000e-02	7.00000e-01	1.50000e-01	-9.68000e-02
3.02867e-02	1.37243e+00	3.52284e-01	2.32819e+00	6.66372e-01	-8.00076e-03	1.37244e-02	4.29171e-02	3.07554e-03	-3.29424e-03	1.13092e-03	-1.28799e-03	1	1.43000e-02	7.00000e-01	1.50000e-01	-9.57000e-02
-1.29433e-01	1.41733e+00	3.25164e-01	2.31205e+00	6.66272e-01	6.65114e-01	1.36932e-02	4.28788e-02	3.16253e-03	-3.22988e-03	1.09425e-03	-1.28401e-03	1	1.54000e-02	7.00000e-01	1.50000e-01	-9.46000e-02
