"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-1.30440e+00	-3.05663e-01	-3.19634e-02	1.70541e+00	6.76398e-01	1.06943e+00	1.18693e-02	4.09148e-02	2.73384e-03	4.27979e-04	1.64006e-04	-9.63380e-04	1	0.00000e+00	7.50000e-01	1.50000e-01	-1.10000e-01
-1.36358e+00	-2.88528e-01	2.38065e-02	1.70141e+00	6.76340e-01	9.56567e-01	1.17838e-02	4.07278e-02	2.76231e-03	3.02312e-04	1.43543e-04	-9.73965e-04	1	1.10000e-03	7.50000e-01	1.50000e-01	-1.08900e-01
-1.42275e+00	-2.71393e-01	7.95768e-02	1.69741e+00	6.76283e-01	8.43698e-01	1.16984e-02	4.05408e-02	2.79078e-03	1.76644e-04	1.23079e-04	-9.84550e-04	1	2.20000e-03	7.50000e-01	1.50000e-01	-1.07800e-01
-1.44659e+00	-2.47712e-01	2.01956e-01	1.68290e+00	6.76208e-01	7.88070e-01	1.16098e-02	4.03581e-02	2.80859e-03	8.08177e-05	1.07646e-04	-9.89110e-04	1	3.30000e-03	7.50000e-01	1.50000e-01	-1.06700e-01
-1.47042e+00	-2.24030e-01	3.24337e-01	1.66839e+00	6.76134e-01	7.32441e-01	1.15211e-02	4.01754e-02	2.82640e-03	-1.50092e-05	9.22120e-05	-9.93670e-04	1	4.40000e-03	7.50000e-01	1.50000e-01	-1.05600e-01
-1.46154e+00	-2.14943e-01	4.52915e-01	1.64299e+00	6.76042e-01	7.20454e-01	1.14330e-02	4.00494e-02	2.83034e-03	-8.10482e-05	7.66626e-05	-1.00793e-03	1	5.50000e-03	7.50000e-01	1.50000e-01	-1.04500e-01
-1.45265e+00	-2.05856e-01	5.81495e-01	1.61759e+00	6.75950e-01	7.08467e-01	1.13449e-02	3.99234e-02	2.83428e-03	-1.47088e-04	6.11132e-05	-1.02219e-03	1	6.60000e-03	7.50000e-01	1.50000e-01	-1.03400e-01
-1.44612e+00	-3.00045e-01	6.40195e-01	1.58508e+00	6.75838e-01	7.10020e-01	1.12667e-02	3.98385e-02	2.83220e-03	-2.51234e-04	3.98150e-05	-1.06173e-03	1	7.70000e-03	7.50000e-01	1.50000e-01	-1.02300e-01
-1.43959e+00	-3.94235e-01	6.98895e-01	1.55258e+00	6.75726e-01	7.11572e-01	1.11884e-02	3.97537e-02	2.83012e-03	-3.55381e-04	1.85166e-05	-1.10127e-03	1	8.80000e-03	7.50000e-01	1.50000e-01	-1.01200e-01
-1.32181e+00	-5.08107e-01	6.70537e-01	1.54620e+00	6.75593e-01	7.81551e-01	1.11248e-02	3.96070e-02	2.83032e-03	-5.53239e-04	-3.37785e-06	-1.15556e-03	1	9.90000e-03	7.50000e-01	1.50000e-01	-1.00100e-01
-1.20403e+00	-6.21981e-01	6.42178e-01	1.53983e+00	6.75461e-01	8.51531e-01	1.10611e-02	3.94603e-02	2.83052e-03	-7.51097e-04	-2.52725e-05	-1.20986e-03	1	1.10000e-02	7.50000e-01	1.50000e-01	-9.90000e-02
-9.09369e-01	-6.12309e-01	5.91518e-01	1.58697e+00	6.75318e-01	1.36383e+00	1.10024e-02	3.92157e-02	2.83610e-03	-9.65033e-04	-2.75036e-05	-1.25094e-03	1	1.21000e-02	7.50000e-01	1.50000e-01	-9.79000e-02
-6.14705e-01	-6.02638e-01	5.40858e-01	1.63411e+00	6.75176e-01	1.87613e+00	1.09436e-02	3.89710e-02	2.84167e-03	-1.17897e-03	-2.97347e-05	-1.29202e-03	1	1.32000e-02	7.50000e-01	1.50000e-01	-9.68000e-02
