"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-1.58248e-01	1.13970e-06	5.58023e-09	4.66852e-05	7.13766e-01	2.85506e-01	1.31594e-05	1.19455e-05	6.21998e-10	6.92694e-06	2.20247e-10	2.57030e-10	1	0.00000e+00	-6.50000e-01	1.50000e-01	-1.10000e-01
-1.58247e-01	2.80687e-06	5.34716e-08	5.12184e-05	7.13766e-01	2.85506e-01	1.31595e-05	1.19455e-05	6.14020e-10	6.92694e-06	2.19320e-10	2.45276e-10	1	1.10000e-03	-6.50000e-01	1.50000e-01	-1.08900e-01
-1.58245e-01	4.47406e-06	1.01363e-07	5.57517e-05	7.13766e-01	2.85506e-01	1.31595e-05	1.19455e-05	6.06041e-10	6.92694e-06	2.18393e-10	2.33521e-10	1	2.20000e-03	-6.50000e-01	1.50000e-01	-1.07800e-01
-1.58246e-01	-1.14937e-06	-6.85731e-07	5.44919e-05	7.13766e-01	2.85506e-01	1.31595e-05	1.19455e-05	5.97103e-10	6.92694e-06	2.16575e-10	2.20785e-10	1	3.30000e-03	-6.50000e-01	1.50000e-01	-1.06700e-01
-1.58247e-01	-6.77284e-06	-1.47283e-06	5.32320e-05	7.13766e-01	2.85506e-01	1.31595e-05	1.19455e-05	5.88166e-10	6.92694e-06	2.14756e-10	2.08049e-10	1	4.40000e-03	-6.50000e-01	1.50000e-01	-1.05600e-01
-1.58246e-01	-1.82702e-06	-3.36333e-07	5.24096e-05	7.13766e-01	2.85506e-01	1.31595e-05	1.19455e-05	5.78500e-10	6.92694e-06	2.12551e-10	1.94933e-10	1	5.50000e-03	-6.50000e-01	1.50000e-01	-1.04500e-01
-1.58245e-01	3.11885e-06	8.00173e-07	5.15872e-05	7.13766e-01	2.85506e-01	1.31595e-05	1.19455e-05	5.68835e-10	6.92694e-06	2.10345e-10	1.81816e-10	1	6.60000e-03	-6.50000e-01	1.50000e-01	-1.03400e-01
-1.58246e-01	1.39889e-06	3.91833e-07	5.26392e-05	7.13766e-01	2.85506e-01	1.31596e-05	1.19455e-05	5.58688e-10	6.92693e-06	2.07185e-10	1.68055e-10	1	7.70000e-03	-6.50000e-01	1.50000e-01	-1.02300e-01
-1.58247e-01	-3.21084e-07	-1.65087e-08	5.36912e-05	7.13766e-01	2.85506e-01	1.31596e-05	1.19455e-05	5.48541e-10	6.92693e-06	2.04024e-10	1.54294e-10	1	8.80000e-03	-6.50000e-01	1.50000e-01	-1.01200e-01
-1.58247e-01	-1.57104e-06	-7.48436e-07	5.27965e-05	7.13766e-01	2.85506e-01	1.31596e-05	1.19455e-05	5.38159e-10	6.92693e-06	2.00605e-10	1.40592e-10	1	9.90000e-03	-6.50000e-01	1.50000e-01	-1.00100e-01
-1.58247e-01	-2.82100e-06	-1.48037e-06	5.19018e-05	7.13766e-01	2.85506e-01	1.31596e-05	1.19455e-05	5.27778e-10	6.92693e-06	1.97186e-10	1.26891e-10	1	1.10000e-02	-6.50000e-01	1.50000e-01	-9.90000e-02
-1.58247e-01	-6.72989e-07	9.20293e-07	5.23556e-05	7.13766e-01	2.85506e-01	1.31596e-05	1.19455e-05	5.17392e-10	6.92693e-06	1.93279e-10	1.13223e-10	1	1.21000e-02	-6.50000e-01	1.50000e-01	-9.79000e-02
-1.58247e-01	1.47504e-06	3.32097e-06	5.28095e-05	7.13766e-01	2.85506e-01	1.31596e-05	1.19455e-05	5.07007e-10	6.92693e-06	1.89371e-10	9.95560e-11	1	1.32000e-02	-6.50000e-01	1.50000e-01	-9.68000e-02
-1.58247e-01	8.61976e-07	7.94447e-09	5.29085e-05	7.13766e-01	2.85506e-01	1.31596e-05	1.19455e-05	4.96825e-10	6.92692e-06	1.85110e-10	8.58729e-11	1	1.43000e-02	-6.50000e-01	1.50000e-01	-9.57000e-02
-1.58247e-01	2.48905e-07	-3.30510e-06	5.30076e-05	7.13766e-01	2.85506e-01	1.31596e-05	1.19455e-05	4.86644e-10	6.92691e-06	1.80849e-10	7.21898e-11	1	1.54000e-02	-6.50000e-01	1.50000e-01	-9.46000e-02
-1.58247e-01	1.33543e-06	-4.49507e-07	5.33062e-05	7.13766e-01	2.85506e-01	1.31596e-05	1.19455e-05	4.76845e-10	6.92691e-06	1.76170e-10	5.83044e-11	1	1.65000e-02	-6.50000e-01	1.50000e-01	-9.35000e-02
-1.58247e-01	2.42196e-06	2.40611e-06	5.36047e-05	7.13766e-01	2.85506e-01	1.31597e-05	1.19455e-05	4.67047e-10	6.92690e-06	1.71492e-10	4.44189e-11	1	1.76000e-02	-6.50000e-01	1.50000e-01	-9.24000e-02
-1.58247e-01	4.07831e-07	7.95264e-07	5.38909e-05	7.13766e-01	2.85506e-01	1.31597e-05	1.19455e-05	4.57786e-10	6.92690e-06	1.66325e-10	3.01377e-11	1	1.87000e-02	-6.50000e-01	1.50000e-01	-9.13000e-02
-1.58247e-01	-1.60631e-06	-8.15592e-07	5.41771e-05	7.13766e-01	2.85506e-01	1.31597e-05	1.19455e-05	4.48525e-10	6.92689e-06	1.61158e-10	1.58563e-11	1	1.98000e-02	-6.50000e-01	1.50000e-01	-9.02000e-02
-1.58247e-01	-5.85308e-07	-1.16899e-06	5.25396e-05	7.13766e-01	2.85506e-01	1.31597e-05	1.19455e-05	4.39927e-10	6.92689e-06	1.55464e-10	1.21473e-12	1	2.09000e-02	-6.50000e-01	1.50000e-01	-8.91000e-02
-1.58246e-01	4.35707e-07	-1.52239e-06	5.09020e-05	7.13766e-01	2.85506e-01	1.31597e-05	1.19455e-05	4.31330e-10	6.92688e-06	1.49771e-10	-1.34270e-11	1	2.20000e-02	-6.50000e-01	1.50000e-01	-8.80000e-02
-1.58246e-01	-3.56961e-07	-1.69551e-07	5.14814e-05	7.13766e-01	2.85506e-01	1.31597e-05	1.19455e-05	4.23496e-10	6.92688e-06	1.43665e-10	-2.81507e-11	1	2.31000e-02	-6.50000e-01	1.50000e-01	-8.69000e-02
-1.58245e-01	-1.14963e-06	1.18329e-06	5.20609e-05	7.13766e-01	2.85506e-01	1.31597e-05	1.19455e-05	4.15663e-10	6.92687e-06	1.37559e-10	-4.28746e-11	1	2.42000e-02	-6.50000e-01	1.50000e-01	-8.58000e-02
