"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-1.15407e-01	-2.31899e-06	-2.03773e-06	3.86780e-04	7.01847e-01	2.80739e-01	3.33457e-05	1.30501e-05	1.96610e-09	4.53040e-06	1.70481e-09	-3.41614e-11	1	0.00000e+00	-5.50000e-01	2.50000e-01	-1.10000e-01
-1.15408e-01	1.00200e-06	-1.43013e-06	3.83779e-04	7.01847e-01	2.80739e-01	3.33459e-05	1.30502e-05	1.93519e-09	4.53035e-06	1.70008e-09	-2.61584e-10	1	2.20000e-03	-5.50000e-01	2.50000e-01	-1.07800e-01
-1.15408e-01	3.43402e-06	-1.21736e-06	3.85605e-04	7.01847e-01	2.80739e-01	3.33462e-05	1.30502e-05	1.89576e-09	4.53030e-06	1.68890e-09	-4.86097e-10	1	4.40000e-03	-5.50000e-01	2.50000e-01	-1.05600e-01
-1.15409e-01	-2.13410e-06	-2.43488e-06	3.86458e-04	7.01847e-01	2.80739e-01	3.33464e-05	1.30502e-05	1.84820e-09	4.53023e-06	1.66701e-09	-7.12347e-10	1	6.60000e-03	-5.50000e-01	2.50000e-01	-1.03400e-01
-1.15410e-01	4.02698e-06	3.18782e-06	3.84079e-04	7.01847e-01	2.80739e-01	3.33466e-05	1.30503e-05	1.79335e-09	4.53015e-06	1.63401e-09	-9.42598e-10	1	8.80000e-03	-5.50000e-01	2.50000e-01	-1.01200e-01
-1.15410e-01	-3.69184e-06	-1.92368e-06	3.86051e-04	7.01847e-01	2.80739e-01	3.33468e-05	1.30503e-05	1.73237e-09	4.53007e-06	1.59289e-09	-1.17398e-09	1	1.10000e-02	-5.50000e-01	2.50000e-01	-9.90000e-02
-1.15411e-01	6.08753e-07	3.25040e-06	3.85447e-04	7.01847e-01	2.80739e-01	3.33470e-05	1.30504e-05	1.66665e-09	4.52997e-06	1.54767e-09	-1.40008e-09	1	1.32000e-02	-5.50000e-01	2.50000e-01	-9.68000e-02
-1.15408e-01	9.52237e-07	-4.92601e-06	3.87330e-04	7.01847e-01	2.80739e-01	3.33472e-05	1.30505e-05	1.59763e-09	4.52986e-06	1.50018e-09	-1.61544e-09	1	1.54000e-02	-5.50000e-01	2.50000e-01	-9.46000e-02
-1.15412e-01	-2.15205e-06	1.76336e-06	3.81228e-04	7.01847e-01	2.80739e-01	3.33474e-05	1.30505e-05	1.52679e-09	4.52974e-06	1.44878e-09	-1.81913e-09	1	1.76000e-02	-5.50000e-01	2.50000e-01	-9.24000e-02
-1.15408e-01	3.86583e-06	-1.03831e-07	3.88688e-04	7.01847e-01	2.80739e-01	3.33475e-05	1.30506e-05	1.45567e-09	4.52962e-06	1.38979e-09	-2.01490e-09	1	1.98000e-02	-5.50000e-01	2.50000e-01	-9.02000e-02
-1.15410e-01	-1.02160e-06	-5.51038e-06	3.85782e-04	7.01847e-01	2.80739e-01	3.33477e-05	1.30507e-05	1.38594e-09	4.52949e-06	1.32068e-09	-2.20752e-09	1	2.20000e-02	-5.50000e-01	2.50000e-01	-8.80000e-02
-1.15410e-01	-1.71885e-06	3.40387e-06	3.85730e-04	7.01847e-01	2.80739e-01	3.33479e-05	1.30509e-05	1.31927e-09	4.52935e-06	1.24214e-09	-2.39829e-09	1	2.42000e-02	-5.50000e-01	2.50000e-01	-8.58000e-02
-1.15408e-01	-1.50866e-06	7.69569e-06	3.90546e-04	7.01847e-01	2.80739e-01	3.33480e-05	1.30510e-05	1.25732e-09	4.52920e-06	1.15752e-09	-2.58333e-09	1	2.64000e-02	-5.50000e-01	2.50000e-01	-8.36000e-02
-1.15408e-01	8.22700e-07	-6.37639e-06	3.88762e-04	7.01847e-01	2.80739e-01	3.33482e-05	1.30511e-05	1.20146e-09	4.52905e-06	1.07033e-09	-2.75595e-09	1	2.86000e-02	-5.50000e-01	2.50000e-01	-8.14000e-02
