"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-9.81995e-01	1.05974e-01	7.67161e-01	9.67554e-01	6.63165e-01	6.37052e-01	7.66611e-03	4.42297e-02	2.95866e-03	-9.37376e-03	3.08323e-04	1.01135e-03	1	0.00000e+00	7.00000e-01	2.50000e-01	-1.10000e-01
-9.39483e-01	-1.19198e-02	9.36264e-01	9.35776e-01	6.63042e-01	7.72808e-01	7.58483e-03	4.45587e-02	3.09310e-03	-9.50584e-03	3.75071e-04	1.03051e-03	1	2.20000e-03	7.00000e-01	2.50000e-01	-1.07800e-01
-9.23412e-01	-1.69634e-01	9.36201e-01	9.04632e-01	6.62959e-01	7.99689e-01	7.54787e-03	4.49247e-02	3.20187e-03	-9.66546e-03	4.30133e-04	1.02614e-03	1	4.40000e-03	7.00000e-01	2.50000e-01	-1.05600e-01
-9.25975e-01	-3.05558e-01	7.73568e-01	8.92021e-01	6.62922e-01	6.99048e-01	7.59849e-03	4.53053e-02	3.28396e-03	-9.86658e-03	4.73289e-04	9.84409e-04	1	6.60000e-03	7.00000e-01	2.50000e-01	-1.03400e-01
-9.33427e-01	-3.77628e-01	5.46074e-01	9.18494e-01	6.62929e-01	6.11995e-01	7.73252e-03	4.56721e-02	3.33844e-03	-1.01125e-02	5.07774e-04	8.89771e-04	1	8.80000e-03	7.00000e-01	2.50000e-01	-1.01200e-01
-9.19375e-01	-4.34013e-01	3.63524e-01	9.81333e-01	6.62979e-01	6.01677e-01	7.89669e-03	4.60529e-02	3.36514e-03	-1.03930e-02	5.33419e-04	7.38033e-04	1	1.10000e-02	7.00000e-01	2.50000e-01	-9.90000e-02
-8.63454e-01	-4.96966e-01	2.60662e-01	1.05952e+00	6.63064e-01	6.58583e-01	8.05569e-03	4.65386e-02	3.36438e-03	-1.06902e-02	5.45852e-04	5.38960e-04	1	1.32000e-02	7.00000e-01	2.50000e-01	-9.68000e-02
-7.96425e-01	-5.19634e-01	1.97733e-01	1.13204e+00	6.63174e-01	7.39712e-01	8.19328e-03	4.71678e-02	3.33504e-03	-1.09627e-02	5.47234e-04	3.15346e-04	1	1.54000e-02	7.00000e-01	2.50000e-01	-9.46000e-02
-7.38118e-01	-4.88312e-01	1.28170e-01	1.18822e+00	6.63293e-01	8.25835e-01	8.29805e-03	4.78592e-02	3.27916e-03	-1.11577e-02	5.46105e-04	9.19487e-05	1	1.76000e-02	7.00000e-01	2.50000e-01	-9.24000e-02
-6.64372e-01	-4.51741e-01	5.60411e-02	1.23017e+00	6.63405e-01	9.97186e-01	8.35856e-03	4.85226e-02	3.20998e-03	-1.12576e-02	5.45062e-04	-1.19665e-04	1	1.98000e-02	7.00000e-01	2.50000e-01	-9.02000e-02
-5.60961e-01	-4.54646e-01	1.54748e-02	1.26283e+00	6.63498e-01	1.45589e+00	8.35500e-03	4.91515e-02	3.14746e-03	-1.12794e-02	5.39861e-04	-3.14818e-04	1	2.20000e-02	7.00000e-01	2.50000e-01	-8.80000e-02
-4.43812e-01	-4.97540e-01	1.31184e-02	1.27945e+00	6.63564e-01	3.22445e+00	8.27276e-03	4.97388e-02	3.10681e-03	-1.12450e-02	5.29528e-04	-4.79061e-04	1	2.42000e-02	7.00000e-01	2.50000e-01	-8.58000e-02
-3.50656e-01	-5.43649e-01	2.86197e-02	1.26312e+00	6.63603e-01	2.28165e+01	8.12053e-03	5.02116e-02	3.09602e-03	-1.11546e-02	5.22672e-04	-5.89769e-04	1	2.64000e-02	7.00000e-01	2.50000e-01	-8.36000e-02
-3.31228e-01	-5.57870e-01	7.05722e-02	1.20978e+00	6.63615e-01	7.81709e+00	7.93788e-03	5.04994e-02	3.11883e-03	-1.09875e-02	5.38309e-04	-6.28889e-04	1	2.86000e-02	7.00000e-01	2.50000e-01	-8.14000e-02
-3.88962e-01	-5.35383e-01	1.53848e-01	1.14702e+00	6.63597e-01	2.96016e+00	7.77371e-03	5.05912e-02	3.17494e-03	-1.07476e-02	5.96153e-04	-5.92854e-04	1	3.08000e-02	7.00000e-01	2.50000e-01	-7.92000e-02
-4.71777e-01	-4.94223e-01	2.38431e-01	1.11485e+00	6.63549e-01	2.19245e+00	7.65156e-03	5.04977e-02	3.25790e-03	-1.04759e-02	6.95690e-04	-4.96753e-04	1	3.30000e-02	7.00000e-01	2.50000e-01	-7.70000e-02
-5.47176e-01	-4.71792e-01	2.85445e-01	1.12858e+00	6.63476e-01	2.03152e+00	7.57623e-03	5.02073e-02	3.35588e-03	-1.02087e-02	8.12459e-04	-3.61436e-04	1	3.52000e-02	7.00000e-01	2.50000e-01	-7.48000e-02
-6.15348e-01	-4.83724e-01	2.81780e-01	1.17883e+00	6.63384e-01	1.74963e+00	7.54493e-03	4.97120e-02	3.45695e-03	-9.94097e-03	9.17183e-04	-2.00076e-04	1	3.74000e-02	7.00000e-01	2.50000e-01	-7.26000e-02
-7.06347e-01	-4.76836e-01	1.70969e-01	1.25031e+00	6.63283e-01	1.19817e+00	7.52072e-03	4.91095e-02	3.55185e-03	-9.61811e-03	9.82450e-04	-2.48134e-05	1	3.96000e-02	7.00000e-01	2.50000e-01	-7.04000e-02
