"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-1.29452e+00	-6.66159e-01	1.11970e-01	-4.05460e-01	6.55666e-01	3.75863e-01	1.21969e-02	3.16024e-02	2.70801e-03	-1.30507e-02	-1.77537e-04	4.71884e-04	1	0.00000e+00	6.00000e-01	2.50000e-01	-1.10000e-01
-1.26240e+00	-6.96165e-01	5.43706e-02	-3.32318e-01	6.55581e-01	3.76465e-01	1.25471e-02	3.23840e-02	2.69093e-03	-1.33899e-02	-2.25587e-04	3.96260e-04	1	2.20000e-03	6.00000e-01	2.50000e-01	-1.07800e-01
-1.12685e+00	-8.02291e-01	-5.65385e-02	-2.62932e-01	6.55491e-01	4.13012e-01	1.29127e-02	3.31688e-02	2.68300e-03	-1.36959e-02	-2.81648e-04	2.87002e-04	1	4.40000e-03	6.00000e-01	2.50000e-01	-1.05600e-01
-9.27271e-01	-8.66452e-01	-3.07346e-01	-2.12821e-01	6.55407e-01	4.90337e-01	1.32942e-02	3.38799e-02	2.67598e-03	-1.39373e-02	-3.48457e-04	1.58069e-04	1	6.60000e-03	6.00000e-01	2.50000e-01	-1.03400e-01
-8.27370e-01	-7.76134e-01	-5.95378e-01	-1.62429e-01	6.55341e-01	5.44319e-01	1.37172e-02	3.44925e-02	2.66427e-03	-1.41664e-02	-4.19198e-04	2.59974e-05	1	8.80000e-03	6.00000e-01	2.50000e-01	-1.01200e-01
-8.43061e-01	-6.01240e-01	-7.59960e-01	-9.88210e-02	6.55296e-01	5.24833e-01	1.41840e-02	3.49885e-02	2.65049e-03	-1.44476e-02	-4.84124e-04	-9.37235e-05	1	1.10000e-02	6.00000e-01	2.50000e-01	-9.90000e-02
-8.65148e-01	-4.83809e-01	-7.63402e-01	-4.89425e-02	6.55269e-01	4.81188e-01	1.46183e-02	3.53594e-02	2.64658e-03	-1.47755e-02	-5.37061e-04	-1.87754e-04	1	1.32000e-02	6.00000e-01	2.50000e-01	-9.68000e-02
-8.80003e-01	-3.88080e-01	-6.62855e-01	-4.20205e-02	6.55261e-01	4.18619e-01	1.49364e-02	3.56202e-02	2.66102e-03	-1.50853e-02	-5.71233e-04	-2.59299e-04	1	1.54000e-02	6.00000e-01	2.50000e-01	-9.46000e-02
-9.14528e-01	-2.12405e-01	-5.27833e-01	-5.84028e-02	6.55272e-01	3.49016e-01	1.51047e-02	3.57775e-02	2.69333e-03	-1.52856e-02	-5.78861e-04	-3.26344e-04	1	1.76000e-02	6.00000e-01	2.50000e-01	-9.24000e-02
-9.33033e-01	-7.29456e-02	-4.26433e-01	-5.23871e-02	6.55300e-01	3.15457e-01	1.51295e-02	3.57970e-02	2.74324e-03	-1.53173e-02	-5.62728e-04	-3.98590e-04	1	1.98000e-02	6.00000e-01	2.50000e-01	-9.02000e-02
-8.78354e-01	-1.71352e-01	-3.79381e-01	-1.07423e-02	6.55338e-01	3.21062e-01	1.50470e-02	3.56814e-02	2.81512e-03	-1.52222e-02	-5.26888e-04	-4.83294e-04	1	2.20000e-02	6.00000e-01	2.50000e-01	-8.80000e-02
-7.69785e-01	-4.44080e-01	-3.36765e-01	5.56948e-02	6.55378e-01	3.80984e-01	1.48911e-02	3.55090e-02	2.90839e-03	-1.50787e-02	-4.71069e-04	-5.88742e-04	1	2.42000e-02	6.00000e-01	2.50000e-01	-8.58000e-02
-7.15745e-01	-6.24678e-01	-2.45584e-01	1.60779e-01	6.55413e-01	4.48709e-01	1.46440e-02	3.53345e-02	3.01577e-03	-1.49073e-02	-4.10109e-04	-6.92162e-04	1	2.64000e-02	6.00000e-01	2.50000e-01	-8.36000e-02
-7.54960e-01	-6.05299e-01	-9.86307e-02	3.18465e-01	6.55436e-01	4.32905e-01	1.43216e-02	3.51450e-02	3.13495e-03	-1.46595e-02	-3.68781e-04	-7.45712e-04	1	2.86000e-02	6.00000e-01	2.50000e-01	-8.14000e-02
-8.18441e-01	-5.13040e-01	4.86010e-02	4.85693e-01	6.55439e-01	4.22333e-01	1.40327e-02	3.48889e-02	3.27348e-03	-1.43218e-02	-3.49822e-04	-7.45213e-04	1	3.08000e-02	6.00000e-01	2.50000e-01	-7.92000e-02
-9.10709e-01	-4.29410e-01	9.28064e-02	6.02659e-01	6.55417e-01	4.18338e-01	1.38613e-02	3.45398e-02	3.43193e-03	-1.39756e-02	-3.44461e-04	-7.37636e-04	1	3.30000e-02	6.00000e-01	2.50000e-01	-7.70000e-02
-1.06710e+00	-2.63904e-01	3.47329e-03	6.68151e-01	6.55377e-01	3.84053e-01	1.38062e-02	3.41053e-02	3.59506e-03	-1.36992e-02	-3.44621e-04	-7.50794e-04	1	3.52000e-02	6.00000e-01	2.50000e-01	-7.48000e-02
-1.17127e+00	6.26217e-03	-1.05098e-01	7.19009e-01	6.55331e-01	3.76341e-01	1.38260e-02	3.36028e-02	3.74210e-03	-1.35093e-02	-3.39333e-04	-7.78180e-04	1	3.74000e-02	6.00000e-01	2.50000e-01	-7.26000e-02
-1.13883e+00	2.19581e-01	-1.03613e-01	7.69066e-01	6.55293e-01	4.14321e-01	1.38918e-02	3.30737e-02	3.85404e-03	-1.33789e-02	-3.21107e-04	-8.16156e-04	1	3.96000e-02	6.00000e-01	2.50000e-01	-7.04000e-02
-1.01178e+00	3.12394e-01	2.14140e-02	8.03184e-01	6.55264e-01	4.71580e-01	1.39739e-02	3.25296e-02	3.92249e-03	-1.32807e-02	-2.94770e-04	-8.70325e-04	1	4.18000e-02	6.00000e-01	2.50000e-01	-6.82000e-02
-8.24928e-01	3.88170e-01	1.74795e-01	7.96784e-01	6.55230e-01	5.30579e-01	1.40162e-02	3.19647e-02	3.95689e-03	-1.31753e-02	-2.79692e-04	-9.37033e-04	1	4.40000e-02	6.00000e-01	2.50000e-01	-6.60000e-02
