xm 	 xl 	 cl 	 cd 	
 2.82500e-01 	 5.00000e-03 	 9.10516e-04 	-3.05744e-02 	
 2.87500e-01 	 5.00000e-03 	 8.85569e-04 	-3.07808e-02 	
 2.92500e-01 	 5.00000e-03 	 8.61247e-04 	-3.09889e-02 	
 2.97500e-01 	 5.00000e-03 	 8.35639e-04 	-3.11914e-02 	
 3.02500e-01 	 5.00000e-03 	 8.10093e-04 	-3.13957e-02 	
 3.07500e-01 	 5.00000e-03 	 7.84092e-04 	-3.15991e-02 	
 3.12500e-01 	 5.00000e-03 	 7.58780e-04 	-3.18031e-02 	
 3.17500e-01 	 5.00000e-03 	 7.34615e-04 	-3.20097e-02 	
 3.22500e-01 	 5.00000e-03 	 7.09732e-04 	-3.22160e-02 	
 3.27500e-01 	 5.00000e-03 	 6.84204e-04 	-3.24202e-02 	
 3.32500e-01 	 5.00000e-03 	 6.59460e-04 	-3.26277e-02 	
 3.37500e-01 	 5.00000e-03 	 6.35891e-04 	-3.28364e-02 	
 3.42500e-01 	 5.00000e-03 	 6.12130e-04 	-3.30427e-02 	
 3.47500e-01 	 5.00000e-03 	 5.89533e-04 	-3.32499e-02 	
 3.52500e-01 	 5.00000e-03 	 5.66839e-04 	-3.34587e-02 	
 3.57500e-01 	 5.00000e-03 	 5.43354e-04 	-3.36713e-02 	
 3.62500e-01 	 5.00000e-03 	 5.18979e-04 	-3.38794e-02 	
 3.67500e-01 	 5.00000e-03 	 4.95189e-04 	-3.40896e-02 	
 3.72500e-01 	 5.00000e-03 	 4.71317e-04 	-3.43069e-02 	
 3.77500e-01 	 5.00000e-03 	 4.47932e-04 	-3.45169e-02 	
 3.82500e-01 	 5.00000e-03 	 4.24720e-04 	-3.47360e-02 	
 3.87500e-01 	 5.00000e-03 	 4.02865e-04 	-3.49492e-02 	
 3.92500e-01 	 5.00000e-03 	 3.80464e-04 	-3.51693e-02 	
 3.97500e-01 	 5.00000e-03 	 3.56842e-04 	-3.53898e-02 	
 4.02500e-01 	 5.00000e-03 	 3.34388e-04 	-3.56114e-02 	
 4.07500e-01 	 5.00000e-03 	 3.11710e-04 	-3.58329e-02 	
 4.12500e-01 	 5.00000e-03 	 2.88602e-04 	-3.60551e-02 	
 4.17500e-01 	 5.00000e-03 	 2.66584e-04 	-3.62805e-02 	
 4.22500e-01 	 5.00000e-03 	 2.44812e-04 	-3.65070e-02 	
 4.27500e-01 	 5.00000e-03 	 2.23901e-04 	-3.67364e-02 	
 4.32500e-01 	 5.00000e-03 	 2.03451e-04 	-3.69689e-02 	
 4.37500e-01 	 5.00000e-03 	 1.82791e-04 	-3.72034e-02 	
 4.42500e-01 	 5.00000e-03 	 1.61764e-04 	-3.74331e-02 	
 4.47500e-01 	 5.00000e-03 	 1.42616e-04 	-3.76708e-02 	
 4.52500e-01 	 5.00000e-03 	 1.24703e-04 	-3.79109e-02 	
 4.57500e-01 	 5.00000e-03 	 1.07781e-04 	-3.81483e-02 	
 4.62500e-01 	 5.00000e-03 	 9.15190e-05 	-3.83923e-02 	
 4.67500e-01 	 5.00000e-03 	 7.53052e-05 	-3.86375e-02 	
 4.72500e-01 	 5.00000e-03 	 6.15186e-05 	-3.88839e-02 	
 4.77500e-01 	 5.00000e-03 	 4.93358e-05 	-3.91327e-02 	
 4.82500e-01 	 5.00000e-03 	 3.69856e-05 	-3.93838e-02 	
 4.87500e-01 	 5.00000e-03 	 2.54395e-05 	-3.96362e-02 	
 4.92500e-01 	 5.00000e-03 	 1.52641e-05 	-3.98937e-02 	
 4.97500e-01 	 5.00000e-03 	 5.15468e-06 	-4.01493e-02 	
