  9.0001200E+01  -2.3732423E-01
  9.0201100E+01  -2.4327669E-01
  9.0401100E+01  -2.3099451E-01
  9.0601100E+01  -2.2517399E-01
  9.0801100E+01  -2.2478920E-01
  9.1001000E+01  -2.3577212E-01
  9.1200900E+01  -2.3546741E-01
  9.1400900E+01  -2.2808748E-01
  9.1601000E+01  -2.1928958E-01
  9.1800900E+01  -2.0734854E-01
  9.2000900E+01  -1.8672304E-01
  9.2200900E+01  -1.9509757E-01
  9.2400900E+01  -2.0373100E-01
  9.2600800E+01  -2.0811305E-01
  9.2800800E+01  -2.1428075E-01
  9.3000800E+01  -2.2212550E-01
  9.3200700E+01  -2.3742991E-01
  9.3400800E+01  -2.3904016E-01
  9.3600700E+01  -2.2450185E-01
  9.3800800E+01  -2.2177911E-01
  9.4000700E+01  -2.3028305E-01
  9.4200700E+01  -2.2853329E-01
  9.4400600E+01  -2.2494498E-01
  9.4600600E+01  -2.3033421E-01
  9.4800600E+01  -2.2632779E-01
  9.5000600E+01  -2.2657060E-01
  9.5200600E+01  -2.1330506E-01
  9.5400500E+01  -2.0498940E-01
  9.5600600E+01  -2.0748656E-01
  9.5800500E+01  -2.1482598E-01
  9.6000500E+01  -2.3748988E-01
  9.6200500E+01  -2.3272306E-01
  9.6400500E+01  -2.3328047E-01
  9.6600400E+01  -2.2533159E-01
  9.6800500E+01  -2.4086967E-01
  9.7000400E+01  -2.2239136E-01
  9.7200400E+01  -2.2002607E-01
  9.7400300E+01  -2.1393308E-01
  9.7600300E+01  -2.1815308E-01
  9.7800300E+01  -2.2744705E-01
  9.8000200E+01  -2.3164762E-01
  9.8200300E+01  -2.2712025E-01
  9.8400200E+01  -2.2997479E-01
  9.8600200E+01  -2.1159645E-01
  9.8800200E+01  -1.9000110E-01
  9.9000200E+01  -1.9702049E-01
  9.9200100E+01  -2.0363481E-01
  9.9400200E+01  -2.0124612E-01
  9.9600200E+01  -1.9985569E-01
  9.9800200E+01  -2.0866126E-01
  1.0000010E+02  -2.2285798E-01
  1.0020430E+02  -2.3285062E-01
  1.0040830E+02  -2.4769304E-01
  1.0061250E+02  -2.5469230E-01
  1.0081650E+02  -2.4452406E-01
  1.0102060E+02  -2.3826828E-01
  1.0122460E+02  -2.4459472E-01
  1.0142870E+02  -2.5655971E-01
  1.0163290E+02  -2.4309335E-01
  1.0183690E+02  -2.4623259E-01
  1.0204090E+02  -2.5230148E-01
  1.0224510E+02  -2.5447374E-01
  1.0244920E+02  -2.5158035E-01
  1.0265320E+02  -2.3548665E-01
  1.0285720E+02  -2.1351404E-01
  1.0306140E+02  -2.2181382E-01
  1.0326540E+02  -2.2366613E-01
  1.0346960E+02  -2.2591439E-01
  1.0367360E+02  -2.3568526E-01
  1.0387770E+02  -2.2191639E-01
  1.0408170E+02  -2.0529612E-01
  1.0428590E+02  -1.9819451E-01
  1.0448990E+02  -1.9187463E-01
  1.0469410E+02  -1.9708694E-01
  1.0489810E+02  -2.0379143E-01
  1.0510220E+02  -2.1808411E-01
  1.0530620E+02  -2.3860834E-01
  1.0551020E+02  -2.3694495E-01
  1.0571440E+02  -2.3460135E-01
  1.0591840E+02  -2.5037187E-01
  1.0612260E+02  -2.5259867E-01
  1.0632660E+02  -2.3254047E-01
