"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.78017e-01	5.58190e-03	4.27489e-02	3.32943e-03	6.99575e-01	2.79448e-01	-1.83888e-01	-5.00000e-01	0.00000e+00	-5.50000e-02
9.53325e-01	3.66201e-19	3.73973e-19	0.00000e+00	6.81558e-01	2.72623e-01	-4.09096e-01	-4.99947e-01	2.24938e-03	-5.50000e-02
9.54185e-01	-3.77766e-19	6.57224e-33	0.00000e+00	6.80937e-01	2.72375e-01	-4.16861e-01	-4.99788e-01	4.49373e-03	-5.50000e-02
9.38564e-01	-2.24300e-18	-4.77874e-19	0.00000e+00	6.71072e-01	2.68429e-01	-5.40176e-01	-4.99521e-01	6.72789e-03	-5.50000e-02
9.36678e-01	1.50311e-18	3.69902e-19	0.00000e+00	6.68518e-01	2.67407e-01	-5.72096e-01	-4.99148e-01	8.94671e-03	-5.50000e-02
9.22614e-01	-1.12516e-18	2.79508e-19	0.00000e+00	6.59478e-01	2.63791e-01	-6.85096e-01	-4.98669e-01	1.11452e-02	-5.50000e-02
9.13458e-01	7.40173e-21	-5.66464e-19	0.00000e+00	6.52207e-01	2.60883e-01	-7.75981e-01	-4.98087e-01	1.33187e-02	-5.50000e-02
9.05362e-01	-1.85043e-22	-4.62608e-23	0.00000e+00	6.46842e-01	2.58737e-01	-8.43045e-01	-4.97406e-01	1.54629e-02	-5.50000e-02
8.94027e-01	7.55069e-19	0.00000e+00	0.00000e+00	6.38601e-01	2.55441e-01	-9.46055e-01	-4.96627e-01	1.75740e-02	-5.50000e-02
8.87662e-01	-1.86163e-18	0.00000e+00	0.00000e+00	6.34010e-01	2.53604e-01	-1.00345e+00	-4.95802e-01	1.95471e-02	-5.50000e-02
8.80375e-01	-5.55315e-19	0.00000e+00	0.00000e+00	6.28941e-01	2.51576e-01	-1.06681e+00	-4.94976e-01	2.13254e-02	-5.50000e-02
8.74752e-01	1.11008e-18	0.00000e+00	0.00000e+00	6.24768e-01	2.49907e-01	-1.11897e+00	-4.94147e-01	2.29575e-02	-5.50000e-02
8.70475e-01	-2.25031e-18	0.00000e+00	0.00000e+00	6.21841e-01	2.48736e-01	-1.15556e+00	-4.93315e-01	2.44754e-02	-5.50000e-02
8.66195e-01	-1.45259e-20	0.00000e+00	0.00000e+00	6.18697e-01	2.47479e-01	-1.19486e+00	-4.92478e-01	2.59015e-02	-5.50000e-02
8.63210e-01	3.62315e-19	0.00000e+00	0.00000e+00	6.16609e-01	2.46644e-01	-1.22096e+00	-4.91636e-01	2.72523e-02	-5.50000e-02
8.60435e-01	-1.17503e-20	0.00000e+00	0.00000e+00	6.14608e-01	2.45843e-01	-1.24597e+00	-4.90787e-01	2.85402e-02	-5.50000e-02
8.58234e-01	3.77396e-19	0.00000e+00	0.00000e+00	6.13037e-01	2.45215e-01	-1.26562e+00	-4.89930e-01	2.97751e-02	-5.50000e-02
8.56538e-01	9.43814e-19	0.00000e+00	0.00000e+00	6.11829e-01	2.44732e-01	-1.28071e+00	-4.89064e-01	3.09647e-02	-5.50000e-02
8.55082e-01	-1.51819e-18	0.00000e+00	0.00000e+00	6.10782e-01	2.44313e-01	-1.29380e+00	-4.88189e-01	3.21153e-02	-5.50000e-02
8.54070e-01	1.68047e-18	0.00000e+00	0.00000e+00	6.10062e-01	2.44025e-01	-1.30279e+00	-4.87303e-01	3.32323e-02	-5.50000e-02
8.53272e-01	2.58302e-18	0.00000e+00	0.00000e+00	6.09489e-01	2.43795e-01	-1.30996e+00	-4.86406e-01	3.43199e-02	-5.50000e-02
8.52747e-01	1.69935e-18	0.00000e+00	0.00000e+00	6.09114e-01	2.43646e-01	-1.31465e+00	-4.85496e-01	3.53819e-02	-5.50000e-02
8.52443e-01	9.51400e-19	0.00000e+00	0.00000e+00	6.08895e-01	2.43558e-01	-1.31739e+00	-4.84572e-01	3.64215e-02	-5.50000e-02
8.52302e-01	-7.24815e-19	0.00000e+00	0.00000e+00	6.08794e-01	2.43518e-01	-1.31865e+00	-4.83634e-01	3.74412e-02	-5.50000e-02
8.52336e-01	-2.65889e-18	0.00000e+00	0.00000e+00	6.08816e-01	2.43526e-01	-1.31837e+00	-4.82680e-01	3.84435e-02	-5.50000e-02
8.52486e-01	-3.77562e-18	0.00000e+00	0.00000e+00	6.08923e-01	2.43569e-01	-1.31703e+00	-4.81711e-01	3.94304e-02	-5.50000e-02
8.52743e-01	-1.11738e-18	0.00000e+00	0.00000e+00	6.09106e-01	2.43642e-01	-1.31475e+00	-4.80724e-01	4.04036e-02	-5.50000e-02
