"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.03282e-01	-5.54903e-19	-2.07993e-19	0.00000e+00	6.45201e-01	2.58081e-01	-8.63555e-01	-4.43394e-01	6.52129e-02	1.10000e-01
9.03300e-01	-1.38785e-18	-6.24466e-19	0.00000e+00	6.45214e-01	2.58086e-01	-8.63395e-01	-4.41634e-01	6.60490e-02	1.10000e-01
9.03315e-01	-1.10960e-18	1.11033e-18	0.00000e+00	6.45225e-01	2.58090e-01	-8.63262e-01	-4.39840e-01	6.68815e-02	1.10000e-01
9.03326e-01	1.39055e-19	-4.16611e-19	0.00000e+00	6.45233e-01	2.58093e-01	-8.63157e-01	-4.38013e-01	6.77103e-02	1.10000e-01
9.03335e-01	-2.91378e-18	4.16264e-19	0.00000e+00	6.45239e-01	2.58096e-01	-8.63079e-01	-4.36151e-01	6.85351e-02	1.10000e-01
9.03341e-01	1.38757e-18	1.73458e-18	0.00000e+00	6.45244e-01	2.58098e-01	-8.63021e-01	-4.34254e-01	6.93558e-02	1.10000e-01
9.03347e-01	-2.35957e-18	4.85757e-19	0.00000e+00	6.45248e-01	2.58099e-01	-8.62974e-01	-4.32323e-01	7.01722e-02	1.10000e-01
9.03352e-01	1.52579e-18	-6.97359e-20	0.00000e+00	6.45252e-01	2.58101e-01	-8.62927e-01	-4.30357e-01	7.09841e-02	1.10000e-01
9.03358e-01	2.77417e-19	4.16368e-19	0.00000e+00	6.45256e-01	2.58102e-01	-8.62877e-01	-4.28356e-01	7.17913e-02	1.10000e-01
9.03363e-01	6.93612e-19	-4.16542e-19	0.00000e+00	6.45259e-01	2.58104e-01	-8.62831e-01	-4.26319e-01	7.25936e-02	1.10000e-01
9.03366e-01	1.80501e-18	2.08167e-22	0.00000e+00	6.45262e-01	2.58105e-01	-8.62800e-01	-4.24247e-01	7.33908e-02	1.10000e-01
9.03367e-01	8.32182e-19	-9.02091e-19	0.00000e+00	6.45262e-01	2.58105e-01	-8.62799e-01	-4.22139e-01	7.41826e-02	1.10000e-01
9.03363e-01	-1.38792e-18	-2.77625e-19	0.00000e+00	6.45259e-01	2.58104e-01	-8.62831e-01	-4.19995e-01	7.49689e-02	1.10000e-01
9.03356e-01	9.72000e-19	9.71376e-19	0.00000e+00	6.45254e-01	2.58102e-01	-8.62895e-01	-4.17814e-01	7.57494e-02	1.10000e-01
9.03346e-01	-1.11001e-18	-9.71133e-19	0.00000e+00	6.45247e-01	2.58099e-01	-8.62985e-01	-4.15598e-01	7.65239e-02	1.10000e-01
9.03333e-01	-3.60892e-18	1.38813e-19	0.00000e+00	6.45238e-01	2.58095e-01	-8.63100e-01	-4.13345e-01	7.72921e-02	1.10000e-01
9.03317e-01	-1.94351e-18	-6.94236e-20	0.00000e+00	6.45226e-01	2.58091e-01	-8.63242e-01	-4.11056e-01	7.80538e-02	1.10000e-01
9.03298e-01	-4.16889e-19	-6.93993e-19	0.00000e+00	6.45213e-01	2.58085e-01	-8.63408e-01	-4.08730e-01	7.88089e-02	1.10000e-01
9.03278e-01	-1.11057e-18	4.16368e-19	0.00000e+00	6.45199e-01	2.58080e-01	-8.63586e-01	-4.06368e-01	7.95570e-02	1.10000e-01
9.03258e-01	1.80439e-18	-1.38802e-18	0.00000e+00	6.45184e-01	2.58074e-01	-8.63768e-01	-4.03968e-01	8.02979e-02	1.10000e-01
9.03236e-01	-4.57918e-18	-1.17954e-18	0.00000e+00	6.45169e-01	2.58067e-01	-8.63964e-01	-4.01532e-01	8.10314e-02	1.10000e-01
9.03209e-01	1.39055e-19	-9.71619e-19	0.00000e+00	6.45150e-01	2.58060e-01	-8.64202e-01	-3.99059e-01	8.17572e-02	1.10000e-01
9.03175e-01	4.71893e-18	1.31818e-18	0.00000e+00	6.45126e-01	2.58050e-01	-8.64501e-01	-3.96550e-01	8.24751e-02	1.10000e-01
9.03137e-01	1.11078e-18	1.31849e-18	0.00000e+00	6.45098e-01	2.58039e-01	-8.64848e-01	-3.94003e-01	8.31849e-02	1.10000e-01
9.03099e-01	1.10960e-18	1.31836e-18	0.00000e+00	6.45071e-01	2.58028e-01	-8.65187e-01	-3.91420e-01	8.38863e-02	1.10000e-01
9.03068e-01	-1.25011e-18	-9.02160e-19	0.00000e+00	6.45049e-01	2.58020e-01	-8.65459e-01	-3.88799e-01	8.45791e-02	1.10000e-01
9.03049e-01	-4.99614e-18	9.02126e-19	0.00000e+00	6.45035e-01	2.58014e-01	-8.65631e-01	-3.86142e-01	8.52631e-02	1.10000e-01
