"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.33152e-01	1.10831e-02	7.65239e-02	-6.06320e-04	6.70753e-01	2.67020e-01	-5.44161e-01	-4.85030e-01	0.00000e+00	-8.36000e-02
8.88305e-01	-9.21423e-19	0.00000e+00	0.00000e+00	6.35370e-01	2.54148e-01	-9.86446e-01	-4.84976e-01	2.24936e-03	-8.36000e-02
8.90752e-01	7.40173e-21	0.00000e+00	0.00000e+00	6.35320e-01	2.54128e-01	-9.87074e-01	-4.84814e-01	4.49354e-03	-8.36000e-02
8.72870e-01	-5.55500e-19	0.00000e+00	0.00000e+00	6.24426e-01	2.49770e-01	-1.12325e+00	-4.84543e-01	6.72720e-03	-8.36000e-02
8.71205e-01	-7.70428e-19	0.00000e+00	0.00000e+00	6.21525e-01	2.48610e-01	-1.15951e+00	-4.84165e-01	8.94507e-03	-8.36000e-02
8.55856e-01	9.51955e-19	0.00000e+00	0.00000e+00	6.11923e-01	2.44769e-01	-1.27953e+00	-4.83679e-01	1.11420e-02	-8.36000e-02
8.46897e-01	9.66851e-19	0.00000e+00	0.00000e+00	6.04581e-01	2.41832e-01	-1.37131e+00	-4.83088e-01	1.33132e-02	-8.36000e-02
8.42297e-01	-2.60523e-18	0.00000e+00	0.00000e+00	6.01786e-01	2.40714e-01	-1.40625e+00	-4.82397e-01	1.54543e-02	-8.36000e-02
8.34508e-01	9.40298e-19	0.00000e+00	0.00000e+00	5.96095e-01	2.38438e-01	-1.47738e+00	-4.81608e-01	1.75614e-02	-8.36000e-02
8.34792e-01	1.88837e-18	0.00000e+00	0.00000e+00	5.96186e-01	2.38474e-01	-1.47625e+00	-4.80771e-01	1.95303e-02	-8.36000e-02
8.34475e-01	3.40276e-18	0.00000e+00	0.00000e+00	5.96173e-01	2.38469e-01	-1.47641e+00	-4.79934e-01	2.13046e-02	-8.36000e-02
8.35980e-01	1.31381e-18	0.00000e+00	0.00000e+00	5.97031e-01	2.38812e-01	-1.46568e+00	-4.79094e-01	2.29329e-02	-8.36000e-02
8.39106e-01	1.52143e-18	0.00000e+00	0.00000e+00	5.99429e-01	2.39772e-01	-1.43570e+00	-4.78251e-01	2.44469e-02	-8.36000e-02
8.41322e-01	1.17419e-18	0.00000e+00	0.00000e+00	6.00910e-01	2.40364e-01	-1.41719e+00	-4.77403e-01	2.58689e-02	-8.36000e-02
8.44427e-01	-1.91122e-18	0.00000e+00	0.00000e+00	6.03170e-01	2.41268e-01	-1.38895e+00	-4.76550e-01	2.72154e-02	-8.36000e-02
8.46700e-01	-5.36163e-19	0.00000e+00	0.00000e+00	6.04784e-01	2.41914e-01	-1.36877e+00	-4.75691e-01	2.84988e-02	-8.36000e-02
8.48715e-01	-3.01315e-18	0.00000e+00	0.00000e+00	6.06211e-01	2.42484e-01	-1.35094e+00	-4.74824e-01	2.97288e-02	-8.36000e-02
8.50388e-01	-5.12570e-19	0.00000e+00	0.00000e+00	6.07421e-01	2.42968e-01	-1.33581e+00	-4.73949e-01	3.09132e-02	-8.36000e-02
8.51503e-01	1.88032e-18	0.00000e+00	0.00000e+00	6.08206e-01	2.43282e-01	-1.32600e+00	-4.73064e-01	3.20584e-02	-8.36000e-02
8.52508e-01	-7.51739e-19	0.00000e+00	0.00000e+00	6.08934e-01	2.43573e-01	-1.31690e+00	-4.72168e-01	3.31694e-02	-8.36000e-02
8.53165e-01	5.69841e-19	0.00000e+00	0.00000e+00	6.09401e-01	2.43761e-01	-1.31105e+00	-4.71262e-01	3.42507e-02	-8.36000e-02
8.53709e-01	7.77182e-21	0.00000e+00	0.00000e+00	6.09792e-01	2.43917e-01	-1.30617e+00	-4.70343e-01	3.53060e-02	-8.36000e-02
8.54126e-01	1.89392e-19	0.00000e+00	0.00000e+00	6.10091e-01	2.44036e-01	-1.30244e+00	-4.69411e-01	3.63384e-02	-8.36000e-02
8.54425e-01	-3.70087e-19	0.00000e+00	0.00000e+00	6.10304e-01	2.44122e-01	-1.29977e+00	-4.68465e-01	3.73506e-02	-8.36000e-02
8.54695e-01	-3.62777e-19	0.00000e+00	0.00000e+00	6.10497e-01	2.44199e-01	-1.29736e+00	-4.67504e-01	3.83449e-02	-8.36000e-02
8.54890e-01	1.52559e-18	0.00000e+00	0.00000e+00	6.10636e-01	2.44255e-01	-1.29562e+00	-4.66528e-01	3.93233e-02	-8.36000e-02
8.55062e-01	-3.74639e-18	0.00000e+00	0.00000e+00	6.10759e-01	2.44303e-01	-1.29409e+00	-4.65535e-01	4.02876e-02	-8.36000e-02
8.55205e-01	-2.06906e-18	0.00000e+00	0.00000e+00	6.10861e-01	2.44344e-01	-1.29281e+00	-4.64525e-01	4.12393e-02	-8.36000e-02
8.55316e-01	7.55347e-19	0.00000e+00	0.00000e+00	6.10940e-01	2.44376e-01	-1.29182e+00	-4.63497e-01	4.21798e-02	-8.36000e-02
8.55417e-01	-2.62068e-18	0.00000e+00	0.00000e+00	6.11012e-01	2.44405e-01	-1.29092e+00	-4.62449e-01	4.31102e-02	-8.36000e-02
8.55493e-01	-1.87264e-18	0.00000e+00	0.00000e+00	6.11067e-01	2.44427e-01	-1.29023e+00	-4.61383e-01	4.40315e-02	-8.36000e-02
8.55561e-01	1.77642e-19	0.00000e+00	0.00000e+00	6.11115e-01	2.44446e-01	-1.28963e+00	-4.60296e-01	4.49448e-02	-8.36000e-02
8.55617e-01	-1.13274e-18	0.00000e+00	0.00000e+00	6.11155e-01	2.44462e-01	-1.28913e+00	-4.59188e-01	4.58507e-02	-8.36000e-02
8.55660e-01	-1.81065e-19	0.00000e+00	0.00000e+00	6.11186e-01	2.44474e-01	-1.28875e+00	-4.58059e-01	4.67500e-02	-8.36000e-02
8.55695e-01	-1.51088e-19	0.00000e+00	0.00000e+00	6.11210e-01	2.44484e-01	-1.28844e+00	-4.56907e-01	4.76433e-02	-8.36000e-02
8.55718e-01	-7.55069e-19	0.00000e+00	0.00000e+00	6.11228e-01	2.44491e-01	-1.28823e+00	-4.55732e-01	4.85311e-02	-8.36000e-02
8.55737e-01	-1.49182e-18	0.00000e+00	0.00000e+00	6.11240e-01	2.44496e-01	-1.28807e+00	-4.54534e-01	4.94140e-02	-8.36000e-02
8.55748e-01	-5.77798e-19	0.00000e+00	0.00000e+00	6.11248e-01	2.44499e-01	-1.28797e+00	-4.53311e-01	5.02922e-02	-8.36000e-02
8.55751e-01	2.63603e-18	0.00000e+00	0.00000e+00	6.11251e-01	2.44500e-01	-1.28794e+00	-4.52064e-01	5.11661e-02	-8.36000e-02
8.55749e-01	-2.00032e-19	0.00000e+00	0.00000e+00	6.11249e-01	2.44500e-01	-1.28796e+00	-4.50791e-01	5.20361e-02	-8.36000e-02
8.55742e-01	-1.29503e-18	0.00000e+00	0.00000e+00	6.11245e-01	2.44498e-01	-1.28801e+00	-4.49493e-01	5.29023e-02	-8.36000e-02
8.55731e-01	-1.66835e-18	0.00000e+00	0.00000e+00	6.11236e-01	2.44495e-01	-1.28812e+00	-4.48168e-01	5.37650e-02	-8.36000e-02
8.55713e-01	3.37982e-18	0.00000e+00	0.00000e+00	6.11224e-01	2.44490e-01	-1.28827e+00	-4.46815e-01	5.46244e-02	-8.36000e-02
8.55693e-01	-1.33648e-18	0.00000e+00	0.00000e+00	6.11209e-01	2.44484e-01	-1.28846e+00	-4.45436e-01	5.54805e-02	-8.36000e-02
8.55673e-01	-5.55130e-22	0.00000e+00	0.00000e+00	6.11195e-01	2.44478e-01	-1.28863e+00	-4.44028e-01	5.63335e-02	-8.36000e-02
8.55664e-01	-3.77859e-19	0.00000e+00	0.00000e+00	6.11189e-01	2.44476e-01	-1.28871e+00	-4.42592e-01	5.71834e-02	-8.36000e-02
8.55664e-01	-3.77673e-19	0.00000e+00	0.00000e+00	6.11188e-01	2.44475e-01	-1.28872e+00	-4.41127e-01	5.80303e-02	-8.36000e-02
8.55660e-01	-9.74438e-19	0.00000e+00	0.00000e+00	6.11186e-01	2.44474e-01	-1.28875e+00	-4.39633e-01	5.88741e-02	-8.36000e-02
