"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.85001e-01	5.03527e-03	4.04870e-02	3.16785e-03	7.04360e-01	2.81404e-01	-1.24074e-01	-5.00000e-01	0.00000e+00	5.50000e-02
9.61925e-01	1.12506e-18	5.62532e-19	0.00000e+00	6.87672e-01	2.75069e-01	-3.32667e-01	-4.99947e-01	2.24938e-03	5.50000e-02
9.63100e-01	-1.88800e-18	-7.47668e-19	0.00000e+00	6.87332e-01	2.74933e-01	-3.36916e-01	-4.99788e-01	4.49373e-03	5.50000e-02
9.48644e-01	1.12553e-18	1.32172e-18	0.00000e+00	6.78244e-01	2.71297e-01	-4.50527e-01	-4.99521e-01	6.72789e-03	5.50000e-02
9.47616e-01	7.47760e-19	1.81296e-19	0.00000e+00	6.76349e-01	2.70540e-01	-4.74203e-01	-4.99148e-01	8.94671e-03	5.50000e-02
9.34988e-01	1.50283e-18	3.77488e-19	0.00000e+00	6.68297e-01	2.67319e-01	-5.74858e-01	-4.98669e-01	1.11452e-02	5.50000e-02
9.27318e-01	7.39896e-19	-3.60835e-21	0.00000e+00	6.62113e-01	2.64845e-01	-6.52158e-01	-4.98087e-01	1.33187e-02	5.50000e-02
9.20769e-01	-1.13681e-18	-1.85136e-19	0.00000e+00	6.57839e-01	2.63136e-01	-7.05585e-01	-4.97406e-01	1.54629e-02	5.50000e-02
9.11304e-01	1.30650e-18	6.57224e-33	0.00000e+00	6.50937e-01	2.60375e-01	-7.91855e-01	-4.96627e-01	1.75740e-02	5.50000e-02
9.06721e-01	7.47483e-19	-3.73788e-19	0.00000e+00	6.47620e-01	2.59048e-01	-8.33320e-01	-4.95802e-01	1.95471e-02	5.50000e-02
9.01217e-01	1.12543e-18	0.00000e+00	0.00000e+00	6.43820e-01	2.57528e-01	-8.80818e-01	-4.94976e-01	2.13254e-02	5.50000e-02
8.97369e-01	1.49913e-18	0.00000e+00	0.00000e+00	6.40920e-01	2.56368e-01	-9.17069e-01	-4.94147e-01	2.29575e-02	5.50000e-02
8.94810e-01	1.10989e-18	0.00000e+00	0.00000e+00	6.39215e-01	2.55686e-01	-9.38378e-01	-4.93315e-01	2.44754e-02	5.50000e-02
8.92268e-01	9.25217e-23	0.00000e+00	0.00000e+00	6.37315e-01	2.54926e-01	-9.62130e-01	-4.92478e-01	2.59015e-02	5.50000e-02
8.91004e-01	-3.39555e-19	0.00000e+00	0.00000e+00	6.36455e-01	2.54582e-01	-9.72879e-01	-4.91636e-01	2.72523e-02	5.50000e-02
8.89942e-01	-1.10258e-18	0.00000e+00	0.00000e+00	6.35679e-01	2.54272e-01	-9.82579e-01	-4.90787e-01	2.85402e-02	5.50000e-02
8.89465e-01	-1.15569e-18	0.00000e+00	0.00000e+00	6.35338e-01	2.54135e-01	-9.86851e-01	-4.89930e-01	2.97751e-02	5.50000e-02
8.89477e-01	1.81250e-19	0.00000e+00	0.00000e+00	6.35351e-01	2.54140e-01	-9.86688e-01	-4.89064e-01	3.09647e-02	5.50000e-02
8.89726e-01	7.40358e-19	0.00000e+00	0.00000e+00	6.35521e-01	2.54208e-01	-9.84563e-01	-4.88189e-01	3.21153e-02	5.50000e-02
8.90401e-01	-1.50264e-18	0.00000e+00	0.00000e+00	6.36006e-01	2.54403e-01	-9.78491e-01	-4.87303e-01	3.32323e-02	5.50000e-02
8.91257e-01	1.92445e-19	0.00000e+00	0.00000e+00	6.36613e-01	2.54645e-01	-9.70903e-01	-4.86406e-01	3.43199e-02	5.50000e-02
8.92339e-01	-4.11943e-18	0.00000e+00	0.00000e+00	6.37387e-01	2.54955e-01	-9.61233e-01	-4.85496e-01	3.53819e-02	5.50000e-02
8.93568e-01	3.84890e-19	0.00000e+00	0.00000e+00	6.38263e-01	2.55305e-01	-9.50286e-01	-4.84572e-01	3.64215e-02	5.50000e-02
8.94864e-01	3.57226e-18	0.00000e+00	0.00000e+00	6.39188e-01	2.55675e-01	-9.38717e-01	-4.83634e-01	3.74412e-02	5.50000e-02
8.96208e-01	1.11720e-18	0.00000e+00	0.00000e+00	6.40146e-01	2.56059e-01	-9.26741e-01	-4.82680e-01	3.84435e-02	5.50000e-02
8.97512e-01	3.36816e-18	0.00000e+00	0.00000e+00	6.41077e-01	2.56431e-01	-9.15105e-01	-4.81711e-01	3.94304e-02	5.50000e-02
8.98746e-01	1.58767e-19	1.88790e-19	0.00000e+00	6.41958e-01	2.56783e-01	-9.04101e-01	-4.80724e-01	4.04036e-02	5.50000e-02
8.99870e-01	-1.51079e-18	0.00000e+00	0.00000e+00	6.42760e-01	2.57104e-01	-8.94071e-01	-4.79720e-01	4.13646e-02	5.50000e-02
9.00854e-01	1.14838e-18	0.00000e+00	0.00000e+00	6.43463e-01	2.57385e-01	-8.85278e-01	-4.78697e-01	4.23149e-02	5.50000e-02
9.01699e-01	7.70335e-19	1.88790e-19	0.00000e+00	6.44068e-01	2.57627e-01	-8.77724e-01	-4.77654e-01	4.32555e-02	5.50000e-02
9.02400e-01	7.47668e-19	0.00000e+00	0.00000e+00	6.44569e-01	2.57828e-01	-8.71459e-01	-4.76592e-01	4.41875e-02	5.50000e-02
9.02970e-01	-5.81591e-19	3.77627e-19	0.00000e+00	6.44977e-01	2.57991e-01	-8.66355e-01	-4.75508e-01	4.51118e-02	5.50000e-02
9.03425e-01	2.03640e-19	3.73788e-19	0.00000e+00	6.45303e-01	2.58121e-01	-8.62282e-01	-4.74403e-01	4.60293e-02	5.50000e-02
9.03781e-01	-7.63026e-19	1.85043e-19	0.00000e+00	6.45558e-01	2.58223e-01	-8.59099e-01	-4.73276e-01	4.69405e-02	5.50000e-02
9.04058e-01	-1.49552e-18	1.88790e-19	0.00000e+00	6.45756e-01	2.58302e-01	-8.56620e-01	-4.72126e-01	4.78462e-02	5.50000e-02
9.04272e-01	5.58923e-19	-3.73880e-19	0.00000e+00	6.45909e-01	2.58364e-01	-8.54710e-01	-4.70952e-01	4.87467e-02	5.50000e-02
9.04437e-01	1.12109e-18	-3.73880e-19	0.00000e+00	6.46027e-01	2.58411e-01	-8.53234e-01	-4.69753e-01	4.96427e-02	5.50000e-02
9.04564e-01	-1.50311e-18	-5.66371e-19	0.00000e+00	6.46117e-01	2.58447e-01	-8.52103e-01	-4.68530e-01	5.05344e-02	5.50000e-02
9.04658e-01	-1.48960e-20	-1.85043e-19	0.00000e+00	6.46185e-01	2.58474e-01	-8.51263e-01	-4.67281e-01	5.14223e-02	5.50000e-02
9.04723e-01	-1.13284e-18	-1.88790e-19	0.00000e+00	6.46231e-01	2.58492e-01	-8.50685e-01	-4.66007e-01	5.23065e-02	5.50000e-02
