"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.02423e-01	-1.88032e-18	-5.66464e-19	0.00000e+00	6.44588e-01	2.57835e-01	-8.71224e-01	-4.38109e-01	5.97149e-02	2.64000e-02
9.02132e-01	1.50357e-18	0.00000e+00	0.00000e+00	6.44380e-01	2.57752e-01	-8.73823e-01	-4.36554e-01	6.05526e-02	2.64000e-02
9.01872e-01	-5.66510e-19	1.88883e-19	0.00000e+00	6.44195e-01	2.57678e-01	-8.76140e-01	-4.34969e-01	6.13873e-02	2.64000e-02
9.01635e-01	-7.55439e-19	-3.77673e-19	0.00000e+00	6.44025e-01	2.57610e-01	-8.78259e-01	-4.33353e-01	6.22187e-02	2.64000e-02
9.01414e-01	-7.47760e-19	1.88837e-19	0.00000e+00	6.43867e-01	2.57547e-01	-8.80229e-01	-4.31706e-01	6.30469e-02	2.64000e-02
9.01207e-01	1.49552e-18	-1.88837e-19	0.00000e+00	6.43720e-01	2.57488e-01	-8.82075e-01	-4.30027e-01	6.38717e-02	2.64000e-02
9.01002e-01	2.26558e-18	1.88837e-19	0.00000e+00	6.43573e-01	2.57429e-01	-8.83904e-01	-4.28315e-01	6.46930e-02	2.64000e-02
9.00798e-01	-1.31446e-18	0.00000e+00	0.00000e+00	6.43427e-01	2.57371e-01	-8.85728e-01	-4.26572e-01	6.55107e-02	2.64000e-02
9.00596e-01	-1.13302e-18	3.77581e-19	0.00000e+00	6.43283e-01	2.57313e-01	-8.87528e-01	-4.24796e-01	6.63247e-02	2.64000e-02
9.00396e-01	-3.77581e-19	0.00000e+00	0.00000e+00	6.43140e-01	2.57256e-01	-8.89318e-01	-4.22987e-01	6.71348e-02	2.64000e-02
9.00213e-01	-1.77457e-19	0.00000e+00	0.00000e+00	6.43009e-01	2.57204e-01	-8.90954e-01	-4.21144e-01	6.79408e-02	2.64000e-02
9.00034e-01	-1.51736e-20	0.00000e+00	0.00000e+00	6.42882e-01	2.57153e-01	-8.92546e-01	-4.19268e-01	6.87426e-02	2.64000e-02
8.99805e-01	-1.86200e-18	0.00000e+00	0.00000e+00	6.42719e-01	2.57088e-01	-8.94586e-01	-4.17359e-01	6.95400e-02	2.64000e-02
8.99518e-01	1.50810e-20	0.00000e+00	0.00000e+00	6.42514e-01	2.57006e-01	-8.97148e-01	-4.15415e-01	7.03329e-02	2.64000e-02
8.99211e-01	2.05426e-18	0.00000e+00	0.00000e+00	6.42295e-01	2.56918e-01	-8.99890e-01	-4.13437e-01	7.11209e-02	2.64000e-02
8.98888e-01	1.71045e-18	0.00000e+00	0.00000e+00	6.42064e-01	2.56826e-01	-9.02772e-01	-4.11425e-01	7.19040e-02	2.64000e-02
8.98560e-01	2.77565e-22	0.00000e+00	0.00000e+00	6.41829e-01	2.56732e-01	-9.05705e-01	-4.09379e-01	7.26820e-02	2.64000e-02
8.98255e-01	3.47234e-19	0.00000e+00	0.00000e+00	6.41612e-01	2.56645e-01	-9.08422e-01	-4.07297e-01	7.34546e-02	2.64000e-02
8.97912e-01	-3.77766e-19	0.00000e+00	0.00000e+00	6.41366e-01	2.56547e-01	-9.11492e-01	-4.05181e-01	7.42216e-02	2.64000e-02
8.97438e-01	-1.13302e-18	0.00000e+00	0.00000e+00	6.41028e-01	2.56411e-01	-9.15719e-01	-4.03030e-01	7.49828e-02	2.64000e-02
8.96825e-01	-1.32176e-18	0.00000e+00	0.00000e+00	6.40590e-01	2.56236e-01	-9.21193e-01	-4.00843e-01	7.57380e-02	2.64000e-02
8.96108e-01	-1.10230e-18	0.00000e+00	0.00000e+00	6.40078e-01	2.56031e-01	-9.27597e-01	-3.98621e-01	7.64870e-02	2.64000e-02
8.95443e-01	3.77396e-19	0.00000e+00	0.00000e+00	6.39603e-01	2.55841e-01	-9.33534e-01	-3.96364e-01	7.72296e-02	2.64000e-02
8.94902e-01	1.30631e-18	0.00000e+00	0.00000e+00	6.39216e-01	2.55686e-01	-9.38377e-01	-3.94071e-01	7.79655e-02	2.64000e-02
8.94361e-01	-1.10637e-18	0.00000e+00	0.00000e+00	6.38830e-01	2.55532e-01	-9.43199e-01	-3.91742e-01	7.86945e-02	2.64000e-02
8.93846e-01	7.25277e-19	0.00000e+00	0.00000e+00	6.38462e-01	2.55385e-01	-9.47796e-01	-3.89378e-01	7.94164e-02	2.64000e-02
8.93462e-01	-9.55656e-19	0.00000e+00	0.00000e+00	6.38187e-01	2.55275e-01	-9.51234e-01	-3.86979e-01	8.01309e-02	2.64000e-02
8.93171e-01	2.62873e-18	0.00000e+00	0.00000e+00	6.37980e-01	2.55192e-01	-9.53828e-01	-3.84543e-01	8.08379e-02	2.64000e-02
8.92885e-01	-9.52048e-19	0.00000e+00	0.00000e+00	6.37775e-01	2.55110e-01	-9.56388e-01	-3.82072e-01	8.15371e-02	2.64000e-02
8.92564e-01	1.88652e-19	0.00000e+00	0.00000e+00	6.37545e-01	2.55018e-01	-9.59257e-01	-3.79564e-01	8.22283e-02	2.64000e-02
8.92235e-01	3.00973e-18	1.88790e-19	0.00000e+00	6.37311e-01	2.54924e-01	-9.62186e-01	-3.77021e-01	8.29112e-02	2.64000e-02
8.91807e-01	2.64362e-18	0.00000e+00	0.00000e+00	6.37005e-01	2.54802e-01	-9.66005e-01	-3.74442e-01	8.35857e-02	2.64000e-02
8.91167e-01	-2.63576e-18	0.00000e+00	0.00000e+00	6.36549e-01	2.54620e-01	-9.71708e-01	-3.71828e-01	8.42515e-02	2.64000e-02
8.90542e-01	2.61327e-18	0.00000e+00	0.00000e+00	6.36103e-01	2.54441e-01	-9.77289e-01	-3.69177e-01	8.49083e-02	2.64000e-02
8.90201e-01	-7.48038e-19	0.00000e+00	0.00000e+00	6.35858e-01	2.54343e-01	-9.80350e-01	-3.66491e-01	8.55561e-02	2.64000e-02
8.90019e-01	1.13644e-18	0.00000e+00	0.00000e+00	6.35727e-01	2.54291e-01	-9.81981e-01	-3.63769e-01	8.61944e-02	2.64000e-02
8.89748e-01	1.14847e-18	0.00000e+00	0.00000e+00	6.35534e-01	2.54214e-01	-9.84398e-01	-3.61012e-01	8.68232e-02	2.64000e-02
8.89304e-01	2.62854e-18	0.00000e+00	0.00000e+00	6.35217e-01	2.54087e-01	-9.88357e-01	-3.58219e-01	8.74423e-02	2.64000e-02
8.88704e-01	2.62114e-18	1.88744e-19	0.00000e+00	6.34789e-01	2.53916e-01	-9.93708e-01	-3.55390e-01	8.80513e-02	2.64000e-02
8.88131e-01	7.55162e-19	0.00000e+00	0.00000e+00	6.34379e-01	2.53752e-01	-9.98828e-01	-3.52527e-01	8.86502e-02	2.64000e-02
8.87847e-01	1.47109e-20	0.00000e+00	0.00000e+00	6.34176e-01	2.53670e-01	-1.00138e+00	-3.49627e-01	8.92386e-02	2.64000e-02
8.87774e-01	1.13802e-20	0.00000e+00	0.00000e+00	6.34123e-01	2.53649e-01	-1.00203e+00	-3.46693e-01	8.98164e-02	2.64000e-02
8.87595e-01	-7.39988e-19	0.00000e+00	0.00000e+00	6.33995e-01	2.53598e-01	-1.00363e+00	-3.43724e-01	9.03835e-02	2.64000e-02
8.87317e-01	-2.00494e-19	0.00000e+00	0.00000e+00	6.33797e-01	2.53519e-01	-1.00610e+00	-3.40720e-01	9.09395e-02	2.64000e-02
8.87207e-01	1.81342e-19	0.00000e+00	0.00000e+00	6.33719e-01	2.53488e-01	-1.00708e+00	-3.37681e-01	9.14844e-02	2.64000e-02
8.87257e-01	-7.21669e-21	0.00000e+00	0.00000e+00	6.33755e-01	2.53502e-01	-1.00664e+00	-3.34607e-01	9.20178e-02	2.64000e-02
8.87285e-01	1.52568e-18	0.00000e+00	0.00000e+00	6.33776e-01	2.53510e-01	-1.00638e+00	-3.31499e-01	9.25398e-02	2.64000e-02
8.87332e-01	-2.07674e-18	0.00000e+00	0.00000e+00	6.33810e-01	2.53524e-01	-1.00595e+00	-3.28357e-01	9.30500e-02	2.64000e-02
8.87492e-01	-1.86561e-18	0.00000e+00	0.00000e+00	6.33924e-01	2.53570e-01	-1.00452e+00	-3.25181e-01	9.35483e-02	2.64000e-02
