  3.9989731E-01  2.5888480E-03  1.0095999E-03  5.2306594E-04  1.0265579E-05
  5.2389756E-01  1.3354742E-02  1.3971084E-03  5.2783491E-04  4.1133397E-05
  6.4789782E-01  3.9739472E-02  2.6162190E-03  7.1713371E-04  1.0753774E-04
  7.7189808E-01  6.5046124E-02  3.9138261E-03  1.0738792E-03  1.6571266E-04
  8.9589833E-01  6.3110242E-02  3.8379404E-03  1.3077727E-03  1.5719377E-04
  1.0198986E+00  3.5239200E-02  2.3485912E-03  1.1941118E-03  9.1368500E-05
  1.1438988E+00  9.8479830E-03  9.9175378E-04  8.8053682E-04  3.5754681E-05
  1.2678991E+00  2.7714287E-03  6.6782168E-04  7.0460719E-04  2.3302654E-05
  1.3918994E+00  4.0607703E-03  7.7613146E-04  8.0590490E-04  2.8389617E-05
  1.5158996E+00  3.2218212E-03  6.7864196E-04  1.0387489E-03  2.7149281E-05
  1.6398999E+00  1.8363606E-03  5.2414059E-04  1.1981768E-03  2.3711812E-05
  1.7639001E+00  2.0720115E-03  5.3287271E-04  1.2137087E-03  2.4711730E-05
  1.8879004E+00  2.1112954E-03  5.8912689E-04  1.1413248E-03  3.0191751E-05
  2.0119006E+00  1.6425393E-03  5.7847234E-04  1.0526817E-03  4.0013461E-05
  2.1359009E+00  1.5229462E-03  5.0642287E-04  9.6015933E-04  4.7901301E-05
  2.2599012E+00  1.3578715E-03  3.9475886E-04  8.4246700E-04  4.3981817E-05
  2.3839014E+00  1.1398068E-03  3.1782838E-04  7.3392013E-04  3.0681892E-05
  2.5079017E+00  1.3128194E-03  3.5642167E-04  7.3961135E-04  2.1055276E-05
  2.6319019E+00  1.3724829E-03  4.6542313E-04  9.0560674E-04  2.1605578E-05
  2.7559022E+00  1.1049163E-03  5.2842122E-04  1.1040451E-03  2.7297481E-05
  2.8799024E+00  1.1258244E-03  4.8672532E-04  1.1351299E-03  3.0040662E-05
  3.0039027E+00  1.3537254E-03  3.6332176E-04  9.5652336E-04  2.6885648E-05
  3.1279030E+00  1.3020103E-03  2.4544077E-04  7.3926539E-04  2.1813049E-05
  3.2519032E+00  1.1835568E-03  2.2002762E-04  6.6822068E-04  1.9453302E-05
  3.3759035E+00  1.1796863E-03  2.7054746E-04  7.4529687E-04  1.8873009E-05
  3.4999037E+00  1.0503279E-03  3.0126816E-04  8.2475793E-04  1.7475729E-05
  3.6239040E+00  8.6809977E-04  2.6780880E-04  7.9320773E-04  1.6223517E-05
  3.7479042E+00  8.1434510E-04  2.1166392E-04  6.6484691E-04  1.6098028E-05
  3.8719045E+00  7.4828927E-04  1.9023031E-04  5.2607786E-04  1.5633967E-05
  3.9959048E+00  6.5463631E-04  2.1864081E-04  4.4326238E-04  1.5067084E-05
  4.1199050E+00  6.6147095E-04  2.5761724E-04  4.3077176E-04  1.6177560E-05
  4.2439053E+00  6.6574531E-04  2.5950934E-04  4.6400790E-04  1.7321722E-05
  4.3679055E+00  6.0316849E-04  2.3588996E-04  4.9312940E-04  1.5087736E-05
  4.4919058E+00  5.7203936E-04  2.4189601E-04  4.6817805E-04  1.0403362E-05
  4.6159060E+00  5.2410924E-04  2.9506497E-04  3.9020699E-04  7.9360754E-06
  4.7399063E+00  4.1920333E-04  3.5288016E-04  3.2980628E-04  9.8731559E-06
  4.8639065E+00  3.8714339E-04  3.6368663E-04  3.5405196E-04  1.3432012E-05
  4.9879068E+00  4.1848988E-04  3.1945508E-04  4.3370909E-04  1.4604461E-05
  5.1119071E+00  4.0297597E-04  2.6717793E-04  4.6668570E-04  1.2541358E-05
  5.2359073E+00  3.9499901E-04  2.6100054E-04  4.0518631E-04  9.4920452E-06
  5.3599076E+00  4.2651676E-04  3.0127905E-04  3.1438954E-04  7.8735911E-06
  5.4839078E+00  4.2252037E-04  3.4342504E-04  2.7895764E-04  8.7365580E-06
  5.6079081E+00  4.1323068E-04  3.5039176E-04  2.9201030E-04  1.1567307E-05
  5.7319083E+00  4.2151220E-04  3.1188283E-04  2.8161445E-04  1.4192091E-05
  5.8559086E+00  3.6887618E-04  2.4719817E-04  2.2553505E-04  1.4495444E-05
  5.9799089E+00  3.2456661E-04  2.0541023E-04  1.8310863E-04  1.2992895E-05
  6.1039091E+00  4.1397368E-04  2.1977916E-04  2.0409378E-04  1.2116249E-05
  6.2279094E+00  5.2026803E-04  2.6092942E-04  2.5397960E-04  1.3033815E-05
  6.3519096E+00  4.9527263E-04  2.7164468E-04  2.6360641E-04  1.4502629E-05
  6.4759099E+00  4.0216286E-04  2.3238913E-04  2.2634211E-04  1.4490961E-05
  6.5999101E+00  3.2346910E-04  1.6893609E-04  2.0158100E-04  1.2516999E-05
  6.7239104E+00  2.7058542E-04  1.2018354E-04  2.2498044E-04  1.0640354E-05
  6.8479107E+00  2.7219217E-04  1.0982200E-04  2.5912815E-04  1.1289707E-05
  6.9719109E+00  3.0681878E-04  1.2800200E-04  2.5219738E-04  1.3966179E-05
  7.0959112E+00  3.1762813E-04  1.3886083E-04  2.1381976E-04  1.5683568E-05
  7.2199114E+00  3.2822071E-04  1.1803339E-04  1.9972067E-04  1.4546149E-05
  7.3439117E+00  3.4692709E-04  8.0240647E-05  2.3285924E-04  1.1346504E-05
  7.4679119E+00  3.2086785E-04  6.4538694E-05  2.7273284E-04  8.2566023E-06
  7.5919122E+00  2.8096128E-04  9.1419472E-05  2.6775754E-04  7.1112877E-06
