"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Points:0"	"Points:1"	"Points:2"
9.04990e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.46422e-01	2.58569e-01	1.06230e-03	-4.30357e-01	7.09841e-02	-5.50000e-02
9.04688e-01	7.93011e-18	0.00000e+00	0.00000e+00	6.46206e-01	2.58482e-01	1.03091e-03	-4.28356e-01	7.17913e-02	-5.50000e-02
9.04272e-01	7.92991e-18	0.00000e+00	0.00000e+00	6.45909e-01	2.58364e-01	1.09604e-03	-4.26319e-01	7.25936e-02	-5.50000e-02
9.03646e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.45462e-01	2.58185e-01	1.35122e-03	-4.24247e-01	7.33908e-02	-5.50000e-02
9.02807e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.44862e-01	2.57945e-01	1.64820e-03	-4.22139e-01	7.41826e-02	-5.50000e-02
9.01958e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.44254e-01	2.57702e-01	1.65078e-03	-4.19995e-01	7.49689e-02	-5.50000e-02
9.01356e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.43823e-01	2.57529e-01	1.24114e-03	-4.17814e-01	7.57494e-02	-5.50000e-02
9.01043e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.43599e-01	2.57440e-01	7.36133e-04	-4.15598e-01	7.65239e-02	-5.50000e-02
9.00860e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.43469e-01	2.57388e-01	4.89266e-04	-4.13345e-01	7.72921e-02	-5.50000e-02
9.00576e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.43267e-01	2.57307e-01	4.44347e-04	-4.11056e-01	7.80538e-02	-5.50000e-02
9.00025e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.42876e-01	2.57150e-01	4.31370e-04	-4.08730e-01	7.88089e-02	-5.50000e-02
8.99153e-01	7.93031e-18	0.00000e+00	0.00000e+00	6.42254e-01	2.56902e-01	4.35809e-04	-4.06368e-01	7.95570e-02	-5.50000e-02
8.98260e-01	-9.91263e-18	0.00000e+00	0.00000e+00	6.41616e-01	2.56646e-01	2.58428e-04	-4.03968e-01	8.02979e-02	-5.50000e-02
8.97919e-01	3.96545e-18	0.00000e+00	0.00000e+00	6.41371e-01	2.56548e-01	-3.38985e-04	-4.01532e-01	8.10314e-02	-5.50000e-02
8.98102e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.41500e-01	2.56600e-01	-1.14990e-03	-3.99059e-01	8.17572e-02	-5.50000e-02
8.98363e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.41691e-01	2.56676e-01	-1.57350e-03	-3.96550e-01	8.24751e-02	-5.50000e-02
8.98301e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.41646e-01	2.56658e-01	-1.03637e-03	-3.94003e-01	8.31849e-02	-5.50000e-02
8.97278e-01	-3.96505e-22	0.00000e+00	0.00000e+00	6.40914e-01	2.56366e-01	1.69704e-04	-3.91420e-01	8.38863e-02	-5.50000e-02
8.95787e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.39852e-01	2.55941e-01	8.02359e-04	-3.88799e-01	8.45791e-02	-5.50000e-02
8.95299e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.39496e-01	2.55798e-01	3.40762e-04	-3.86142e-01	8.52631e-02	-5.50000e-02
8.95732e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.39808e-01	2.55923e-01	-4.01438e-04	-3.83448e-01	8.59380e-02	-5.50000e-02
8.96157e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.40111e-01	2.56044e-01	-9.14324e-04	-3.80717e-01	8.66036e-02	-5.50000e-02
8.96528e-01	-5.94778e-18	0.00000e+00	0.00000e+00	6.40377e-01	2.56151e-01	-1.38460e-03	-3.77950e-01	8.72596e-02	-5.50000e-02
8.97042e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.40745e-01	2.56298e-01	-1.62688e-03	-3.75146e-01	8.79059e-02	-5.50000e-02
8.97164e-01	0.00000e+00	-1.98243e-18	0.00000e+00	6.40834e-01	2.56333e-01	-1.35899e-03	-3.72305e-01	8.85422e-02	-5.50000e-02
8.96846e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.40608e-01	2.56243e-01	-9.98858e-04	-3.69427e-01	8.91683e-02	-5.50000e-02
8.96777e-01	7.93011e-18	0.00000e+00	0.00000e+00	6.40556e-01	2.56222e-01	-9.49718e-04	-3.66514e-01	8.97840e-02	-5.50000e-02
8.96910e-01	5.94758e-18	0.00000e+00	0.00000e+00	6.40652e-01	2.56261e-01	-1.04772e-03	-3.63564e-01	9.03891e-02	-5.50000e-02
8.96922e-01	3.96505e-18	-9.91263e-19	0.00000e+00	6.40661e-01	2.56264e-01	-1.10944e-03	-3.60577e-01	9.09833e-02	-5.50000e-02
8.96841e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.40601e-01	2.56240e-01	-1.07420e-03	-3.57555e-01	9.15665e-02	-5.50000e-02
8.96512e-01	3.96545e-18	0.00000e+00	0.00000e+00	6.40366e-01	2.56146e-01	-9.01583e-04	-3.54497e-01	9.21384e-02	-5.50000e-02
8.95864e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.39904e-01	2.55962e-01	-6.64841e-04	-3.51403e-01	9.26989e-02	-5.50000e-02
8.95114e-01	-1.98253e-22	0.00000e+00	0.00000e+00	6.39370e-01	2.55748e-01	-4.23148e-04	-3.48273e-01	9.32478e-02	-5.50000e-02
8.94369e-01	-7.93011e-18	0.00000e+00	0.00000e+00	6.38837e-01	2.55535e-01	-2.27715e-04	-3.45109e-01	9.37848e-02	-5.50000e-02
8.93755e-01	5.94738e-18	0.00000e+00	0.00000e+00	6.38395e-01	2.55358e-01	-2.95522e-04	-3.41908e-01	9.43098e-02	-5.50000e-02
8.93456e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.38180e-01	2.55272e-01	-6.69887e-04	-3.38673e-01	9.48226e-02	-5.50000e-02
8.93247e-01	-1.98253e-22	0.00000e+00	0.00000e+00	6.38034e-01	2.55214e-01	-9.60328e-04	-3.35403e-01	9.53230e-02	-5.50000e-02
8.92741e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.37673e-01	2.55069e-01	-9.53228e-04	-3.32099e-01	9.58109e-02	-5.50000e-02
8.92268e-01	7.93050e-18	0.00000e+00	0.00000e+00	6.37335e-01	2.54934e-01	-9.75367e-04	-3.28759e-01	9.62860e-02	-5.50000e-02
8.92469e-01	7.93031e-18	0.00000e+00	0.00000e+00	6.37477e-01	2.54991e-01	-1.25546e-03	-3.25386e-01	9.67483e-02	-5.50000e-02
8.92950e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.37820e-01	2.55128e-01	-1.62252e-03	-3.21979e-01	9.71976e-02	-5.50000e-02
8.92972e-01	-1.98253e-18	0.00000e+00	0.00000e+00	6.37839e-01	2.55135e-01	-1.90948e-03	-3.18538e-01	9.76337e-02	-5.50000e-02
8.92670e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.37622e-01	2.55049e-01	-2.01655e-03	-3.15064e-01	9.80565e-02	-5.50000e-02
8.92381e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.37413e-01	2.54965e-01	-1.94481e-03	-3.11557e-01	9.84658e-02	-5.50000e-02
8.92304e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.37357e-01	2.54943e-01	-2.03832e-03	-3.08016e-01	9.88616e-02	-5.50000e-02
8.92604e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.37570e-01	2.55028e-01	-2.56175e-03	-3.04444e-01	9.92436e-02	-5.50000e-02
8.93098e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.37924e-01	2.55169e-01	-3.23551e-03	-3.00839e-01	9.96118e-02	-5.50000e-02
8.93714e-01	-9.91283e-18	0.00000e+00	0.00000e+00	6.38365e-01	2.55346e-01	-3.55525e-03	-2.97201e-01	9.99660e-02	-5.50000e-02
8.94351e-01	1.98273e-18	0.00000e+00	0.00000e+00	6.38821e-01	2.55529e-01	-3.31031e-03	-2.93533e-01	1.00306e-01	-5.50000e-02
8.94624e-01	-5.94758e-18	0.00000e+00	0.00000e+00	6.39018e-01	2.55607e-01	-2.77460e-03	-2.89832e-01	1.00632e-01	-5.50000e-02
8.94502e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.38926e-01	2.55571e-01	-2.47486e-03	-2.86101e-01	1.00944e-01	-5.50000e-02
8.94268e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.38756e-01	2.55502e-01	-2.67404e-03	-2.82339e-01	1.01242e-01	-5.50000e-02
8.94256e-01	-1.98253e-22	0.00000e+00	0.00000e+00	6.38745e-01	2.55498e-01	-3.17388e-03	-2.78547e-01	1.01525e-01	-5.50000e-02
8.94708e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.39070e-01	2.55628e-01	-3.70308e-03	-2.74725e-01	1.01793e-01	-5.50000e-02
8.95762e-01	7.93031e-18	0.00000e+00	0.00000e+00	6.39825e-01	2.55930e-01	-4.23160e-03	-2.70873e-01	1.02047e-01	-5.50000e-02
8.97361e-01	-1.98253e-22	0.00000e+00	0.00000e+00	6.40968e-01	2.56387e-01	-4.58306e-03	-2.66992e-01	1.02286e-01	-5.50000e-02
8.98881e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.42057e-01	2.56823e-01	-4.37724e-03	-2.63081e-01	1.02511e-01	-5.50000e-02
8.99683e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.42631e-01	2.57052e-01	-3.83857e-03	-2.59143e-01	1.02721e-01	-5.50000e-02
9.00127e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.42949e-01	2.57180e-01	-3.63299e-03	-2.55176e-01	1.02916e-01	-5.50000e-02
9.00790e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.43418e-01	2.57367e-01	-3.79720e-03	-2.51181e-01	1.03096e-01	-5.50000e-02
9.01429e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.43875e-01	2.57550e-01	-3.95732e-03	-2.47159e-01	1.03262e-01	-5.50000e-02
9.02119e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.44369e-01	2.57748e-01	-4.20616e-03	-2.43110e-01	1.03413e-01	-5.50000e-02
9.03606e-01	-7.93070e-18	0.00000e+00	0.00000e+00	6.45431e-01	2.58173e-01	-4.63871e-03	-2.39035e-01	1.03548e-01	-5.50000e-02
9.05976e-01	-7.93011e-18	0.00000e+00	0.00000e+00	6.47126e-01	2.58851e-01	-4.67855e-03	-2.34933e-01	1.03669e-01	-5.50000e-02
9.08107e-01	3.96525e-18	-1.98243e-18	0.00000e+00	6.48648e-01	2.59459e-01	-3.93810e-03	-2.30806e-01	1.03775e-01	-5.50000e-02
9.09142e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.49390e-01	2.59756e-01	-3.05014e-03	-2.26653e-01	1.03866e-01	-5.50000e-02
9.09783e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.49846e-01	2.59938e-01	-2.77111e-03	-2.22475e-01	1.03942e-01	-5.50000e-02
9.10726e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.50517e-01	2.60207e-01	-2.90100e-03	-2.18273e-01	1.04003e-01	-5.50000e-02
9.11690e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.51207e-01	2.60483e-01	-2.83810e-03	-2.14047e-01	1.04049e-01	-5.50000e-02
9.12380e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.51699e-01	2.60680e-01	-2.54265e-03	-2.09798e-01	1.04081e-01	-5.50000e-02
9.12850e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.52036e-01	2.60815e-01	-2.31529e-03	-2.05525e-01	1.04098e-01	-5.50000e-02
9.13320e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.52372e-01	2.60949e-01	-2.19587e-03	-2.01230e-01	1.04100e-01	-5.50000e-02
9.13801e-01	7.92991e-18	0.00000e+00	0.00000e+00	6.52714e-01	2.61086e-01	-2.08960e-03	-1.96913e-01	1.04087e-01	-5.50000e-02
9.14252e-01	0.00000e+00	-1.98243e-18	0.00000e+00	6.53036e-01	2.61214e-01	-2.09762e-03	-1.92573e-01	1.04059e-01	-5.50000e-02
9.14861e-01	1.98253e-22	0.00000e+00	0.00000e+00	6.53470e-01	2.61388e-01	-2.28613e-03	-1.88213e-01	1.04017e-01	-5.50000e-02
9.15593e-01	1.98233e-18	0.00000e+00	0.00000e+00	6.53993e-01	2.61597e-01	-2.47330e-03	-1.83832e-01	1.03960e-01	-5.50000e-02
9.16278e-01	-3.96525e-18	-1.98243e-18	0.00000e+00	6.54484e-01	2.61793e-01	-2.48388e-03	-1.79431e-01	1.03889e-01	-5.50000e-02
9.16844e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.54888e-01	2.61955e-01	-2.33754e-03	-1.75010e-01	1.03804e-01	-5.50000e-02
9.17224e-01	3.96545e-18	-1.98263e-18	0.00000e+00	6.55159e-01	2.62064e-01	-2.16639e-03	-1.70569e-01	1.03704e-01	-5.50000e-02
9.17543e-01	-1.98292e-18	9.91263e-23	0.00000e+00	6.55386e-01	2.62155e-01	-2.05604e-03	-1.66110e-01	1.03590e-01	-5.50000e-02
9.17978e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.55697e-01	2.62279e-01	-1.97675e-03	-1.61633e-01	1.03461e-01	-5.50000e-02
9.18503e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.56074e-01	2.62429e-01	-1.89823e-03	-1.57138e-01	1.03319e-01	-5.50000e-02
9.19067e-01	-3.96486e-18	1.98273e-18	0.00000e+00	6.56477e-01	2.62591e-01	-1.83638e-03	-1.52625e-01	1.03162e-01	-5.50000e-02
9.19599e-01	-3.96505e-18	1.98253e-18	0.00000e+00	6.56856e-01	2.62743e-01	-1.74712e-03	-1.48096e-01	1.02992e-01	-5.50000e-02
9.19938e-01	7.92991e-18	-9.91263e-23	0.00000e+00	6.57097e-01	2.62839e-01	-1.58099e-03	-1.43550e-01	1.02808e-01	-5.50000e-02
9.20070e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.57191e-01	2.62876e-01	-1.41582e-03	-1.38989e-01	1.02610e-01	-5.50000e-02
9.20226e-01	-1.98253e-18	0.00000e+00	0.00000e+00	6.57303e-01	2.62921e-01	-1.35389e-03	-1.34412e-01	1.02399e-01	-5.50000e-02
9.20556e-01	1.98253e-22	0.00000e+00	0.00000e+00	6.57539e-01	2.63016e-01	-1.36963e-03	-1.29821e-01	1.02174e-01	-5.50000e-02
9.20953e-01	-1.98273e-18	-1.98253e-18	0.00000e+00	6.57823e-01	2.63129e-01	-1.37807e-03	-1.25216e-01	1.01937e-01	-5.50000e-02
9.21281e-01	-7.93050e-18	0.00000e+00	0.00000e+00	6.58057e-01	2.63223e-01	-1.35401e-03	-1.20597e-01	1.01685e-01	-5.50000e-02
9.21523e-01	0.00000e+00	1.98243e-18	0.00000e+00	6.58230e-01	2.63292e-01	-1.31403e-03	-1.15964e-01	1.01421e-01	-5.50000e-02
9.21718e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.58370e-01	2.63348e-01	-1.27244e-03	-1.11320e-01	1.01144e-01	-5.50000e-02
9.21885e-01	0.00000e+00	-9.91065e-19	0.00000e+00	6.58489e-01	2.63396e-01	-1.23974e-03	-1.06663e-01	1.00855e-01	-5.50000e-02
9.22028e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.58591e-01	2.63436e-01	-1.21818e-03	-1.01994e-01	1.00552e-01	-5.50000e-02
9.22181e-01	-3.96505e-18	1.98243e-18	0.00000e+00	6.58701e-01	2.63481e-01	-1.19372e-03	-9.73145e-02	1.00238e-01	-5.50000e-02
9.22390e-01	-1.98233e-18	0.00000e+00	0.00000e+00	6.58852e-01	2.63541e-01	-1.15052e-03	-9.26245e-02	9.99105e-02	-5.50000e-02
9.22640e-01	3.96505e-18	-9.91263e-23	0.00000e+00	6.59031e-01	2.63612e-01	-1.09061e-03	-8.79246e-02	9.95714e-02	-5.50000e-02
9.22862e-01	3.96525e-18	1.98243e-18	0.00000e+00	6.59187e-01	2.63675e-01	-1.03275e-03	-8.32153e-02	9.92202e-02	-5.50000e-02
9.23016e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.59297e-01	2.63719e-01	-9.93959e-04	-7.84971e-02	9.88572e-02	-5.50000e-02
9.23150e-01	-3.96545e-18	0.00000e+00	0.00000e+00	6.59393e-01	2.63757e-01	-9.78896e-04	-7.37705e-02	9.84826e-02	-5.50000e-02
9.23341e-01	3.96486e-18	-1.98243e-18	0.00000e+00	6.59530e-01	2.63812e-01	-9.81013e-04	-6.90362e-02	9.80964e-02	-5.50000e-02
9.23594e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.59712e-01	2.63885e-01	-9.88109e-04	-6.42947e-02	9.76990e-02	-5.50000e-02
9.23830e-01	7.92991e-18	-1.98253e-18	0.00000e+00	6.59880e-01	2.63952e-01	-9.88560e-04	-5.95465e-02	9.72904e-02	-5.50000e-02
9.23968e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.59978e-01	2.63991e-01	-9.77698e-04	-5.47921e-02	9.68709e-02	-5.50000e-02
9.24015e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.60011e-01	2.64005e-01	-9.58491e-04	-5.00322e-02	9.64405e-02	-5.50000e-02
