"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Points:0"	"Points:1"	"Points:2"
8.93798e-01	-3.96565e-18	0.00000e+00	0.00000e+00	6.38431e-01	2.55373e-01	5.07836e-04	-3.45453e-01	9.71144e-02	-2.86000e-02
8.92296e-01	5.94718e-18	0.00000e+00	0.00000e+00	6.37348e-01	2.54939e-01	-6.34765e-04	-3.42052e-01	9.76031e-02	-2.86000e-02
8.91751e-01	-7.70372e-34	9.91263e-19	0.00000e+00	6.36967e-01	2.54787e-01	-1.26843e-03	-3.38616e-01	9.80786e-02	-2.86000e-02
8.91029e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.36447e-01	2.54579e-01	-1.33075e-03	-3.35145e-01	9.85408e-02	-2.86000e-02
8.90726e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.36234e-01	2.54494e-01	-1.68669e-03	-3.31640e-01	9.89895e-02	-2.86000e-02
8.92298e-01	-1.98273e-18	0.00000e+00	0.00000e+00	6.37356e-01	2.54942e-01	-1.26859e-03	-3.28100e-01	9.94245e-02	-2.86000e-02
8.94103e-01	7.92931e-18	0.00000e+00	0.00000e+00	6.38636e-01	2.55454e-01	4.33889e-04	-3.24526e-01	9.98457e-02	-2.86000e-02
8.94330e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.38805e-01	2.55522e-01	1.43421e-03	-3.20918e-01	1.00253e-01	-2.86000e-02
8.94216e-01	1.98253e-18	0.00000e+00	0.00000e+00	6.38714e-01	2.55486e-01	8.82579e-04	-3.17277e-01	1.00646e-01	-2.86000e-02
8.94247e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.38744e-01	2.55498e-01	3.32888e-04	-3.13603e-01	1.01025e-01	-2.86000e-02
8.93788e-01	7.93031e-18	0.00000e+00	0.00000e+00	6.38415e-01	2.55366e-01	6.37325e-04	-3.09896e-01	1.01390e-01	-2.86000e-02
8.92800e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.37712e-01	2.55085e-01	1.10659e-03	-3.06156e-01	1.01740e-01	-2.86000e-02
8.92088e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.37206e-01	2.54882e-01	1.31976e-03	-3.02384e-01	1.02076e-01	-2.86000e-02
8.91931e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.37088e-01	2.54835e-01	1.18739e-03	-2.98580e-01	1.02397e-01	-2.86000e-02
8.92058e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.37181e-01	2.54873e-01	3.75525e-04	-2.94745e-01	1.02704e-01	-2.86000e-02
8.92590e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.37560e-01	2.55024e-01	-6.87230e-04	-2.90879e-01	1.02995e-01	-2.86000e-02
8.92889e-01	1.58602e-17	0.00000e+00	0.00000e+00	6.37777e-01	2.55111e-01	-1.23495e-03	-2.86981e-01	1.03272e-01	-2.86000e-02
8.92817e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.37729e-01	2.55092e-01	-1.49130e-03	-2.83053e-01	1.03534e-01	-2.86000e-02
8.93480e-01	-5.94778e-18	1.98253e-18	0.00000e+00	6.38200e-01	2.55280e-01	-1.67882e-03	-2.79096e-01	1.03780e-01	-2.86000e-02
8.94572e-01	1.98233e-18	0.00000e+00	0.00000e+00	6.38980e-01	2.55592e-01	-1.46835e-03	-2.75108e-01	1.04012e-01	-2.86000e-02
8.94910e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.39220e-01	2.55688e-01	-1.54072e-03	-2.71091e-01	1.04229e-01	-2.86000e-02
8.94973e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.39263e-01	2.55705e-01	-2.68850e-03	-2.67045e-01	1.04430e-01	-2.86000e-02
8.96089e-01	1.18954e-17	-1.98253e-18	0.00000e+00	6.40061e-01	2.56024e-01	-3.66470e-03	-2.62971e-01	1.04616e-01	-2.86000e-02
8.98187e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.41567e-01	2.56627e-01	-3.01423e-03	-2.58869e-01	1.04787e-01	-2.86000e-02
9.00026e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.42876e-01	2.57151e-01	-1.78483e-03	-2.54739e-01	1.04943e-01	-2.86000e-02
9.01252e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.43752e-01	2.57501e-01	-1.67350e-03	-2.50581e-01	1.05083e-01	-2.86000e-02
9.02522e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.44658e-01	2.57863e-01	-2.29996e-03	-2.46397e-01	1.05208e-01	-2.86000e-02
9.03961e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.45687e-01	2.58275e-01	-2.45705e-03	-2.42187e-01	1.05318e-01	-2.86000e-02
9.05392e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.46715e-01	2.58686e-01	-2.13099e-03	-2.37950e-01	1.05412e-01	-2.86000e-02
9.06445e-01	1.98253e-18	0.00000e+00	0.00000e+00	6.47461e-01	2.58984e-01	-2.18200e-03	-2.33689e-01	1.05491e-01	-2.86000e-02
9.07403e-01	9.91263e-18	1.98263e-18	0.00000e+00	6.48151e-01	2.59260e-01	-2.79240e-03	-2.29402e-01	1.05555e-01	-2.86000e-02
9.09149e-01	3.96525e-18	-1.98253e-18	0.00000e+00	6.49394e-01	2.59757e-01	-2.98046e-03	-2.25090e-01	1.05604e-01	-2.86000e-02
9.10695e-01	0.00000e+00	-9.91263e-19	0.00000e+00	6.50500e-01	2.60200e-01	-2.37842e-03	-2.20754e-01	1.05637e-01	-2.86000e-02
9.11383e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.50991e-01	2.60396e-01	-1.89923e-03	-2.16395e-01	1.05655e-01	-2.86000e-02
9.12001e-01	1.98233e-18	0.00000e+00	0.00000e+00	6.51429e-01	2.60572e-01	-1.98251e-03	-2.12013e-01	1.05658e-01	-2.86000e-02
9.12703e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.51935e-01	2.60774e-01	-2.15511e-03	-2.07607e-01	1.05646e-01	-2.86000e-02
9.13440e-01	-3.96525e-18	9.91164e-19	0.00000e+00	6.52457e-01	2.60983e-01	-2.27676e-03	-2.03180e-01	1.05619e-01	-2.86000e-02
9.14564e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.53264e-01	2.61306e-01	-2.29287e-03	-1.98731e-01	1.05577e-01	-2.86000e-02
9.15809e-01	-1.98273e-18	0.00000e+00	0.00000e+00	6.54150e-01	2.61660e-01	-1.89830e-03	-1.94260e-01	1.05520e-01	-2.86000e-02
9.16300e-01	3.96505e-18	-2.97359e-18	0.00000e+00	6.54504e-01	2.61801e-01	-1.38132e-03	-1.89769e-01	1.05447e-01	-2.86000e-02
9.16314e-01	-3.96486e-18	-9.91363e-19	0.00000e+00	6.54511e-01	2.61805e-01	-1.40987e-03	-1.85258e-01	1.05361e-01	-2.86000e-02
9.16522e-01	-1.98253e-18	0.00000e+00	0.00000e+00	6.54658e-01	2.61863e-01	-1.87461e-03	-1.80727e-01	1.05259e-01	-2.86000e-02
9.17022e-01	-1.18950e-17	0.00000e+00	0.00000e+00	6.55018e-01	2.62007e-01	-2.12782e-03	-1.76176e-01	1.05143e-01	-2.86000e-02
9.17790e-01	1.98253e-22	1.98253e-18	0.00000e+00	6.55566e-01	2.62226e-01	-1.97929e-03	-1.71607e-01	1.05012e-01	-2.86000e-02
